year,state,agencyName,q01,q02,q03,q04,population
2010,New Jersey,Ogdensburg,0,0,0,0,2565
2010,New York,Ogdensburg,0,0,0,0,10814
2011,New Jersey,Ogdensburg,0,0,0,0,2418
2011,New York,Ogdensburg,0,0,0,0,11178
2012,New Jersey,Ogdensburg,0,0,0,0,"2,410"
2012,New York,Ogdensburg,0,0,0,0,"11,164"
2013,New Jersey,Ogdensburg,0,0,0,0,2365
2013,New York,Ogdensburg,0,0,0,0,11072
2014,New Jersey,Ogdensburg,0,0,0,0,2315
2014,New York,Ogdensburg,0,0,0,0,10990
2015,New York,Ogdensburg,0,0,1,0,10844
2015,New Jersey,Ogdensburg,0,0,0,0,2291
2016,New Jersey,Ogdensburg, DNR,0,0,0,2266
2016,New York,Ogdensburg,0,0,0,0,10840
2010,Illinois,Oglesby,0,0,DNR,DNR,3644
2011,Illinois,Oglesby,0,0,DNR,0,3802
2012,Illinois,Oglesby,0,0,0,0,"3,779"
2013,Illinois,Oglesby,0,0,0,0,3737
2014,Illinois,Oglesby,0,0,0, DNR,3699
2015,Illinois,Oglesby,0,0,0,0,3648
2016,Illinois,Oglesby,0,0,0,0,3619
2010,Georgia,Oglethorpe,0,0,DNR,DNR,1036
2010,Maine,Ogunquit,0,0,0,0,1264
2011,Maine,Ogunquit,0,0,1,0,892
2012,Maine,Ogunquit,0,0,0,0,898
2013,Maine,Ogunquit,0,0,0,0,905
2014,Maine,Ogunquit,0,0,0,0,911
2015,Maine,Ogunquit,0,0,0,0,917
2016,Maine,Ogunquit,0,0,0,0,916
2010,Alabama,Ohatchee,0,0,0,0,1285
2010,Pennsylvania,Ohio Township,0,0,0,0,4397
2011,Pennsylvania,Ohio Township,0,0,0,0,4772
2012,Pennsylvania,Ohio Township,0,0,0,0,"4,775"
2013,Pennsylvania,Ohio Township,0,0,0,0,5917
2014,Pennsylvania,Ohio Township,0,0,0,0,6015
2015,Pennsylvania,Ohio Township,0,0, DNR,0,6162
2016,Pennsylvania,Ohio Township,0,0,0,0,6401
2010,Pennsylvania,Ohioville,0,0,0,DNR,3611
2011,Pennsylvania,Ohioville,0,0,0,0,3544
2012,Pennsylvania,Ohioville,0,0,0,0,"3,533"
2013,Pennsylvania,Ohioville,0, DNR, DNR, DNR,3514
2014,Pennsylvania,Ohioville,0,0, DNR, DNR,3495
2015,Pennsylvania,Ohioville,0, DNR, DNR, DNR,3469
2016,Pennsylvania,Ohioville,0,0, DNR, DNR,3461
2010,Pennsylvania,Oil City,0,0,0,0,10461
2011,Pennsylvania,Oil City,0,0,0,0,10591
2012,Pennsylvania,Oil City,0,0,0,0,"10,516"
2013,Pennsylvania,Oil City,0,0,0,0,10320
2014,Pennsylvania,Oil City,0,0,0,0,10266
2015,Louisiana,Oil City,0,0,0,0,999
2015,Pennsylvania,Oil City,0,0, DNR,0,10149
2016,Louisiana,Oil City,0,0,0,0,994
2016,Pennsylvania,Oil City,0,0,0,0,10057
2010,Oklahoma,Oilton,0,0,0,0,1141
2011,Oklahoma,Oilton,0,0,0,0,1024
2012,Oklahoma,Oilton,0,0,0,0,"1,026"
2013,Oklahoma,Oilton,0,0,0,0,1020
2014,Oklahoma,Oilton,0,0,0,0,1015
2015,Oklahoma,Oilton,0,0,0,0,1014
2016,Oklahoma,Oilton,0,0,0,0,1015
2010,California,Ojai,0,0,0,0,7794
2011,California,Ojai,0,1,0,0,7549
2012,California,Ojai,0,0,0,0,"7,607"
2013,California,Ojai,0,0,0,0,7585
2014,California,Ojai,0,0,0,0,7607
2015,California,Ojai,0,0,0,0,7665
2016,California,Ojai,0,0,0,0,7658
2010,Illinois,Okawville,DNR,0,0,0,1312
2011,Illinois,Okawville,0,0,0,0,1438
2012,Illinois,Okawville,0,0,0,0,"1,418"
2013,Illinois,Okawville,0,0,0,0,1418
2014,Illinois,Okawville,0,0,0,0,1405
2015,Illinois,Okawville,0,0,0,0,1395
2016,Illinois,Okawville,0,0,0,0,1392
2010,Florida,Okeechobee,0,0,0,0,5924
2011,Florida,Okeechobee,0,0,0,0,5698
2012,Florida,Okeechobee,0,0,0,0,"5,718"
2013,Florida,Okeechobee,0,0,0,0,5571
2014,Florida,Okeechobee,0,0,0,0,5592
2010,Oklahoma,Okemah,0,0,0,0,2833
2011,Oklahoma,Okemah,0,0,0,0,3258
2012,Oklahoma,Okemah,0,0,0,0,"3,288"
2013,Oklahoma,Okemah,0,0,0,0,3331
2014,Oklahoma,Okemah,0,0,0,0,3334
2015,Oklahoma,Okemah,0,0,0,0,3256
2016,Oklahoma,Okemah,0,0,0,0,3249
2010,Oklahoma,Oklahoma City,3,3,2,6,571865
2011,Oklahoma,Oklahoma City,2,0,5,2,586208
2013,Oklahoma,Oklahoma City,3,4,3,2,605034
2014,Oklahoma,Oklahoma City,2,3,4,0,617975
2015,Oklahoma,Oklahoma City,0,2,1,0,630621
2016,Oklahoma,Oklahoma City,1,0,0,2,641681
2010,Oklahoma,Okmulgee,1,0,0,0,12648
2011,Oklahoma,Okmulgee,0,0,0,0,12453
2013,Oklahoma,Okmulgee,0,0,0,0,12345
2014,Oklahoma,Okmulgee,0,0,0,0,12321
2015,Oklahoma,Okmulgee,0,0,0,0,12141
2016,Oklahoma,Okmulgee,0,0, DNR,0,12177
2010,Arkansas,Ola,0,0,0,0,1272
2011,Arkansas,Ola,0,0,0,DNR,1291
2012,Arkansas,Ola,1,0,0,0,"1,276"
2013,Arkansas,Ola,0,0,0,0,1257
2014,Arkansas,Ola,0,0,0,0,1256
2015,Arkansas,Ola,0,0,0,0,1260
2016,Arkansas,Ola,0,0,0,0,1246
2013,South Carolina,Olanta,0,0,0,0,569
2014,South Carolina,Olanta,0, DNR, DNR, DNR,570
2015,South Carolina,Olanta,0,0,0,0,574
2016,South Carolina,Olanta,0,0,0,0,571
2010,Colorado,Olathe,0,0,0,0,1755
2011,Colorado,Olathe,0,0,0,0,1881
2012,Colorado,Olathe,DNR,0,0,0,"1,863"
2013,Colorado,Olathe,0,0, DNR, DNR,1799
2013,Kansas,Olathe,0,0,0,0,131342
2014,Kansas,Olathe,0,0,0,0,133341
2015,Kansas,Olathe,0,0,0,0,134830
2016,Kansas,Olathe,0,0,0,0,135977
2010,New Jersey,Old Bridge Township,1,1,0,4,66913
2011,New Jersey,Old Bridge Township,0,1,1,2,65593
2012,New Jersey,Old Bridge Township,2,0,2,0,"66,057"
2013,New Jersey,Old Bridge Township,1,0,1,0,66528
2014,New Jersey,Old Bridge Township,0,0,0,0,66966
2015,New Jersey,Old Bridge Township,0,0,0,0,67298
2016,New Jersey,Old Bridge Township, DNR,0,0,0,67238
2010,New York,Old Brookville Village,0,0,0,0,2310
2011,New York,Old Brookville Village,0,0,0,DNR,2144
2012,New York,Old Brookville Village,0,0,0,0,"2,153"
2013,New York,Old Brookville Village,0,0,0,0,2171
2014,New York,Old Brookville Village,0,0,0,0,2179
2015,New York,Old Brookville Village,0,0,0,0,2211
2016,New York,Old Brookville Village,0,0,0,0,2230
2010,Pennsylvania,Old Forge,0,1,0,0,8525
2011,Pennsylvania,Old Forge,0,0,0,0,8340
2012,Pennsylvania,Old Forge,0,0,0,0,"8,314"
2013,Pennsylvania,Old Forge,0,0,0, DNR,8281
2014,Pennsylvania,Old Forge,0,0,0, DNR,8253
2015,Pennsylvania,Old Forge,0,0,0,0,8192
2016,Pennsylvania,Old Forge,0,0,0,0,7996
2010,North Carolina,Old Fort,0,0,0,0,961
2011,North Carolina,Old Fort,0,0,0,0,920
2012,North Carolina,Old Fort,0,0,0,0,919
2013,North Carolina,Old Fort,0,0,0,0,908
2014,North Carolina,Old Fort,0,0,0,0,910
2015,North Carolina,Old Fort,0,0,0,0,911
2016,North Carolina,Old Fort,0,0,0,0,911
2010,Pennsylvania,Old Lycoming Township,0,0,0,0,5276
2011,Pennsylvania,Old Lycoming Township,0,0,0,0,4954
2012,Pennsylvania,Old Lycoming Township,0,0,0,0,"4,974"
2013,Pennsylvania,Old Lycoming Township,0,0,0,0,5049
2014,Pennsylvania,Old Lycoming Township,0,0,0,0,5118
2015,Pennsylvania,Old Lycoming Township,0,0, DNR,0,5098
2016,Pennsylvania,Old Lycoming Township,0,0,0,0,5059
2010,Missouri,Old Monroe,0,0,0,0,326
2011,Missouri,Old Monroe,0,0,0,0,266
2012,Missouri,Old Monroe,0,0,0,0,269
2013,Missouri,Old Monroe,0,0,0,0,278
2014,Missouri,Old Monroe,0,0,0,0,280
2015,Missouri,Old Monroe,0,0, DNR,0,284
2016,Missouri,Old Monroe, DNR,0,0,0,285
2010,Maine,Old Orchard Beach,0,0,2,0,9494
2011,Maine,Old Orchard Beach,0,0,0,1,8623
2012,Maine,Old Orchard Beach,0,1,1,0,"8,678"
2013,Maine,Old Orchard Beach,0,1,0,0,8681
2014,Maine,Old Orchard Beach,0,1,2,0,8705
2015,Maine,Old Orchard Beach,2,1,0,0,8790
2016,Maine,Old Orchard Beach,0,0,0,1,8807
2010,Connecticut,Old Saybrook,0,0,1,DNR,10696
2011,Connecticut,Old Saybrook,0,0,0,0,10261
2012,Connecticut,Old Saybrook,0,0,1,1,"10,293"
2013,Connecticut,Old Saybrook,0,1,0,2,10239
2014,Connecticut,Old Saybrook,0,3,1,0,10249
2015,Connecticut,Old Saybrook,1,0,0,0,10213
2016,Connecticut,Old Saybrook,0,0,0,1,10145
2010,Illinois,Old Shawneetown,0,0,0,0,245
2011,Illinois,Old Shawneetown,0,0,0,0,194
2014,Illinois,Old Shawneetown,0,0,0,0,181
2015,Illinois,Old Shawneetown,0,0,0,0,176
2010,New Jersey,Old Tappan,0,0,0,0,6151
2011,New Jersey,Old Tappan,0,0,0,0,5769
2012,New Jersey,Old Tappan,0,0,0,0,"5,814"
2013,New Jersey,Old Tappan,0,0,0,0,5882
2014,New Jersey,Old Tappan,0,0,0,0,5912
2015,New Jersey,Old Tappan,0,0,0,0,5980
2016,New Jersey,Old Tappan,0,0,0,0,6039
2010,Maine,Old Town,0,0,0,0,7731
2011,Maine,Old Town,0,0,0,0,7839
2012,Maine,Old Town,0,0,0,0,"7,839"
2013,Maine,Old Town,0,0,0,0,7736
2014,Maine,Old Town,0,0,0,0,7692
2015,Maine,Old Town,0,0,0,0,7658
2016,Maine,Old Town,0,0,0,0,7583
2010,New York,Old Westbury Village,0,0,0,0,5329
2011,New York,Old Westbury Village,0,0,0,0,4692
2012,New York,Old Westbury Village,0,0,0,0,"4,709"
2013,New York,Old Westbury Village,0,0,0,0,4625
2014,New York,Old Westbury Village,0,0,0,0,4600
2015,New York,Old Westbury Village,0,0,0,0,4597
2016,New York,Old Westbury Village,0,0,0,0,4678
2010,Florida,Oldsmar,0,0,0,0,13561
2011,Florida,Oldsmar,0,0,0,0,13776
2012,Florida,Oldsmar,0,0,0,0,"13,804"
2013,Florida,Oldsmar,0,0,0,0,13732
2014,Florida,Oldsmar,0,0,0,0,13842
2010,New York,Olean,0,0,0,0,13778
2011,New York,Olean,0,0,0,0,14517
2012,New York,Olean,0,0,0,0,"14,441"
2013,New York,Olean,0,0,0,0,14150
2014,New York,Olean,0,0,0,0,14083
2015,New York,Olean,0,0,0,0,13948
2016,New York,Olean,0,0,0,0,13765
2010,Pennsylvania,Oley Township,0,0,0,DNR,3750
2012,Pennsylvania,Oley Township,0,0,0,0,"3,632"
2013,Pennsylvania,Oley Township,0,0,0,0,3673
2014,Pennsylvania,Oley Township,0,0,0,0,3676
2015,Pennsylvania,Oley Township,0,0,0,0,3690
2016,Pennsylvania,Oley Township,0,0,0,0,3736
2010,Mississippi,Olive Branch,0,0,0,0,33964
2011,Mississippi,Olive Branch,0,0,0,0,33611
2012,Mississippi,Olive Branch,0,0,0,DNR,"34,141"
2013,Mississippi,Olive Branch,0,0,0,0,34827
2014,Mississippi,Olive Branch,0,0, DNR,0,35314
2015,Mississippi,Olive Branch,0,0,0,0,35937
2016,Mississippi,Olive Branch,1,0,0,3,36513
2010,Kentucky,Olive Hill,0,0,0,0,1758
2011,Kentucky,Olive Hill,0,0,0,0,1610
2012,Kentucky,Olive Hill,0,0,0,0,"1,596"
2013,Kentucky,Olive Hill,0,0,0,0,1574
2014,Kentucky,Olive Hill,0,0,0,0,1612
2015,Kentucky,Olive Hill,0,0,0,0,1603
2016,Kentucky,Olive Hill,0,0,0,0,1593
2010,New York,Olive Town,0,0,0,0,4573
2011,New York,Olive Town,0,0,0,0,4439
2012,New York,Olive Town,0,0,0,DNR,"4,441"
2013,New York,Olive Town,0,0, DNR, DNR,4375
2014,New York,Olive Town,0,0,0,0,4353
2015,New York,Olive Town,0,0,0,0,4330
2016,New York,Olive Town,0,0,0,0,4331
2010,Tennessee,Oliver Springs,0,0,0,0,3346
2011,Tennessee,Oliver Springs,0,0,0,0,3260
2012,Tennessee,Oliver Springs,0,0,0,0,"3,255"
2013,Tennessee,Oliver Springs,0,0,2,0,3250
2014,Tennessee,Oliver Springs,0,0,0,0,3250
2015,Tennessee,Oliver Springs,0,0,0,0,3233
2016,Tennessee,Oliver Springs,0,0,0,0,3238
2010,Pennsylvania,Oliver Township,0,0,DNR,DNR,2087
2011,Pennsylvania,Oliver Township,0,0,0,DNR,1937
2010,Michigan,Olivet,0,0,0,0,1819
2011,Michigan,Olivet,0,0,0,0,1604
2012,Michigan,Olivet,0,0,0,0,"1,609"
2013,Michigan,Olivet,0,0,0,0,1610
2014,Michigan,Olivet,0, DNR, DNR, DNR,1610
2015,Michigan,Olivet,0,0,0,0,1613
2016,Michigan,Olivet,0,0,0,0,1611
2010,Missouri,Olivette,0,0,0,0,7414
2011,Missouri,Olivette,0,0,0,0,7765
2012,Missouri,Olivette,0,0,0,0,"7,751"
2013,Missouri,Olivette,0,0,0,0,7800
2014,Missouri,Olivette,0,0,0,0,7840
2015,Missouri,Olivette,0,0,0,0,7868
2016,Missouri,Olivette,0,0,0,0,7893
2011,Minnesota,Olivia,DNR,DNR,DNR,0,2503
2012,Minnesota,Olivia,0,0,DNR,DNR,"2,465"
2013,Minnesota,Olivia,0,0,0,0,2418
2014,Minnesota,Olivia,0,0,0,0,2374
2015,Minnesota,Olivia,0,0,0,0,2349
2016,Minnesota,Olivia,0,0,0,0,2333
2010,Louisiana,Olla,0,0,0,0,1328
2011,Louisiana,Olla,0,0,0,0,1398
2012,Louisiana,Olla,0,DNR,DNR,DNR,"1,407"
2015,Louisiana,Olla, DNR, DNR,0,0,1371
2016,Louisiana,Olla,0,0, DNR, DNR,1385
2010,Texas,Olmos Park,0,0,0,0,2338
2011,Texas,Olmos Park,0,0,0,0,2284
2012,Texas,Olmos Park,0,0,0,0,"2,327"
2013,Texas,Olmos Park,0,0,0,0,2314
2014,Texas,Olmos Park,0,0,0,0,2333
2015,Texas,Olmos Park,0,0,0,0,2391
2016,Texas,Olmos Park,0,0,0,0,2420
2010,Ohio,Olmsted Falls,0,0,0,0,8092
2011,Ohio,Olmsted Falls,0,0,0,0,9031
2012,Ohio,Olmsted Falls,0,0,0,0,"8,953"
2013,Ohio,Olmsted Falls,0,0, DNR, DNR,8910
2014,Ohio,Olmsted Falls,0,0,0,0,8901
2015,Ohio,Olmsted Falls,0,0, DNR, DNR,8851
2016,Ohio,Olmsted Falls, DNR, DNR, DNR,0,8859
2014,Ohio,Olmsted Township, DNR, DNR,0,0,13178
2015,Ohio,Olmsted Township,0,0, DNR, DNR,13244
2010,Illinois,Olney,0,0,0,0,8267
2010,Texas,Olney,0,0,0,0,3234
2011,Illinois,Olney,0,0,2,0,9142
2011,Texas,Olney,0,0,0,0,3354
2012,Illinois,Olney,0,0,1,0,"9,125"
2012,Texas,Olney,0,0,0,0,"3,322"
2013,Illinois,Olney,0,0,0,0,9084
2013,Texas,Olney,0,0,0,0,3221
2014,Illinois,Olney,0,0,0,0,9108
2014,Texas,Olney,0,0,0,0,3209
2015,Illinois,Olney,0,0,0,0,9006
2015,Texas,Olney,0,0,0,0,3206
2016,Illinois,Olney,0,0,0,0,8984
2016,Texas,Olney,0,0,0,0,3159
2010,Texas,Olton,0,0,0,0,2066
2011,Texas,Olton,0,0,0,0,2262
2012,Texas,Olton,0,0,0,0,"2,279"
2013,Texas,Olton,0,0,0,0,2234
2014,Texas,Olton,0,0,0,0,2177
2015,Texas,Olton,0,0,0,0,2143
2016,Texas,Olton,0,0,0,0,2121
2010,Washington,Olympia,2,1,0,1,46264
2011,Washington,Olympia,0,0,0,0,47207
2012,Washington,Olympia,0,0,0,0,"47,729"
2013,Washington,Olympia,0, DNR,1,0,48046
2014,Washington,Olympia,0,0,0,2,48763
2015,Washington,Olympia,0,1,2,1,49875
2016,Washington,Olympia,0,0,1,0,50972
2010,Illinois,Olympia Fields,0,0,0,0,4665
2011,Illinois,Olympia Fields,DNR,0,0,0,5003
2012,Illinois,Olympia Fields,0,0,0,0,"5,012"
2013,Illinois,Olympia Fields,0,0,0,0,5046
2014,Illinois,Olympia Fields,0,0,0,0,5056
2015,Illinois,Olympia Fields,0,0,0,0,5058
2016,Illinois,Olympia Fields,0,0,0,0,5031
2010,Pennsylvania,Olyphant,0,0,0,0,4973
2011,Pennsylvania,Olyphant,0,0,0,0,5167
2013,Pennsylvania,Olyphant,0,0,0,0,5199
2014,Pennsylvania,Olyphant,0,0,0,0,5184
2015,Pennsylvania,Olyphant,0,0, DNR, DNR,5223
2016,Pennsylvania,Olyphant,0,0, DNR, DNR,5102
2010,Nebraska,Omaha,7,6,0,3,464628
2011,Nebraska,Omaha,3,1,2,2,412608
2012,Texas,Omaha,0,0,0,0,"1,039"
2013,Nebraska,Omaha,2,3,3,1,425076
2013,Texas,Omaha,0,0,0,0,1012
2014,Texas,Omaha,0,0,0,0,1020
2015,Nebraska,Omaha,1,0,0,1,452252
2015,Texas,Omaha,0,0,0,0,1003
2016,Nebraska,Omaha,3,0,2,0,446163
2016,Texas,Omaha,0,0,0,0,986
2014,Nebraska,Omaha2,2,5,2,4,438465
2010,Washington,Omak,0,0,0,0,4734
2011,Washington,Omak,0,0,1,1,4921
2012,Washington,Omak,0,1,1,0,"4,929"
2013,Washington,Omak,2,1,0,0,4801
2014,Washington,Omak,0,0,0,0,4776
2015,Washington,Omak,0,0,1,0,4847
2016,Washington,Omak,0,0,0,0,4854
2010,Georgia,Omega,0,0,0,0,1367
2011,Georgia,Omega,0,0,0,0,1237
2012,Georgia,Omega,0,0,0,DNR,"1,276"
2013,Georgia,Omega,0,0,0,0,1260
2014,Georgia,Omega,0,0,0,0,1225
2015,Georgia,Omega,0,0,0, DNR,1230
2010,Wisconsin,Omro,0,0,0,0,3441
2011,Wisconsin,Omro,0,0,0,0,3532
2012,Wisconsin,Omro,0,0,0,0,"3,540"
2013,Wisconsin,Omro,0,0,0,0,3563
2014,Wisconsin,Omro,0,0,0,0,3561
2015,Wisconsin,Omro,0,0,0,0,3548
2016,Wisconsin,Omro,0,0,0,0,3560
2010,Kansas,Onaga,0,0,0,0,686
2011,Kansas,Onaga,0,0,0,0,706
2012,Kansas,Onaga,0,0,0,0,717
2013,Kansas,Onaga,0,0,0,0,708
2014,Kansas,Onaga,0,0, DNR, DNR,707
2015,Kansas,Onaga,0,0, DNR, DNR,702
2016,Kansas,Onaga,0,0,0,0,696
2010,Texas,Onalaska,0,0,0,0,1462
2010,Wisconsin,Onalaska,0,0,0,0,17367
2011,Texas,Onalaska,0,0,0,0,1801
2011,Wisconsin,Onalaska,0,0,0,0,17813
2012,Texas,Onalaska,0,0,0,0,"1,784"
2012,Wisconsin,Onalaska,0,0,0,0,"17,945"
2013,Texas,Onalaska,0,0, DNR, DNR,1724
2013,Wisconsin,Onalaska,0,0,0,0,18408
2014,Texas,Onalaska,0,0,0,0,1703
2014,Wisconsin,Onalaska,0,0,0,0,18437
2015,Wisconsin,Onalaska,0,0,1,0,18529
2015,Texas,Onalaska,0,0,0,0,1708
2016,Wisconsin,Onalaska,0,1,0,0,18600
2016,Texas,Onalaska,0,0,0,0,1770
2015,Minnesota,Onamia,0,0,0,0,867
2016,Minnesota,Onamia,0,0,0,0,861
2012,Virginia,Onancock,0,0,0,0,"1,284"
2013,Illinois,Onarga,0,0,0,0,1329
2015,Illinois,Onarga,0,0,0,0,1321
2016,Illinois,Onarga,0,0,0,0,1313
2010,Iowa,Onawa,DNR,0,DNR,DNR,2695
2013,Iowa,Onawa, DNR,0,0,0,2929
2014,Iowa,Onawa,0,0,0,0,2923
2015,Iowa,Onawa,0,0,0,0,2865
2016,Iowa,Onawa,0,0,0,0,2859
2010,Michigan,Onaway,0,0,0,0,871
2010,New York,Oneida,0,0,0,0,10508
2010,Tennessee,Oneida,0,0,0,0,3812
2011,New York,Oneida,0,0,1,0,11444
2011,Tennessee,Oneida,0,0,0,0,3786
2012,New York,Oneida,0,0,0,0,"11,448"
2012,Tennessee,Oneida,0,0,0,0,"3,765"
2013,New York,Oneida,0,0,0,0,11220
2013,Tennessee,Oneida,0,0,0,0,3740
2014,New York,Oneida,0,0,0,0,11231
2014,Tennessee,Oneida,0,0,0,0,3728
2015,New York,Oneida,0,0,0,0,11144
2015,Tennessee,Oneida,0,0,0,0,3707
2016,New York,Oneida,0,0,0,0,11081
2016,Tennessee,Oneida,0,0,0,0,3701
2010,Alabama,Oneonta,0,1,0,0,7317
2013,Alabama,Oneonta,0,0,0,0,6661
2014,Alabama,Oneonta,0,0,0,0,6701
2010,New York,Oneonta City,0,0,0,0,12785
2011,New York,Oneonta City,1,0,0,0,13963
2012,New York,Oneonta City,0,0,0,DNR,"13,918"
2013,New York,Oneonta City,0,0,0,0,13825
2014,New York,Oneonta City,0,0,0,1,13961
2015,New York,Oneonta City,0,0,0,0,13826
2016,New York,Oneonta City,0,0,0,0,13857
2010,Virginia,Onley,0,0,0,0,472
2011,Virginia,Onley,0,0,0,DNR,522
2012,Virginia,Onley,0,0,0,0,524
2013,Virginia,Onley,0,0,0,0,519
2014,Virginia,Onley,0,0,0,0,517
2015,Virginia,Onley,0,0,0,0,517
2016,Virginia,Onley,0,0,0,0,516
2010,California,Ontario,0,1,1,0,172814
2010,Ohio,Ontario,0,0,0,0,5157
2010,Oregon,Ontario,0,0,0,0,10822
2011,California,Ontario,0,1,0,1,165851
2011,Ohio,Ontario,0,0,0,0,6230
2012,California,Ontario,1,0,0,1,"167,933"
2012,Ohio,Ontario,0,0,0,0,"6,175"
2013,California,Ontario,0,1,0,0,168144
2013,Ohio,Ontario,0,0,0,0,6137
2014,California,Ontario,0,0,0,0,168278
2014,Ohio,Ontario,0,0,0,0,6132
2015,California,Ontario,0,0,0,2,170274
2015,Ohio,Ontario,0,0,0,0,6106
2016,California,Ontario,0,0,0,0,172606
2016,Ohio,Ontario,0,0,0,0,6091
2013,Michigan,Ontwa Township-Edwardsburg, DNR,0,1,0,6585
2014,Michigan,Ontwa Township-Edwardsburg,1,0,1,0,6519
2015,Michigan,Ontwa Township-Edwardsburg,0,0,0,0,6482
2016,Michigan,Ontwa Township-Edwardsburg,0,0,1,0,6481
2010,Oklahoma,Oologah,0,0,0,0,1180
2011,Oklahoma,Oologah,0,0,0,0,1158
2012,Oklahoma,Oologah,DNR,0,0,0,"1,166"
2013,Oklahoma,Oologah,0,0,0,0,1188
2014,Oklahoma,Oologah,0,0,0,0,1182
2015,Oklahoma,Oologah,0,0, DNR,0,1184
2016,Oklahoma,Oologah,0,0,0,0,1185
2010,Florida,Opa Locka,0,0,0,0,16762
2011,Florida,Opa Locka,0,0,0,0,15426
2012,Florida,Opa Locka,0,0,0,0,"15,792"
2013,Florida,Opa Locka,0,0,0,0,15848
2014,Florida,Opa Locka,0,0,0,0,16146
2010,Alabama,Opp,0,0,0,0,6552
2011,Alabama,Opp,0,0,0,DNR,6691
2013,Alabama,Opp,0,0,0,0,6698
2014,Alabama,Opp,0,0,0,0,6699
2015,Alabama,Opp,0,0,0,0,6681
2016,Alabama,Opp,0,0,0,0,6657
2012,Illinois,Oquawka,0,0,0,0,"1,346"
2013,Illinois,Oquawka,0,0,0,0,1308
2010,New Jersey,Oradell,1,0,0,0,7811
2011,New Jersey,Oradell,0,0,0,0,8005
2012,New Jersey,Oradell,0,0,0,0,"8,071"
2013,New Jersey,Oradell,0,0,0,0,8126
2014,New Jersey,Oradell,0,0,0,2,8175
2015,New Jersey,Oradell,0,0,0,0,8190
2016,New Jersey,Oradell,0,0,0,0,8222
2010,Missouri,Oran,0,0,0,0,1247
2011,Missouri,Oran,0,0,0,0,1299
2012,Missouri,Oran,0,DNR,DNR,DNR,"1,295"
2013,Missouri,Oran,0,0, DNR, DNR,1280
2014,Missouri,Oran,0,0,0,0,1290
2015,Missouri,Oran,0,0, DNR, DNR,1271
2010,Texas,Orange,1,0,0,0,19452
2010,California,Orange,0,0,0,0,137606
2010,Connecticut,Orange,0,0,0,0,14003
2010,Massachusetts,Orange,0,0,0,0,7614
2010,New Jersey,Orange,0,0,0,0,31057
2010,Virginia,Orange,0,0,0,0,4749
2011,California,Orange,0,0,1,1,138020
2011,Connecticut,Orange,0,0,0,0,13982
2011,Massachusetts,Orange,0,0,0,0,7887
2011,New Jersey,Orange,0,0,0,0,30234
2011,Texas,Orange,0,0,0,0,18986
2011,Virginia,Orange,0,0,0,0,4777
2012,California,Orange,0,0,0,1,"139,692"
2012,Connecticut,Orange,1,0,0,0,"13,971"
2012,Massachusetts,Orange,0,0,0,0,"7,934"
2012,New Jersey,Orange,0,0,0,0,"30,329"
2012,Texas,Orange,0,0,0,0,"19,025"
2012,Virginia,Orange,0,0,0,0,"4,831"
2013,California,Orange,0,1,2,0,140304
2013,Connecticut,Orange,0,0,0,0,13926
2013,Massachusetts,Orange,0,0,0,0,7818
2013,New Jersey,Orange,0,0,0,0,30952
2013,Texas,Orange,0, DNR,0,0,19057
2013,Virginia,Orange,0,0,0,0,4841
2014,California,Orange,1,1,0,1,140767
2014,Connecticut,Orange,0,0,0,0,13951
2014,Massachusetts,Orange,0,0,0,0,7737
2014,New Jersey,Orange,0,0,0,0,30530
2014,Texas,Orange,0,0,0,0,18995
2014,Virginia,Orange,0,0,0,0,4887
2015,California,Orange,0,1,2,0,140572
2015,Connecticut,Orange,0,0,0,0,13954
2015,Massachusetts,Orange,0,0,0,0,7683
2015,New Jersey,Orange,0,0,0,0,31055
2015,Texas,Orange,0,0,0,0,18983
2015,Virginia,Orange,0,0,0,0,4947
2016,California,Orange,0,1,0,0,141841
2016,Connecticut,Orange,0,0,0,0,13940
2016,Massachusetts,Orange,0,0,0,0,7615
2016,New Jersey,Orange,0,0,0,0,30470
2016,Texas,Orange,0,0,0,0,19493
2016,Virginia,Orange,0,0,0,0,4992
2010,Alabama,Orange Beach,0,0,0,0,6575
2011,Alabama,Orange Beach,DNR,1,2,DNR,5467
2010,Florida,Orange City,0,0,0,0,10149
2010,Iowa,Orange City,0,0,0,0,5889
2011,Florida,Orange City,0,0,0,0,10743
2011,Iowa,Orange City,0,0,0,0,6035
2012,Florida,Orange City,0,0,0,0,"10,870"
2012,Iowa,Orange City,0,0,0,0,"6,058"
2013,Florida,Orange City,0,0,0,0,10804
2013,Iowa,Orange City,0,0,0,0,6187
2014,Florida,Orange City,0,0,0,0,10940
2014,Iowa,Orange City,0,0,0,0,6211
2015,Iowa,Orange City,0,0,0,0,6173
2016,Iowa,Orange City,0,0,0,0,6225
2013,California,Orange Cove,0,0,0,0,9750
2014,California,Orange Cove,0,0,0,0,9704
2015,California,Orange Cove,0,0,0,0,9715
2016,California,Orange Cove,0,0,0,0,9706
2010,Texas,Orange Grove,0,0,0,0,1402
2011,Texas,Orange Grove,0,0,0,0,1346
2012,Texas,Orange Grove,0,0,0,0,"1,356"
2013,Texas,Orange Grove,0,0,0,0,1357
2014,Texas,Orange Grove,0,0,0,0,1362
2015,Texas,Orange Grove,0,0,0,0,1339
2016,Texas,Orange Grove,0,0,0,0,1337
