state,agencyType,agencyName,q01,q02,q03,q04,population,addendum
California,Cities,Laguna Niguel,0,0,0,0,"64,533",0
California,Cities,Laguna Woods,0,0,0,0,"16,590",0
California,Cities,La Habra Heights,0,0,0,0,"5,413",0
California,Cities,Lakeport,0,0,0,0,"4,772",0
California,Cities,Lake Shastina,0,0,0,0,"2,460",0
California,Cities,La Palma,0,0,0,0,"15,954",0
California,Cities,La Puente,0,0,0,0,"40,479",0
California,Cities,La Verne,0,0,0,0,"31,575",0
California,Cities,Lemoore,0,0,0,0,"24,904",0
California,Cities,Lincoln,0,0,0,0,"44,378",0
California,Cities,Lindsay,0,0,0,0,"12,068",0
California,Cities,Loma Linda,0,0,0,0,"23,819",0
California,Cities,Lompoc,0,0,0,0,"43,120",0
California,Cities,Los Alamitos,0,0,0,0,"11,728",0
California,Cities,Los Altos,0,0,0,0,"29,704",0
California,Cities,Los Altos Hills,0,0,0,0,"8,121",0
California,Cities,Los Banos,0,0,0,0,"36,897",0
California,Cities,Madera,0,0,0,0,"62,796",0
California,Cities,Malibu,0,0,0,0,"12,854",0
California,Cities,Manhattan Beach,0,0,0,0,"35,719",0
California,Cities,Manteca,0,0,0,0,"68,887",0
California,Cities,Marina,0,0,0,0,"20,227",0
California,Cities,Martinez,0,0,0,0,"36,729",0
California,Cities,Maywood,0,0,0,0,"27,850",0
California,Cities,McFarland,0,0,0,0,"13,010",0
California,Cities,Mendota,0,0,0,0,"11,270",0
California,Cities,Menifee,0,0,0,0,"80,047",0
California,Cities,Menlo Park,0,0,0,0,"32,713",0
California,Cities,Mill Valley,0,0,0,0,"14,181",0
California,Cities,Mission Viejo,0,0,0,0,"95,599",0
California,Cities,Montague,0,0,0,0,"1,443",0
California,Cities,Montebello,0,0,0,0,"63,538",0
California,Cities,Monterey,0,0,0,0,"28,508",0
California,Cities,Monte Sereno,0,0,0,0,"3,426",0
California,Cities,Moorpark,0,0,0,0,"35,102",0
California,Cities,Moraga,0,0,0,0,"16,401",0
California,Cities,Morgan Hill,0,0,0,0,"38,834",0
California,Cities,Morro Bay,0,0,0,0,"10,423",0
California,Cities,Mountain View,0,0,0,0,"75,933",0
California,Cities,Mount Shasta,0,0,0,0,"3,396",0
California,Cities,Needles,0,0,0,0,"4,963",0
California,Cities,Nevada City,0,0,0,0,"3,092",0
California,Cities,Newman,0,0,0,0,"10,402",0
California,Cities,Norco,0,0,0,0,"27,850",0
California,Cities,Oakdale,0,0,0,0,"21,031",0
California,Cities,Oakley,0,0,0,0,"36,348",0
California,Cities,Ojai,0,0,0,0,"7,607",0
California,Cities,Orinda,0,0,0,0,"18,098",0
California,Cities,Oroville,0,0,0,0,"15,707",0
California,Cities,Pacific Grove,0,0,0,0,"15,437",0
California,Cities,Palos Verdes Estates,0,0,0,0,"13,661",0
California,Cities,Patterson,0,0,0,0,"20,769",0
California,Cities,Perris,0,0,0,0,"70,616",0
California,Cities,Petaluma,0,0,0,0,"58,995",0
California,Cities,Piedmont,0,0,0,0,"10,909",0
California,Cities,Pismo Beach,0,0,0,0,"7,798",0
California,Cities,Placentia,0,0,0,0,"51,778",0
California,Cities,Pleasant Hill,0,0,0,0,"34,001",0
California,Cities,Pleasanton,0,0,0,0,"71,875",0
California,Cities,Porterville,0,0,0,0,"55,533",0
California,Cities,Port Hueneme,0,0,0,0,"22,142",0
California,Cities,Rancho Cordova,0,0,0,0,"66,214",0
California,Cities,Rancho Cucamonga,0,0,0,0,"169,276",0
California,Cities,Rancho Mirage,0,0,0,0,"17,778",0
California,Cities,Red Bluff,0,0,0,0,"14,236",0
California,Cities,Rialto,0,0,0,0,"101,595",0
California,Cities,Ridgecrest,0,0,0,0,"28,273",0
California,Cities,Rio Dell,0,0,0,0,"3,403",0
California,Cities,Rio Vista,0,0,0,0,"7,485",0
California,Cities,Ripon,0,0,0,0,"14,662",0
California,Cities,Riverbank,0,0,0,0,"23,070",0
California,Cities,Rocklin,0,0,0,0,"58,865",0
California,Cities,Rohnert Park,0,0,0,0,"41,716",0
California,Cities,Rolling Hills,0,0,0,0,"1,891",0
California,Cities,Rolling Hills Estates,0,0,0,0,"8,202",0
California,Cities,Ross,0,0,0,0,"2,465",0
California,Cities,Salinas,0,0,0,0,"154,413",0
California,Cities,San Bruno,0,0,0,0,"42,002",0
California,Cities,Sand City,0,0,0,0,343,0
California,Cities,San Fernando,0,0,0,0,"24,039",0
California,Cities,Sanger,0,0,0,0,"24,827",0
California,Cities,San Jacinto,0,0,0,0,"45,637",0
California,Cities,San Juan Capistrano,0,0,0,0,"35,449",0
California,Cities,San Marino,0,0,0,0,"13,364",0
California,Cities,San Pablo,0,0,0,0,"29,884",0
California,Cities,San Ramon,0,0,0,0,"74,013",0
California,Cities,Santa Clara,0,0,0,0,"119,360",0
California,Cities,Santa Fe Springs,0,0,0,0,"16,492",0
California,Cities,Santee,0,0,0,0,"54,700",0
California,Cities,Sausalito,0,0,0,0,"7,202",0
California,Cities,Seal Beach,0,0,0,0,"24,764",0
California,Cities,Seaside,0,0,0,0,"33,887",0
California,Cities,Sebastopol,0,0,0,0,"7,512",0
California,Cities,Selma,0,0,0,0,"23,753",0
California,Cities,Shafter,0,0,0,0,"17,391",0
California,Cities,Signal Hill,0,0,0,0,"11,198",0
California,Cities,Solana Beach,0,0,0,0,"13,181",0
California,Cities,Soledad,0,0,0,0,"26,253",0
California,Cities,Solvang,0,0,0,0,"5,332",0
California,Cities,Sonoma,0,0,0,0,"10,841",0
California,Cities,South El Monte,0,0,0,0,"20,452",0
California,Cities,South Lake Tahoe,0,0,0,0,"21,586",0
California,Cities,South Pasadena,0,0,0,0,"26,045",0
California,Cities,South San Francisco,0,0,0,0,"65,006",0
California,Cities,Stallion Springs,0,0,0,0,"2,540",0
California,Cities,Stanton,0,0,0,0,"39,124",0
California,Cities,St. Helena,0,0,0,0,"5,939",0
California,Cities,Suisun City,0,0,0,0,"28,593",0
California,Cities,Susanville,0,0,0,0,"17,849",0
California,Cities,Sutter Creek,0,0,0,0,"2,513",0
California,Cities,Tiburon,0,0,0,0,"9,142",0
California,Cities,Truckee,0,0,0,0,"16,304",0
California,Cities,Tulelake,0,0,0,0,"1,010",0
California,Cities,Tustin,0,0,0,0,"77,400",0
California,Cities,Twentynine Palms,0,0,0,0,"25,612",0
California,Cities,Twin Cities,0,0,0,0,"21,606",0
California,Cities,Vacaville,0,0,0,0,"93,951",0
California,Cities,Vernon,0,0,0,0,114,0
California,Cities,Walnut,0,0,0,0,"29,658",0
California,Cities,Waterford,0,0,0,0,"8,604",0
California,Cities,Weed,0,0,0,0,"2,970",0
California,Cities,Westlake Village,0,0,0,0,"8,406",0
California,Cities,Westminster,0,0,0,0,"91,908",0
California,Cities,Westmorland,0,0,0,0,"2,282",0
California,Cities,West Sacramento,0,0,0,0,"49,500",0
California,Cities,Wheatland,0,0,0,0,"3,509",0
California,Cities,Whittier,0,0,0,0,"86,740",0
California,Cities,Wildomar,0,0,0,0,"33,227",0
California,Cities,Williams,0,0,0,0,"5,200",0
California,Cities,Willits,0,0,0,0,"4,917",0
California,Cities,Willows,0,0,0,0,"6,223",0
California,Cities,Windsor,0,0,0,0,"27,293",0
California,Cities,Winters,0,0,0,0,"6,726",0
California,Cities,Woodlake,0,0,0,0,"7,466",0
California,Cities,Woodland,0,0,0,0,"56,323",0
California,Cities,Yountville,0,0,0,0,"2,984",0
California,Cities,Yreka,0,0,0,0,"7,768",0
California,Cities,Yuba City,0,0,0,0,"65,653",0
California,Cities,Yucca Valley,0,0,0,0,"21,204",0
California,Universities and Colleges,"California State Polytechnic University, San Luis Obispo",0,0,0,0,"18,762",0
California,Universities and Colleges,California State University:,DNR,DNR,DNR,DNR,Not Available,0
California,Universities and Colleges,Bakersfield,0,0,0,0,"8,002",0
California,Universities and Colleges,Channel Islands,0,0,0,0,"4,179",0
California,Universities and Colleges,Chico,0,0,0,0,"15,920",0
California,Universities and Colleges,     East Bay,0,0,0,0,"13,160",0
California,Universities and Colleges,Fresno,0,0,0,0,"21,981",0
California,Universities and Colleges,     Los Angeles,0,0,0,0,"21,284",0
California,Universities and Colleges,Monterey Bay,0,0,0,0,"5,173",0
California,Universities and Colleges,Sacramento,0,0,0,0,"28,016",0
California,Universities and Colleges,San Bernardino,0,0,0,0,"17,250",0
California,Universities and Colleges,Stanislaus,0,0,0,0,"9,246",0
California,Universities and Colleges,College of the Sequoias,0,0,0,0,"11,625",0
California,Universities and Colleges,Contra Costa Community College,0,0,0,0,"7,671",0
California,Universities and Colleges,Cuesta College,0,0,0,0,"10,759",0
California,Universities and Colleges,El Camino College,0,0,0,0,"24,463",0
California,Universities and Colleges,Foothill-De Anza College,0,0,0,0,"39,952",0
California,Universities and Colleges,Humboldt State University,0,0,0,0,"8,046",0
California,Universities and Colleges,Pasadena Community College,0,0,0,0,"26,057",0
California,Universities and Colleges,San Bernardino Community College,0,0,0,0,"18,015",0
California,Universities and Colleges,San Francisco State University,0,0,0,0,"29,541",0
California,Universities and Colleges,San Jose/Evergreen Community College,0,0,0,0,"20,671",0
California,Universities and Colleges,Solano Community College,0,0,0,0,"11,029",0
California,Universities and Colleges,Sonoma State University,0,0,0,0,"8,668",0
California,Universities and Colleges,State Center Community College District,0,0,0,0,"34,192",0
California,Universities and Colleges,University of California:,DNR,DNR,DNR,DNR,Not Available,0
California,Universities and Colleges,    Davis,0,0,0,0,"31,732",0
California,Universities and Colleges,    Hastings College of Law,0,0,0,0,"1,289",0
California,Universities and Colleges,"    Medical Center, Sacramento3",0,0,0,0,Not Available,0
California,Universities and Colleges,    Merced,0,0,0,0,"5,198",0
California,Universities and Colleges,    Santa Barbara,0,0,0,0,"21,685",0
California,Universities and Colleges,    Santa Cruz,0,0,0,0,"17,454",0
California,Universities and Colleges,Ventura County Community College District,0,0,0,0,"13,758",0
California,Universities and Colleges,West Valley-Mission College,0,0,0,0,"20,985",0
California,Metropolitan Counties,Fresno,0,0,0,0,Not Available,0
California,Metropolitan Counties,Imperial,0,0,0,0,Not Available,0
California,Metropolitan Counties,Kings,0,0,0,0,Not Available,0
California,Metropolitan Counties,Madera,0,0,0,0,Not Available,0
California,Metropolitan Counties,Marin,0,0,0,0,Not Available,0
California,Metropolitan Counties,Merced,0,0,0,0,Not Available,0
California,Metropolitan Counties,Napa,0,0,0,0,Not Available,0
California,Metropolitan Counties,Placer,0,0,0,0,Not Available,0
California,Metropolitan Counties,San Benito,0,0,0,0,Not Available,0
California,Metropolitan Counties,San Joaquin,0,0,0,0,Not Available,0
California,Metropolitan Counties,San Luis Obispo,0,0,0,0,Not Available,0
California,Metropolitan Counties,San Mateo,0,0,0,0,Not Available,0
California,Metropolitan Counties,Santa Barbara,0,0,0,0,Not Available,0
California,Metropolitan Counties,Shasta,0,0,0,0,Not Available,0
California,Metropolitan Counties,Sutter,0,0,0,0,Not Available,0
California,Metropolitan Counties,Yolo,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Alpine,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Calaveras,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Colusa,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Del Norte,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Glenn,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Humboldt,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Inyo,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Lassen,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Mariposa,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Mendocino,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Modoc,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Mono,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Nevada,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Plumas,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Sierra,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Siskiyou,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Tehama,0,0,0,0,Not Available,0
California,Nonmetropolitan Counties,Trinity,0,0,0,0,Not Available,0
California,State Police Agencies,Highway Patrol:,DNR,DNR,DNR,DNR,Not Available,0
California,State Police Agencies,Alameda County,0,0,0,0,Not Available,0
California,State Police Agencies,Alpine County,0,0,0,0,Not Available,0
California,State Police Agencies,Amador County,0,0,0,0,Not Available,0
California,State Police Agencies,Butte County,0,0,0,0,Not Available,0
California,State Police Agencies,Calaveras County,0,0,0,0,Not Available,0
California,State Police Agencies,Colusa County,0,0,0,0,Not Available,0
California,State Police Agencies,Contra Costa County,0,0,0,0,Not Available,0
California,State Police Agencies,Del Norte County,0,0,0,0,Not Available,0
California,State Police Agencies,El Dorado County,0,0,0,0,Not Available,0
California,State Police Agencies,Fresno County,0,0,0,0,Not Available,0
California,State Police Agencies,Glenn County,0,0,0,0,Not Available,0
California,State Police Agencies,Humboldt County,0,0,0,0,Not Available,0
California,State Police Agencies,Imperial County,0,0,0,0,Not Available,0
California,State Police Agencies,Inyo County,0,0,0,0,Not Available,0
California,State Police Agencies,Kern County,0,0,0,0,Not Available,0
California,State Police Agencies,Kings County,0,0,0,0,Not Available,0
California,State Police Agencies,Lake County,0,0,0,0,Not Available,0
California,State Police Agencies,Lassen County,0,0,0,0,Not Available,0
California,State Police Agencies,Los Angeles County,0,0,0,0,Not Available,0
California,State Police Agencies,Madera County,0,0,0,0,Not Available,0
California,State Police Agencies,Marin County,0,0,0,0,Not Available,0
California,State Police Agencies,Mariposa County,0,0,0,0,Not Available,0
California,State Police Agencies,Mendocino County,0,0,0,0,Not Available,0
California,State Police Agencies,Merced County,0,0,0,0,Not Available,0
California,State Police Agencies,Modoc County,0,0,0,0,Not Available,0
California,State Police Agencies,Mono County,0,0,0,0,Not Available,0
California,State Police Agencies,Monterey County,0,0,0,0,Not Available,0
California,State Police Agencies,Napa County,0,0,0,0,Not Available,0
California,State Police Agencies,Nevada County,0,0,0,0,Not Available,0
California,State Police Agencies,Orange County,0,0,0,0,Not Available,0
California,State Police Agencies,Placer County,0,0,0,0,Not Available,0
California,State Police Agencies,Plumas County,0,0,0,0,Not Available,0
California,State Police Agencies,Riverside County,0,0,0,0,Not Available,0
California,State Police Agencies,Sacramento County,0,0,0,0,Not Available,0
California,State Police Agencies,San Benito County,0,0,0,0,Not Available,0
California,State Police Agencies,San Bernardino County,0,0,0,0,Not Available,0
California,State Police Agencies,San Diego County,0,0,0,0,Not Available,0
California,State Police Agencies,San Francisco County,0,0,0,0,Not Available,0
California,State Police Agencies,San Joaquin County,0,0,0,0,Not Available,0
California,State Police Agencies,San Luis Obispo County,0,0,0,0,Not Available,0
California,State Police Agencies,San Mateo County,0,0,0,0,Not Available,0
California,State Police Agencies,Santa Barbara County,0,0,0,0,Not Available,0
California,State Police Agencies,Santa Clara County,0,0,0,0,Not Available,0
California,State Police Agencies,Santa Cruz County,0,0,0,0,Not Available,0
California,State Police Agencies,Shasta County,0,0,0,0,Not Available,0
California,State Police Agencies,Sierra County,0,0,0,0,Not Available,0
California,State Police Agencies,Siskiyou County,0,0,0,0,Not Available,0
California,State Police Agencies,Solano County,0,0,0,0,Not Available,0
California,State Police Agencies,Sonoma County,0,0,0,0,Not Available,0
California,State Police Agencies,Stanislaus County,0,0,0,0,Not Available,0
California,State Police Agencies,Sutter County,0,0,0,0,Not Available,0
California,State Police Agencies,Tehama County,0,0,0,0,Not Available,0
California,State Police Agencies,Trinity County,0,0,0,0,Not Available,0
California,State Police Agencies,Tulare County,0,0,0,0,Not Available,0
California,State Police Agencies,Tuolumne County,0,0,0,0,Not Available,0
California,State Police Agencies,Ventura County,0,0,0,0,Not Available,0
California,State Police Agencies,Yolo County,0,0,0,0,Not Available,0
California,State Police Agencies,Yuba County,0,0,0,0,Not Available,0
California,Other Agencies,Atascadero State Hospital,0,0,0,0,Not Available,0
California,Other Agencies,California State Fair,0,0,0,0,Not Available,0
California,Other Agencies,Coalinga State Hospital,0,0,0,0,Not Available,0
California,Other Agencies,Department of Parks and Recreation:,DNR,DNR,DNR,DNR,Not Available,0
California,Other Agencies,Angeles,0,0,0,0,Not Available,0
California,Other Agencies,Bay Area,0,0,0,0,Not Available,0
California,Other Agencies,Calaveras County,0,0,0,0,Not Available,0
California,Other Agencies,Capital,0,0,0,0,Not Available,0
California,Other Agencies,Channel Coast,0,0,0,0,Not Available,0
California,Other Agencies,Colorado,0,0,0,0,Not Available,0
California,Other Agencies,Four Rivers District,0,0,0,0,Not Available,0
California,Other Agencies,Gold Fields District,0,0,0,0,Not Available,0
California,Other Agencies,Hollister Hills,0,0,0,0,Not Available,0
California,Other Agencies,Hungry Valley,0,0,0,0,Not Available,0
California,Other Agencies,Inland Empire,0,0,0,0,Not Available,0
California,Other Agencies,Marin County,0,0,0,0,Not Available,0
California,Other Agencies,Mendocino Headquarters,0,0,0,0,Not Available,0
California,Other Agencies,Monterey County,0,0,0,0,Not Available,0
California,Other Agencies,North Coast Redwoods,0,0,0,0,Not Available,0
California,Other Agencies,Oceano Dunes,0,0,0,0,Not Available,0
California,Other Agencies,Ocotillo Wells,0,0,0,0,Not Available,0
California,Other Agencies,Orange Coast,0,0,0,0,Not Available,0
California,Other Agencies,Russian River,0,0,0,0,Not Available,0
California,Other Agencies,San Diego Coast,0,0,0,0,Not Available,0
California,Other Agencies,San Joaquin,0,0,0,0,Not Available,0
California,Other Agencies,San Luis Obispo Coast,0,0,0,0,Not Available,0
California,Other Agencies,Santa Cruz Mountains,0,0,0,0,Not Available,0
California,Other Agencies,Sierra,0,0,0,0,Not Available,0
California,Other Agencies,Silverado,0,0,0,0,Not Available,0
California,Other Agencies,Tehachapi District,0,0,0,0,Not Available,0
California,Other Agencies,Twin Cities,0,0,0,0,Not Available,0
California,Other Agencies,East Bay Municipal Utility,0,0,0,0,Not Available,0
California,Other Agencies,East Bay Regional Parks:,DNR,DNR,DNR,DNR,Not Available,0
California,Other Agencies,Alameda County,0,0,0,0,Not Available,0
California,Other Agencies,Contra Costa County,0,0,0,0,Not Available,0
California,Other Agencies,Fairview Developmental Center,0,0,0,0,Not Available,0
California,Other Agencies,Fontana Unified School District,0,0,0,0,Not Available,0
California,Other Agencies,Lanterman State Hospital,0,0,0,0,Not Available,0
California,Other Agencies,Los Angeles County Metropolitan Transportation Authority,0,0,0,0,Not Available,0
California,Other Agencies,Monterey Peninsula Airport,0,0,0,0,Not Available,0
California,Other Agencies,Napa State Hospital,0,0,0,0,Not Available,0
California,Other Agencies,Patton State Hospital,0,0,0,0,Not Available,0
California,Other Agencies,Porterville Developmental Center,0,0,0,0,Not Available,0
California,Other Agencies,San Bernardino Unified School District,0,0,0,0,Not Available,0
California,Other Agencies,Shasta County Marshal,0,0,0,0,Not Available,0
California,Other Agencies,Sonoma Developmental Center,0,0,0,0,Not Available,0
California,Other Agencies,Twin Rivers Unified School District,0,0,0,0,Not Available,0
California,Other Agencies,Union Pacific Railroad:,DNR,DNR,DNR,DNR,Not Available,0
California,Other Agencies,Alameda County,0,0,0,0,Not Available,0
California,Other Agencies,Amador County,0,0,0,0,Not Available,0
California,Other Agencies,Butte County,0,0,0,0,Not Available,0
California,Other Agencies,Calaveras County,0,0,0,0,Not Available,0
California,Other Agencies,Colusa County,0,0,0,0,Not Available,0
California,Other Agencies,Contra Costa County,0,0,0,0,Not Available,0
California,Other Agencies,El Dorado County,0,0,0,0,Not Available,0
California,Other Agencies,Fresno County,0,0,0,0,Not Available,0
California,Other Agencies,Glenn County,0,0,0,0,Not Available,0
California,Other Agencies,Humboldt County,0,0,0,0,Not Available,0
California,Other Agencies,Imperial County,0,0,0,0,Not Available,0
California,Other Agencies,Inyo County,0,0,0,0,Not Available,0
California,Other Agencies,Kern County,0,0,0,0,Not Available,0
California,Other Agencies,Kings County,0,0,0,0,Not Available,0
California,Other Agencies,Lassen County,0,0,0,0,Not Available,0
California,Other Agencies,Los Angeles County,0,0,0,0,Not Available,0
California,Other Agencies,Madera County,0,0,0,0,Not Available,0
California,Other Agencies,Marin County,0,0,0,0,Not Available,0
California,Other Agencies,Mendocino County,0,0,0,0,Not Available,0
California,Other Agencies,Merced County,0,0,0,0,Not Available,0
California,Other Agencies,Modoc County,0,0,0,0,Not Available,0
California,Other Agencies,Monterey County,0,0,0,0,Not Available,0
California,Other Agencies,Napa County,0,0,0,0,Not Available,0
California,Other Agencies,Nevada County,0,0,0,0,Not Available,0
California,Other Agencies,Orange County,0,0,0,0,Not Available,0
California,Other Agencies,Placer County,0,0,0,0,Not Available,0
California,Other Agencies,Plumas County,0,0,0,0,Not Available,0
California,Other Agencies,Riverside County,0,0,0,0,Not Available,0
California,Other Agencies,Sacramento County,0,0,0,0,Not Available,0
California,Other Agencies,San Benito County,0,0,0,0,Not Available,0
California,Other Agencies,San Bernardino County,0,0,0,0,Not Available,0
California,Other Agencies,San Francisco County,0,0,0,0,Not Available,0
California,Other Agencies,San Joaquin County,0,0,0,0,Not Available,0
California,Other Agencies,San Luis Obispo County,0,0,0,0,Not Available,0
California,Other Agencies,San Mateo County,0,0,0,0,Not Available,0
California,Other Agencies,Santa Barbara County,0,0,0,0,Not Available,0
California,Other Agencies,Santa Clara County,0,0,0,0,Not Available,0
California,Other Agencies,Santa Cruz County,0,0,0,0,Not Available,0
California,Other Agencies,Shasta County,0,0,0,0,Not Available,0
California,Other Agencies,Sierra County,0,0,0,0,Not Available,0
California,Other Agencies,Siskiyou County,0,0,0,0,Not Available,0
California,Other Agencies,Solano County,0,0,0,0,Not Available,0
California,Other Agencies,Sonoma County,0,0,0,0,Not Available,0
California,Other Agencies,Stanislaus County,0,0,0,0,Not Available,0
California,Other Agencies,Sutter County,0,0,0,0,Not Available,0
California,Other Agencies,Tehama County,0,0,0,0,Not Available,0
