Texas,Cities,Alice,0,0,0,0,"19,627",1
Texas,Cities,Alpine,0,0,0,0,"6,091",1
Texas,Cities,Alton,0,0,0,0,"14,178",1
Texas,Cities,Alvarado,0,0,0,0,"3,888",1
Texas,Cities,Alvin,0,0,0,0,"25,145",1
Texas,Cities,Andrews,0,0,0,0,"11,751",1
Texas,Cities,Angleton,0,0,0,0,"19,569",1
Texas,Cities,Anna,0,0,0,0,"8,724",1
Texas,Cities,Anson,0,0,0,0,"2,458",1
Texas,Cities,Anthony,0,0,0,0,"5,166",1
Texas,Cities,Archer City,0,0,0,0,"1,819",1
Texas,Cities,Arcola,0,0,0,0,"1,724",1
Texas,Cities,Argyle,0,0,0,0,"3,454",1
Texas,Cities,Arp,0,0,0,0,"1,003",1
Texas,Cities,Athens,0,0,0,0,"12,946",1
Texas,Cities,Atlanta,0,0,0,0,"5,717",1
Texas,Cities,Aubrey,0,0,0,0,"2,731",1
Texas,Cities,Azle,0,0,0,0,"11,337",1
Texas,Cities,Baird,0,0,0,0,"1,515",1
Texas,Cities,Balch Springs,0,0,0,0,"24,574",1
Texas,Cities,Balcones Heights,0,0,0,0,"2,859",1
Texas,Cities,Ballinger,0,0,0,0,"3,831",1
Texas,Cities,Bangs,0,0,0,0,"1,630",1
Texas,Cities,Bastrop,0,0,0,0,"7,415",1
Texas,Cities,Bayou Vista,0,0,0,0,"1,584",1
Texas,Cities,Baytown,0,0,0,0,"74,420",1
Texas,Cities,Beaumont,0,0,0,0,"120,323",1
Texas,Cities,Bee Cave,0,0,0,0,"4,137",1
Texas,Cities,Beeville,0,0,0,0,"13,179",1
Texas,Cities,Bellaire,0,0,0,0,"17,481",1
Texas,Cities,Bellmead,0,0,0,0,"10,212",1
Texas,Cities,Bellville,0,0,0,0,"4,193",1
Texas,Cities,Belton,0,0,0,0,"18,763",1
Texas,Cities,Benbrook,0,0,0,0,"22,040",1
Texas,Cities,Bertram,0,0,0,0,"1,384",1
Texas,Cities,Beverly Hills,0,0,0,0,"2,056",1
Texas,Cities,Big Sandy,0,0,0,0,"1,380",1
Texas,Cities,Big Spring,0,0,0,0,"27,774",1
Texas,Cities,Bishop,0,0,0,0,"3,211",1
Texas,Cities,Blanco,0,0,0,0,"1,781",1
Texas,Cities,Bloomburg,0,0,0,0,406,1
Texas,Cities,Blue Mound,0,0,0,0,"2,484",1
Texas,Cities,Boerne,0,0,0,0,"11,047",1
Texas,Cities,Bogata,0,0,0,0,"1,157",1
Texas,Cities,Bonham,0,0,0,0,"10,288",1
Texas,Cities,Borger,0,0,0,0,"13,438",1
Texas,Cities,Bovina,0,0,0,0,"1,906",1
Texas,Cities,Bowie,0,0,0,0,"5,293",1
Texas,Cities,Brady,0,0,0,0,"5,616",1
Texas,Cities,Brazoria,0,0,0,0,"3,133",1
Texas,Cities,Breckenridge,0,0,0,0,"5,815",1
Texas,Cities,Bremond,0,0,0,0,950,1
Texas,Cities,Brenham,0,0,0,0,"15,988",1
Texas,Cities,Bridge City,0,0,0,0,"8,020",1
Texas,Cities,Bridgeport,0,0,0,0,"6,138",1
Texas,Cities,Brookshire,0,0,0,0,"4,865",1
Texas,Cities,Brookside Village,0,0,0,0,"1,581",1
Texas,Cities,Brownfield,0,0,0,0,"9,820",1
Texas,Cities,Brownsville,0,0,0,0,"181,102",1
Texas,Cities,Brownwood,0,0,0,0,"19,618",1
Texas,Cities,Bruceville-Eddy,0,0,0,0,"1,521",1
Texas,Cities,Bryan,0,0,0,0,"78,479",1
