Year,State,Agency Type,Agency name,q01,q02,q03,q04,Population2
2014,New York,Cities,Highlands Town,0,0,0,0,8400
2014,New York,Cities,Holley Village,0,0,0,0,1769
2014,New York,Cities,Homer Village,0,0,0,0,3240
2014,New York,Cities,Hoosick Falls Village,0,0,0,0,3436
2014,New York,Cities,Hornell,0,0,0,0,8453
2014,New York,Cities,Horseheads Village,0,0,0, Nan,6731
2014,New York,Cities,Hudson,0,0,0,0,6632
2014,New York,Cities,Hudson Falls Village,0,0,0,0,7305
2014,New York,Cities,Huntington Bay Village,0,0,0,0,1429
2014,New York,Cities,Hyde Park Town,0,0,0,0,21326
2014,New York,Cities,Ilion Village,0,0,0,0,7969
2014,New York,Cities,Independence Town,0,0,0,0,1188
2014,New York,Cities,Inlet Town,0,0,0,0,328
2014,New York,Cities,Interlaken Village,0,0,0,0,606
2014,New York,Cities,Irondequoit Town,0,0,0,0,51390
2014,New York,Cities,Irvington Village,0,0,0,0,6581
2014,New York,Cities,Ithaca,0,0,0,0,30639
2014,New York,Cities,Jamestown,0,0,0,0,30646
2014,New York,Cities,Johnson City Village,0,0,0,0,14824
2014,New York,Cities,Johnstown,0,0,0,0,8439
2014,New York,Cities,Jordan Village,0,0,0,0,1346
2014,New York,Cities,Kenmore Village,0,0,0,0,15216
2014,New York,Cities,Kensington Village,0,0,0,0,1178
2014,New York,Cities,Kent Town,0,0,0,0,13401
2014,New York,Cities,Kings Point Village,0,0,0,0,5065
2014,New York,Cities,Kingston,0,0,0,0,23702
2014,New York,Cities,Kirkland Town,0,0,0,0,8347
2014,New York,Cities,Lackawanna,0,0,0,0,17931
2014,New York,Cities,Lake Success Village,0,0,0,0,3053
2014,New York,Cities,Lakewood-Busti,0,0,0,0,7265
2014,New York,Cities,Lancaster Town,0,0,0,0,36760
2014,New York,Cities,Larchmont Village,0,0,0,0,5971
2014,New York,Cities,Le Roy Village,0,0,0,0,4325
2014,New York,Cities,Lewisboro Town,0,0,0,0,12712
2014,New York,Cities,Lewiston Town and Village,0,0,0,0,16145
2014,New York,Cities,Liberty Village,0,0,0,0,4251
2014,New York,Cities,Little Falls,0,0,0,0,4875
2014,New York,Cities,Liverpool Village,0,0,0,0,2307
2014,New York,Cities,Lloyd Harbor Village,0,0,0,0,3680
2014,New York,Cities,Lloyd Town,0,0,0,0,10669
2014,New York,Cities,Lockport,0,0,0,0,20799
2014,New York,Cities,Long Beach,0,0,0,0,33613
2014,New York,Cities,Lowville Village,0,0,0,0,3438
2014,New York,Cities,Lynbrook Village,0,0,0,0,19506
2014,New York,Cities,Lyons Village,0,0,0,0,3517
2014,New York,Cities,Macedon Town and Village,0,0,0,0,9081
2014,New York,Cities,Malone Village,0,0,0,0,5853
2014,New York,Cities,Malverne Village,0,0,0,0,8549
2014,New York,Cities,Mamaroneck Town,0,0,0,0,12226
2014,New York,Cities,Mamaroneck Village,0,0,0,0,19309
2014,New York,Cities,Manchester Village,0,0,0,0,1671
2014,New York,Cities,Marcellus Village,0,0,0,0,1783
2014,New York,Cities,Marlborough Town,0,0,0,0,8738
2014,New York,Cities,Massena Village,0,0,0,0,10785
2014,New York,Cities,Maybrook Village,0,0,0,0,3157
2014,New York,Cities,Mechanicville,0,0,0,0,5192
2014,New York,Cities,Medina Village,0,0,0,0,5913
2014,New York,Cities,Menands Village,0,0,0,0,4005
2014,New York,Cities,Middleport Village,0,0,0,0,1798
2014,New York,Cities,Millbrook Village,0,0, Nan, Nan,1431
2014,New York,Cities,Millerton Village,0,0,0,0,3939
2014,New York,Cities,Montgomery Town,0,0,0,0,8959
2014,New York,Cities,Montgomery Village,0,0,0,0,4481
2014,New York,Cities,Monticello Village,0,0,0,0,6693
2014,New York,Cities,Moravia Village,0,0,0,0,1261
2014,New York,Cities,Moriah Town,0,0,0,0,3572
2014,New York,Cities,Mount Hope Town,0,0,0,0,7173
2014,New York,Cities,Mount Kisco Village,0,0,0,0,11112
2014,New York,Cities,Mount Morris Village,0,0,0,0,2891
2014,New York,Cities,Mount Pleasant Town,0,0,0,0,26931
2014,New York,Cities,Nassau Village,0,0,0,0,1119
2014,New York,Cities,Newark Village,0,0,0,0,8908
2014,New York,Cities,New Berlin Town,0,0,0,0,1595
2014,New York,Cities,Newburgh,0,0,0,0,28378
2014,New York,Cities,Newburgh Town,0,0,0,0,30826
2014,New York,Cities,New Castle Town,0,0,0,0,18012
2014,New York,Cities,New Hartford Town and Village,0,0,0,0,20308
2014,New York,Cities,New Paltz Town and Village,0,0,0,0,14074
2014,New York,Cities,New Windsor Town,0,0,0,0,26307
2014,New York,Cities,New York Mills Village,0,0,0,0,3323
2014,New York,Cities,Niagara Town,0,0,0,0,8162
2014,New York,Cities,Niskayuna Town,0,0,0,0,22245
2014,New York,Cities,Nissequogue Village,0,0,0, Nan,1757
2014,New York,Cities,Norfolk Town,0,0,0,0,4558
2014,New York,Cities,North Castle Town,0,0,0,0,12224
2014,New York,Cities,North Greenbush Town,0,0,0,0,12152
2014,New York,Cities,Northport Village,0,0,0,0,7406
2014,New York,Cities,North Syracuse Village,0,0,0,0,6941
2014,New York,Cities,North Tonawanda,0,0,0,0,30986
2014,New York,Cities,Northville Village,0,0,0,0,1084
2014,New York,Cities,Norwich,0,0,0,0,6985
2014,New York,Cities,Nunda Town and Village,0,0,0,0,2992
2014,New York,Cities,Ocean Beach Village,0,0,0,0,79
2014,New York,Cities,Ogdensburg,0,0,0,0,10990
2014,New York,Cities,Ogden Town,0,0,0,0,20198
2014,New York,Cities,Old Brookville Village,0,0,0,0,2179
2014,New York,Cities,Old Westbury Village,0,0,0,0,4600
2014,New York,Cities,Olean,0,0,0,0,14083
2014,New York,Cities,Olive Town,0,0,0,0,4353
2014,New York,Cities,Oneida,0,0,0,0,11231
2014,New York,Cities,Orchard Park Town,0,0,0,0,29507
2014,New York,Cities,Oriskany Village,0,0,0,0,1388
2014,New York,Cities,Ossining Village,0,0,0,0,25455
2014,New York,Cities,Oswego City,0,0,0,0,18113
2014,New York,Cities,Owego Village,0,0,0,0,3794
2014,New York,Cities,Oxford Village,0,0,0,0,1432
2014,New York,Cities,Oyster Bay Cove Village,0,0,0,0,4248
2014,New York,Cities,Painted Post Village,0,0, Nan, Nan,2092
2014,New York,Cities,Palmyra Village,0,0,0,0,3451
2014,New York,Cities,Peekskill,0,0,0,0,24083
2014,New York,Cities,Pelham Manor Village,0,0,0,0,5586
2014,New York,Cities,Pelham Village,0,0,0,0,7017
2014,New York,Cities,Penn Yan Village,0,0,0,0,5087
2014,New York,Cities,Perry Village,0,0,0,0,3599
2014,New York,Cities,Phelps Village,0,0,0,0,1961
2014,New York,Cities,Piermont Village,0,0,0,0,2565
2014,New York,Cities,Pine Plains Town,0, Nan,0,0,2446
2014,New York,Cities,Plattekill Town,0,0,0,0,10274
2014,New York,Cities,Plattsburgh City,0,0,0,0,19875
2014,New York,Cities,Pleasantville Village,0,0,0,0,7151
2014,New York,Cities,Port Byron Village,0,0,0,0,1263
2014,New York,Cities,Port Chester Village,0,0,0,0,29513
2014,New York,Cities,Port Dickinson Village,0, Nan,0,0,1599
2014,New York,Cities,Port Jervis,0,0,0,0,8627
2014,New York,Cities,Portville Village,0,0,0,0,992
2014,New York,Cities,Port Washington,0,0,0,0,19094
2014,New York,Cities,Potsdam Village,0,0,0,0,9775
2014,New York,Cities,Pound Ridge Town,0,0,0,0,5234
2014,New York,Cities,Pulaski Village,0,0,0,0,2345
2014,New York,Cities,Quogue Village,0,0,0,0,982
2014,New York,Cities,Ramapo Town,0,0,0,0,88881
2014,New York,Cities,Red Hook Village,0,0,0,0,1967
2014,New York,Cities,Rensselaer City,0,0,0,0,9575
2014,New York,Cities,Rhinebeck Village,0,0,0,0,2631
2014,New York,Cities,Riverhead Town,0,0, Nan, Nan,33696
2014,New York,Cities,Rockville Centre Village,0,0,0,0,24127
2014,New York,Cities,Rome,0,0,0,0,32615
2014,New York,Cities,Rosendale Town,0,0,0,0,5985
2014,New York,Cities,Rotterdam Town,0,0,0,0,29340
2014,New York,Cities,Rouses Point Village,0,0,0,0,2186
2014,New York,Cities,Rye,0,0,0,0,16016
2014,New York,Cities,Rye Brook Village,0,0,0,0,9544
2014,New York,Cities,Sackets Harbor Village,0,0,0,0,1510
2014,New York,Cities,Sag Harbor Village,0,0,0,0,2275
2014,New York,Cities,Salamanca,0,0,0,0,5653
2014,New York,Cities,Sands Point Village,0,0,0,0,2727
2014,New York,Cities,Saranac Lake Village,0,0,0,0,5333
2014,New York,Cities,Saratoga Springs,0,0,0,0,27496
2014,New York,Cities,Saugerties Town,0,0,0,0,19227
2014,New York,Cities,Scarsdale Village,0,0,0,0,17710
2014,New York,Cities,Schenectady,0,0,0,0,65834
2014,New York,Cities,Schodack Town,0,0,0,0,11667
2014,New York,Cities,Schoharie Village,0,0,0,0,857
2014,New York,Cities,Scotia Village,0,0,0,0,7808
2014,New York,Cities,Seneca Falls Town,0,0,0,0,9135
2014,New York,Cities,Shandaken Town,0,0,0,0,3018
2014,New York,Cities,Shawangunk Town,0,0,0,0,14156
2014,New York,Cities,Shelter Island Town,0,0,0,0,2416
2014,New York,Cities,Sherburne Village,0,0,0, Nan,1350
2014,New York,Cities,Sherrill,0,0,0,0,3083
2014,New York,Cities,Shortsville Village,0,0,0,0,1429
2014,New York,Cities,Sidney Village,0,0,0,0,3763
2014,New York,Cities,Skaneateles Village,0,0,0,0,2453
2014,New York,Cities,Sleepy Hollow Village,0,0,0,0,10051
2014,New York,Cities,Sodus Point Village,0,0,0,0,879
2014,New York,Cities,Sodus Village,0,0,0,0,1792
2014,New York,Cities,Solvay Village,0,0,0,0,6467
2014,New York,Cities,Southampton Town,0,0,0,0,50819
2014,New York,Cities,Southampton Village,0,0,0,0,3158
2014,New York,Cities,South Glens Falls Village,0,0,0,0,3621
2014,New York,Cities,South Nyack Village,0,0,0,0,3602
2014,New York,Cities,Stillwater Town,0,0,0,0,6604
2014,New York,Cities,St. Johnsville Village,0,0,0,0,1687
2014,New York,Cities,Stockport Town,0,0,0,0,2744
2014,New York,Cities,Stony Point Town,0,0,0,0,15408
2014,New York,Cities,Suffern Village,0,0,0,0,10975
2014,New York,Cities,Syracuse,0,0,0,0,144534
2014,New York,Cities,Tarrytown Village,0,0,0,0,11531
2014,New York,Cities,Ticonderoga Town,0,0,0,0,4979
2014,New York,Cities,Tonawanda,0,0,0,0,14958
2014,New York,Cities,Tonawanda Town,0,0,0,0,58077
2014,New York,Cities,Troy,0,0,0,0,49950
2014,New York,Cities,Trumansburg Village,0,0,0,0,1840
2014,New York,Cities,Tuckahoe Village,0,0,0,0,6620
2014,New York,Cities,Tupper Lake Village,0,0,0,0,3630
2014,New York,Cities,Tuxedo Park Village,0,0,0,0,612
2014,New York,Cities,Tuxedo Town,0,0,0,0,2987
2014,New York,Cities,Ulster Town,0,0,0,0,12112
2014,New York,Cities,Utica,0,0,0,0,61702
2014,New York,Cities,Vernon Village,0,0,0,0,1166
2014,New York,Cities,Vestal Town,0,0,0,0,28019
2014,New York,Cities,Walden Village,0,0,0,0,6847
2014,New York,Cities,Wallkill Town,0,0,0,0,28211
2014,New York,Cities,Walton Village,0,0,0,0,2980
2014,New York,Cities,Warsaw Village,0,0,0,0,3397
2014,New York,Cities,Warwick Town,0,0,0,0,18334
2014,New York,Cities,Washingtonville Village,0,0,0,0,5788
2014,New York,Cities,Waterford Town and Village,0,0,0,0,8398
2014,New York,Cities,Waterloo Village,0,0,0,0,5185
2014,New York,Cities,Watertown,0,0,0,0,28009
2014,New York,Cities,Watervliet,0,0,0,0,10235
2014,New York,Cities,Watkins Glen Village,0,0,0,0,1871
2014,New York,Cities,Waverly Village,0,0,0,0,4344
2014,New York,Cities,Wayland Village,0,0,0,0,1843
2014,New York,Cities,Webb Town, Nan, Nan, Nan,0,1837
2014,New York,Cities,Webster Town and Village,0,0,0,0,44230
2014,New York,Cities,Weedsport Village,0,0,0,0,1796
2014,New York,Cities,Wellsville Village,0,0,0,0,4576
2014,New York,Cities,Westfield Village,0,0,0,0,3147
2014,New York,Cities,Westhampton Beach Village,0,0,0,0,1753
2014,New York,Cities,West Seneca Town,0,0,0,0,44866
2014,New York,Cities,Whitehall Village,0,0,0,0,2598
2014,New York,Cities,White Plains,0,0,0,0,58103
2014,New York,Cities,Whitesboro Village,0,0,0,0,3727
2014,New York,Cities,Whitestown Town,0,0,0,0,9307
2014,New York,Cities,Windham Town,0,0,0,0,1682
2014,New York,Cities,Wolcott Village,0,0,0,0,1646
2014,New York,Cities,Woodbury Town,0,0,0,0,10739
2014,New York,Cities,Woodridge Village,0,0, Nan,0,800
2014,New York,Cities,Woodstock Town,0,0,0,0,5907
2014,New York,Cities,Yorkville Village,0,0,0, Nan,2655
2014,New York,Cities,Youngstown Village,0,0,0,0,1896
2014,New York,Universities and Colleges,Ithaca College,0,0,0,0,6723
2014,New York,Universities and Colleges,State University of New York: , Nan, Nan, Nan, Nan,
2014,New York,Universities and Colleges,Albany,0,0,0,0,17338
2014,New York,Universities and Colleges,Buffalo,0,0,0,0,29850
2014,New York,Universities and Colleges,Downstate Medical Center,0,0,0,0,1865
2014,New York,Universities and Colleges,Maritime College,0,0,0,0,1755
2014,New York,Universities and Colleges,Upstate Medical Center,0,0,0,0,1617
2014,New York,Universities and Colleges,State University of New York Agricultural and Technical College:, Nan, Nan, Nan, Nan,
2014,New York,Universities and Colleges,Alfred,0,0,0,0,3555
2014,New York,Universities and Colleges,Canton,0,0,0,0,3512
2014,New York,Universities and Colleges,Farmingdale,0,0,0,0,8162
2014,New York,Universities and Colleges,State University of New York College:, Nan, Nan, Nan, Nan,
2014,New York,Universities and Colleges,Brockport,0,0,0,0,8128
2014,New York,Universities and Colleges,Cortland,0,0,0,0,7110
2014,New York,Universities and Colleges,Environmental Science and Forestry,0,0,0,0,2229
2014,New York,Universities and Colleges,Fredonia,0,0,0,0,5391
2014,New York,Universities and Colleges,Geneseo,0,0,0,0,5644
2014,New York,Universities and Colleges,Old Westbury,0,0,0,0,4367
2014,New York,Universities and Colleges,Optometry,0,0,0,0,343
2014,New York,Universities and Colleges,Plattsburgh,0,0,0, Nan,6051
2014,New York,Universities and Colleges,Purchase,0,0,0,0,4353
2014,New York,Universities and Colleges,Technology,0,0,0,0,3308
2014,New York,Universities and Colleges,Utica-Rome,0,0,0,0,2480
2014,New York,Metropolitan Counties,Albany,0,0,0,0,
2014,New York,Metropolitan Counties,Broome,0,0,0,0,
2014,New York,Metropolitan Counties,Chemung,0,0,0,0,
2014,New York,Metropolitan Counties,Dutchess,0,0,0,0,
2014,New York,Metropolitan Counties,Herkimer,0,0,0,0,
2014,New York,Metropolitan Counties,Jefferson,0,0,0,0,
2014,New York,Metropolitan Counties,Livingston,0,0,0,0,
2014,New York,Metropolitan Counties,Madison,0,0,0,0,
2014,New York,Metropolitan Counties,Monroe,0,0,0,0,
2014,New York,Metropolitan Counties,Oneida,0,0,0,0,
2014,New York,Metropolitan Counties,Onondaga,0,0,0,0,
2014,New York,Metropolitan Counties,Orange,0,0,0,0,
2014,New York,Metropolitan Counties,Orleans,0,0,0,0,
2014,New York,Metropolitan Counties,Oswego,0,0,0,0,
2014,New York,Metropolitan Counties,Putnam,0,0,0,0,
2014,New York,Metropolitan Counties,Rensselaer,0,0,0,0,
2014,New York,Metropolitan Counties,Rockland,0,0,0,0,
2014,New York,Metropolitan Counties,Saratoga,0,0,0,0,
2014,New York,Metropolitan Counties,Schenectady,0,0,0,0,
2014,New York,Metropolitan Counties,Schoharie,0,0,0,0,
2014,New York,Metropolitan Counties,Suffolk,0,0,0,0,
2014,New York,Metropolitan Counties,Tioga,0,0,0,0,
2014,New York,Metropolitan Counties,Tompkins,0,0,0,0,
2014,New York,Metropolitan Counties,Ulster,0,0,0,0,
2014,New York,Metropolitan Counties,Warren,0,0,0,0,
2014,New York,Metropolitan Counties,Yates,0,0,0, Nan,
2014,New York,Nonmetropolitan Counties,Allegany,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Cattaraugus,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Cayuga,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Chautauqua,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Chenango,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Clinton,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Columbia,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Cortland,0,0, Nan, Nan,
2014,New York,Nonmetropolitan Counties,Delaware,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Essex,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Franklin,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Fulton,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Genesee,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Greene,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Hamilton,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Lewis,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Montgomery,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Otsego,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Schuyler,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Seneca,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Steuben,0,0,0,0,
2014,New York,Nonmetropolitan Counties,St. Lawrence,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Sullivan,0,0,0,0,
2014,New York,Nonmetropolitan Counties,Wyoming,0,0,0,0,
2014,New York,State Police Agencies,State Police:, Nan, Nan, Nan, Nan,
2014,New York,State Police Agencies,Albany County ,0,0,0,0,
2014,New York,State Police Agencies,Allegany County ,0,0,0,0,
2014,New York,State Police Agencies,Broome County ,0,0,0,0,
2014,New York,State Police Agencies,Cattaraugus County ,0,0,0,0,
2014,New York,State Police Agencies,Cayuga County ,0,0,0,0,
2014,New York,State Police Agencies,Chautauqua County ,0,0,0,0,
2014,New York,State Police Agencies,Chemung County ,0,0,0,0,
2014,New York,State Police Agencies,Clinton County ,0,0,0,0,
2014,New York,State Police Agencies,Cortland County ,0,0,0,0,
2014,New York,State Police Agencies,Delaware County ,0,0,0,0,
2014,New York,State Police Agencies,Duchess County ,0,0,0,0,
2014,New York,State Police Agencies,Erie County ,0,0,0,0,
2014,New York,State Police Agencies,Franklin County ,0,0,0,0,
2014,New York,State Police Agencies,Fulton County ,0,0,0,0,
2014,New York,State Police Agencies,Genesee County ,0,0,0,0,
2014,New York,State Police Agencies,Greene County ,0,0,0,0,
2014,New York,State Police Agencies,Hamilton County ,0,0,0,0,
2014,New York,State Police Agencies,Jefferson County ,0,0,0,0,
2014,New York,State Police Agencies,Lewis County ,0,0,0,0,
2014,New York,State Police Agencies,Livingston County ,0,0,0,0,
2014,New York,State Police Agencies,Madison County ,0,0,0,0,
2014,New York,State Police Agencies,Monroe County ,0,0,0,0,
2014,New York,State Police Agencies,Montgomery County ,0,0,0,0,
2014,New York,State Police Agencies,Nassau County ,0,0,0,0,
2014,New York,State Police Agencies,New York County ,0,0,0,0,
2014,New York,State Police Agencies,Niagara County ,0,0,0,0,
2014,New York,State Police Agencies,Oneida County ,0,0,0,0,
2014,New York,State Police Agencies,Onondaga County ,0,0,0,0,
2014,New York,State Police Agencies,Ontario County ,0,0,0,0,
2014,New York,State Police Agencies,Orleans County ,0,0,0,0,
2014,New York,State Police Agencies,Oswego County ,0,0,0,0,
2014,New York,State Police Agencies,Putnam County ,0,0,0,0,
2014,New York,State Police Agencies,Rensselaer County ,0,0,0,0,
2014,New York,State Police Agencies,Rockland County ,0,0,0,0,
2014,New York,State Police Agencies,Saratoga County ,0,0,0,0,
2014,New York,State Police Agencies,Schenectady County ,0,0,0,0,
2014,New York,State Police Agencies,Schoharie County ,0,0,0,0,
2014,New York,State Police Agencies,Schuyler County ,0,0,0,0,
2014,New York,State Police Agencies,Seneca County ,0,0,0,0,
2014,New York,State Police Agencies,Steuben County ,0,0,0,0,
2014,New York,State Police Agencies,St. Lawrence County ,0,0,0,0,
2014,New York,State Police Agencies,Sullivan County ,0,0,0,0,
2014,New York,State Police Agencies,Tioga County ,0,0,0,0,
2014,New York,State Police Agencies,Ulster County ,0,0,0,0,
2014,New York,State Police Agencies,Warren County ,0,0,0,0,
2014,New York,State Police Agencies,Wayne County ,0,0,0, Nan,
2014,New York,State Police Agencies,Westchester County ,0,0,0,0,
2014,New York,State Police Agencies,Wyoming County ,0,0,0,0,
2014,New York,State Police Agencies,Yates County ,0,0,0,0,
2014,New York,Tribal Agencies,Oneida Indian Nation,0,0,0,0,
2014,New York,Tribal Agencies,St. Regis Tribal,0,0,0,0,
2014,New York,Other Agencies,Broome County Special Investigations Task Force,0,0,0,0,
2014,New York,Other Agencies,New York City Department of Environmental Protection Police:, Nan, Nan, Nan, Nan,
2014,New York,Other Agencies,Delaware County,0,0,0,0,
2014,New York,Other Agencies,Westchester County,0, Nan, Nan, Nan,
2014,New York,Other Agencies,Onondaga County Parks,0,0,0,0,
2014,New York,Other Agencies,State Park:, Nan, Nan, Nan, Nan,
2014,New York,Other Agencies,Allegany Region,0,0,0,0,
2014,New York,Other Agencies,Central Region,0,0,0,0,
2014,New York,Other Agencies,Finger Lakes Region,0,0,0,0,
2014,New York,Other Agencies,Genesee Region,0,0,0,0,
2014,New York,Other Agencies,Niagara Region,0,0,0,0,
2014,New York,Other Agencies,Palisades Region,0,0,0,0,
2014,New York,Other Agencies,Saratoga/Capital Region,0,0,0,0,
2014,New York,Other Agencies,Taconic Region,0,0,0,0,
2014,New York,Other Agencies,Thousand Island Region,0,0,0,0,
2014,New York,Other Agencies,Suffolk County Parks,0,0, Nan, Nan,
2014,New York,Other Agencies,Ulster Regional Gang Enforcement Narcotics Team,0,0,0,0,
2014,North Carolina,Cities,Aberdeen,0,0,0,0,7044
2014,North Carolina,Cities,Ahoskie,0,0,0,0,5017
2014,North Carolina,Cities,Albemarle,0,0,0,0,16033
2014,North Carolina,Cities,Andrews,0,0,0,0,1751
2014,North Carolina,Cities,Angier,0,0,0,0,4806
2014,North Carolina,Cities,Apex,0,0,0,0,43411
2014,North Carolina,Cities,Archdale,0,0,0,0,11588
2014,North Carolina,Cities,Asheboro,0,0,0,0,26078
2014,North Carolina,Cities,Atlantic Beach,0,0,0,0,1505
2014,North Carolina,Cities,Aulander,0,0,0,0,853
2014,North Carolina,Cities,Aurora,0,0,0,0,518
2014,North Carolina,Cities,Ayden,0,0,0,0,5078
2014,North Carolina,Cities,Badin,0,0,0,0,1982
