state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population
Texas,Universities and Colleges,@@DELETE ME@@,,,,,,1,,,
Texas,Universities and Colleges,Angelo State University,0,0,0,1,"7,084",1,,,
Texas,Universities and Colleges,Southern Methodist University,1,0,0,0,"10,982",1,,,
Texas,Universities and Colleges,Sul Ross State University,0,0,1,0,"2,940",1,,,
Texas,Universities and Colleges,Texas Christian University,0,1,0,0,"9,518",1,,,
Texas,Universities and Colleges,University of Texas: Austin,0,0,1,0,"51,112",1,,,
Texas,Metropolitan Counties,@@DELETE ME@@,,,,,,1,,,
Texas,Metropolitan Counties,Bexar,1,0,0,0,,1,,,
Texas,Metropolitan Counties,Brazos,0,1,0,0,,1,,,
Texas,Metropolitan Counties,Fort Bend,0,0,1,0,,1,,,
Texas,Metropolitan Counties,Hunt,0,0,0,1,,1,,,
Texas,Metropolitan Counties,Kaufman,0,2,0,0,,1,,,
Texas,Metropolitan Counties,Lubbock,0,0,0,2,,1,,,
Texas,Metropolitan Counties,Randall,1,0,1,0,,1,,,
Texas,Metropolitan Counties,Williamson,1,1,0,0,,1,,,
Texas,Nonmetropolitan Counties,@@DELETE ME@@,,,,,,1,,,
Texas,Nonmetropolitan Counties,Oldham,0,1,0,0,,1,,,
