agencyName,agencyType,state,2016_population,2015_population,2014_population,2013_population,2012_population,2011_population,2010_population,recent_population,zeroCount,dnrCount,reportCount,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4
Marlboro,Nonmetropolitan Counties,SOUTH CAROLINA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlboro Township,Cities,NEW JERSEY,40764,41201,40351,40190,40430,40325,41231,,,,,2,3,6,1,5,3,2,1,1,2,2,0,1,1,0,0,0,0,1,2,0,0,0,0,DNR,0,0,0
Marlborough,Cities,NEW HAMPSHIRE,2064,2095,2047,2054,39241,2066,38250,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Town,Cities,NEW YORK,8682,8690,8738,8769,8853,8848,8178,,,,,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlborough Township,Cities,PENNSYLVANIA,3332,3327,3295,3288,3203,3188,3337,,,,,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Marlette,Cities,MICHIGAN,1787,1791,1805,1828,1855,No Data,1910,,,,,0,DNR,DNR,DNR,No Data,No Data,No Data,No Data,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlin,Cities,TEXAS,5626,5682,5792,5847,6082,6093,5650,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlow,Cities,OKLAHOMA,4580,4571,4636,4618,4707,4712,4639,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marmaduke,Cities,ARKANSAS,1238,1231,1175,1147,1132,1119,1177,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marmet,Cities,WEST VIRGINIA,1440,1461,1475,1489,1498,No Data,1628,,,,,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maroa,Cities,ILLINOIS,1727,1745,1755,1787,1802,1806,1538,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marple Township,Cities,PENNSYLVANIA,23805,23777,23677,23554,23479,23503,23682,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Marquand,Cities,MISSOURI,No Data,208,209,No Data,No Data,No Data,266,,,,,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,DNR,DNR,DNR,0,0,0,0,0,No Data,No Data,No Data,No Data
Marquette,Cities,KANSAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marquette Heights,Cities,ILLINOIS,2726,2782,2814,No Data,No Data,2833,2810,,,,,DNR,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,DNR,0,0,0,0,0,0,0,0
Mars,Cities,PENNSYLVANIA,1650,1654,1679,1681,1710,1704,1658,,,,,0,DNR,DNR,DNR,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,DNR
Mars Hill,Cities,NORTH CAROLINA,2320,2300,2194,2061,1891,1893,1803,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Marseilles,Cities,Illinois,4934,4965,5012,5056,5101,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall,Nonmetropolitan Counties,KENTUCKY,No Data,No Data,24749, Nan,"24,109",No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshall Village,Cities,WISCONSIN,3940,3945,3937,3961,3937,3879,3800,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshalltown,Cities,IOWA,27628,27766,27913,27722,27883,27696,26041,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshallville,Cities,OHIO,1313,760,759,756,756,757,811,,,,,DNR,0,0,DNR,DNR,0,0,DNR,DNR,0,0,0,0,DNR,DNR,DNR,0,0,DNR,DNR,DNR,0,DNR,DNR,0,0,0,0
Marshfield,Cities,MASSACHUSETTS,18530,18597,18668,18900,19178,19201,18819,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marshville,Cities,NORTH CAROLINA,2684,2642,2551,2513,2474,2432,3389,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marston,Cities,MISSOURI,472,No Data,No Data,487,499,505,518,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0
Mart,Cities,TEXAS,1912,No Data,No Data,No Data,No Data,2255,2507,,,,,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0
Marthasville,Cities,MISSOURI,1155,1147,1140,1129,1139,1140,857,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Metropolitan Counties,FLORIDA,No Data,11285,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martindale,Cities,TEXAS,1237,1224,1171,1145,1143,1139,1201,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martinez,Cities,CALIFORNIA,38541,37923,37416,36910,36729,36245,35344,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martins Ferry,Cities,OHIO,6761,6791,6815,6805,6890,6920,6560,,,,,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martinsburg,Cities,WEST VIRGINIA,17789,17861,17765,1946,1962,17249,2139,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0
Martinsville,Cities,ILLINOIS,13553,13667,13765,13771,13708,13986,14618,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvell,Cities,ARKANSAS,1022,1049,1083,1112,1172,1195,1065,,,,,0,0,1,0,0,DNR,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maryland Heights,Cities,MISSOURI,27374,27390,27428,27439,27518,27572,25591,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marysville,Cities,CALIFORNIA,2535,2522,64063,63153,61381,60962,35810,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,DNR
Maryville,Cities,ILLINOIS,28661,28541,28116,28009,27874,27713,27638,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mascotte,Cities,FLORIDA,No Data,No Data,5284,5211,5246,5171,6042,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Mascoutah,Cities,ILLINOIS,8063,7951,7963,7966,7492,7506,6838,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mashpee,Cities,MASSACHUSETTS,14122,14066,14123,14041,14123,14091,14347,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Cities,OHIO,937,941,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason City,Cities,IOWA,27230,27312,27618,27747,28052,28226,27344,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masontown,Cities,PENNSYLVANIA,3389,3387,3414,3419,3443,3461,3334,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
Massac,Nonmetropolitan Counties,ILLINOIS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massena Village,Cities,NEW YORK,10571,10673,10785,10808,10969,10985,10286,,,,,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massillon,Cities,OHIO,32268,32301,32196,32159,32104,32173,32768,,,,,2,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0
Matagorda,Nonmetropolitan Counties,TEXAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matamoras,Cities,OHIO,No Data,884,884,887,895,897,893,,,,,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,No Data,No Data,No Data,No Data
Matawan,Cities,NEW JERSEY,8851,8696,8741,8745,8862,8839,9175,,,,,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0
Mathews,Metropolitan Counties,VIRGINIA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mathis,Cities,TEXAS,5062,5068,5022,4989,5010,5046,5216,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matoaka,Cities,WEST VIRGINIA,No Data,No Data,221,No Data,224,227,308,,,,,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Mattapoisett,Cities,MASSACHUSETTS,6282,6265,6219,6149,6133,6082,6474,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Mattawa,Cities,Washington,4568,4612,4483,4532,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattawan,Cities,MICHIGAN,1938,1946,1951,1971,1994,1995,2846,,,,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteson,Cities,ILLINOIS,19226,19190,19182,19188,19102,19066,17627,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthews,Cities,NORTH CAROLINA,31401,30723,29927,29178,28213,27543,520,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mattoon,Cities,ILLINOIS,18026,18123,18318,18297,18579,18611,16834,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauldin,Cities,SOUTH CAROLINA,25540,25246,24869,24099,23631,23156,23218,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Maumee,Cities,OHIO,13875,13978,14062,14081,No Data,No Data,13651,,,,,0,DNR,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Maumelle,Cities,ARKANSAS,18068,17943,17859,17686,17391,17293,17331,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maury,Nonmetropolitan Counties,TENNESSEE,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maury City,Cities,TENNESSEE,675,681,672,678,678,680,702,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mauston,Cities,WISCONSIN,4365,4385,4464,4428,4444,4442,4233,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maverick,Nonmetropolitan Counties,TEXAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0
Maxton,Cities,NORTH CAROLINA,2454,2460,2476,2470,2472,2457,2727,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maybrook Village,Cities,NEW YORK,3356,3153,3157,2951,2991,2971,4049,,,,,0,0,0,DNR,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayes,Nonmetropolitan Counties,OKLAHOMA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayesville,Cities,SOUTH CAROLINA,No Data,No Data,730,733,738,740,1008,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Mayetta,Cities,KANSAS,No Data,342,328,No Data,343,No Data,363,,,,,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0,No Data,No Data,No Data,No Data,0,0,0,DNR,0,0,DNR,0,No Data,No Data,No Data,No Data
Mayfield,Cities,KENTUCKY,1723,1771,1786,1795,1808,1813,1697,,,,,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,0,0,DNR,DNR,0,0,0,DNR,DNR,DNR,0,0,0,0,0
Mayfield Heights,Cities,Ohio,18770,18780,18891,18922,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,1,0,0
Mayfield Village,Cities,OHIO,No Data,No Data,3415,3410,3434,3463,3059,,,,,0,0,0,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Mayflower,Cities,ARKANSAS,2473,2374,2335,2336,2307,2251,2332,,,,,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maynard,Cities,MASSACHUSETTS,10745,10567,10463,10393,10303,10168,10534,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maynardville,Cities,TENNESSEE,2343,2354,2365,2382,2443,2435,1940,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayodan,Cities,NORTH CAROLINA,2469,2461,2466,2471,2493,2509,2625,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Maysville,Cities,GEORGIA,1234,1230,1206,1214,1234,1245,1306,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,0,DNR,DNR,DNR,0,0
Mayview,Cities,MISSOURI,No Data,No Data,No Data,No Data,211,213,285,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
Mayville,Cities,MICHIGAN,4958,4975,5034,5076,5159,5176,5302,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maywood,Cities,CALIFORNIA,9804,9776,9735,9613,24207,24163,9166,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McAdoo,Cities,PENNSYLVANIA,2187,2214,2248,2257,2291,2307,2074,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,DNR,DNR,DNR,0,0,DNR,DNR,0,0,DNR,DNR
McAlester,Cities,OKLAHOMA,18300,18215,18281,18277,18419,18580,18675,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
McAllen,Cities,TEXAS,142227,140593,138122,136169,135745,132610,134623,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McArthur,Cities,OHIO,1656,1683,1688,1676,1691,1702,2011,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McBee,Cities,SOUTH CAROLINA,853,856,858,857,874,877,734,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCall,Cities,IDAHO,3139,3020,2918,2851,2944,3024,2595,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCandless,Cities,PENNSYLVANIA,28902,29014,29028,28792,28561,28548,27188,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0
McCausland,Cities,Iowa,316,No Data,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0
McCaysville,Cities,GEORGIA,No Data,No Data,No Data,1043,1068,1070,957,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
McClain,Metropolitan Counties,OKLAHOMA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCleary,Cities,WASHINGTON,No Data,No Data,No Data,1609,1663,1679,1628,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
McColl,Cities,SOUTH CAROLINA,2049,2072,2079,2086,2157,2199,2284,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McComb,Cities,MISSISSIPPI,No Data,12677,1657,12726,1655,1649,1580,,,,,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,DNR,0,DNR,DNR,DNR,No Data,No Data,No Data,No Data
McCone,Nonmetropolitan Counties,MONTANA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
McConnelsville,Cities,OHIO,1790,1800,1814,1810,1781,1785,1556,,,,,0,DNR,0,DNR,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCook,Cities,NEBRASKA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCormick,Cities,SOUTH CAROLINA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCracken,Nonmetropolitan Counties,KENTUCKY,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
McCreary,Nonmetropolitan Counties,KENTUCKY,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
McCrory,Cities,ARKANSAS,1577,1621,1667,1673,1733,1742,1509,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCulloch,Nonmetropolitan Counties,TEXAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCullom Lake,Cities,ILLINOIS,1015,1020,No Data,No Data,No Data,1052,1107,,,,,0,0,0,0,0,0,0,0,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0
McCurtain,Cities,OKLAHOMA,No Data,No Data,No Data, Nan,520,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald,Metropolitan Counties,MISSOURI,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonald Borough,Cities,PENNSYLVANIA,2085,2097,2119,2131,2156,2156,2115,,,,,0,0,DNR,DNR,0,0,0,2,0,0,0,0,0,0,0,DNR,0,0,0,DNR,0,0,DNR,0,0,0,0,0
McDonough,Cities,GEORGIA,No Data,No Data,No Data, Nan,No Data,No Data,21010,,,,,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDowell,Nonmetropolitan Counties,NORTH CAROLINA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDuffie,Metropolitan Counties,GEORGIA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McEwen,Cities,TENNESSEE,1693,1686,1695,1696,1757,1766,1678,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McFarland,Cities,CALIFORNIA,8290,8277,8183,8116,7957,7842,8040,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGehee,Cities,ARKANSAS,3866,3980,4019,4024,4157,4251,3821,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McGraw Village,Cities,NEW YORK,No Data,No Data,No Data,No Data,No Data,No Data,924,,,,,0,0,0,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
McGregor,Cities,TEXAS,5076,5049,5062,5036,5142,5092,4912,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McHenry,Cities,ILLINOIS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McIntosh,Cities,ALABAMA,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McIntyre,Cities,GEORGIA,615,627,643,650,649,659,693,,,,,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKee,Cities,Kentucky,786,783,801,784,No Data,806,No Data,,,,,No Data,No Data,No Data,No Data,DNR,0,0,0,No Data,No Data,No Data,No Data,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKees Rocks,Cities,PENNSYLVANIA,5992,6032,6065,6086,6128,6123,6038,,,,,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,0,0,0,0,DNR
McKeesport,Cities,PENNSYLVANIA,21156,21290,21405,21456,21603,19794,22009,,,,,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,DNR
McKenzie,Cities,ALABAMA,5294,5501,5647,5406,5344,5358,5283,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKinney,Cities,TEXAS,169689,163406,152806,146869,138105,133876,138306,,,,,2,2,0,3,0,0,1,0,2,2,2,0,0,1,1,2,2,1,4,1,0,2,1,0,0,3,2,2
McLean,Cities,ILLINOIS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLeansboro,Cities,ILLINOIS,No Data,No Data,No Data,No Data,No Data,No Data,2670,,,,,0,0,0,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
McLennan,Metropolitan Counties,TEXAS,No Data,No Data,No Data, Nan,No Data,No Data,No Data,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McLeod,Nonmetropolitan Counties,Minnesota,No Data,No Data,No Data,No Data,No Data,No Data,No Data,,,,,No Data,No Data,No Data,No Data,DNR,DNR,1,DNR,0,0,DNR,DNR,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data
McLoud,Cities,OKLAHOMA,4633,4615,4567,4110,4106,4087,4784,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
