agencyName,agencyType,state,recent_population,zeroCount,dnrCount,reportCount,zeroClass,dnrClass,reportClass,popClass
Eureka Springs,Cities,ARKANSAS,2084,25,2,1,,,,
Eustis,Cities,FLORIDA,19370,20,0,8,,,,
Eutaw,Cities,ALABAMA,2736,23,0,5,,,,
Eutawville,Cities,SOUTH CAROLINA,305,22,5,1,,,,
Evangeline,Nonmetropolitan Counties,LOUISIANA,No Data,23,0,5,,,,
Evans,Cities,COLORADO,18860,24,3,1,,,,
Evans City,Cities,PENNSYLVANIA,1803,11,5,12,,,,
Evans City-Seven Fields Regional,Cities,Pennsylvania,4599,4,3,21,,,,
Evans Town,Cities,NEW YORK,16234,25,1,2,,,,
Evansdale,Cities,IOWA,4824,27,0,1,,,,
Evanston,Cities,ILLINOIS,12087,27,0,1,,,,
Evansville,Cities,WISCONSIN,2999,27,0,1,,,,
Evart,Cities,MICHIGAN,1853,26,0,2,,,,
Evarts,Cities,KENTUCKY,918,27,0,1,,,,
Eveleth,Cities,MINNESOTA,3665,22,3,3,,,,
Evendale,Cities,Ohio,2762,4,0,24,,,,
Everest,Cities,WISCONSIN,17160,22,1,5,,,,
Everest Metropolitan,Cities,Wisconsin,17318,3,0,25,,,,
Everett,Cities,MASSACHUSETTS,1745,24,3,1,,,,
Evergreen,Cities,ALABAMA,3468,4,0,24,,,,
Evergreen Park,Cities,ILLINOIS,19836,26,0,2,,,,
Everman,Cities,TEXAS,6399,24,1,3,,,,
Everson,Cities,PENNSYLVANIA,4128,27,0,1,,,,
Everton,Cities,MISSOURI,300,19,4,5,,,,
Evesham Township,Cities,NEW JERSEY,45581,3,0,25,,,,
Ewing Township,Cities,NEW JERSEY,36435,13,1,14,,,,
Excelsior Springs,Cities,MISSOURI,11562,26,0,2,,,,
Exeter,Cities,NEW HAMPSHIRE,5585,17,10,1,,,,
"Exeter Township, Berks County",Cities,PENNSYLVANIA,25930,26,1,1,,,,
"Exeter Township, Luzerne County",Cities,PENNSYLVANIA,2360,16,7,5,,,,
Exmore,Cities,VIRGINIA,1443,27,0,1,,,,
Fair Bluff,Cities,NORTH CAROLINA,912,27,0,1,,,,
Fair Grove,Cities,MISSOURI,1472,27,0,1,,,,
Fair Haven,Cities,NEW JERSEY,2614,27,0,1,,,,
Fair Haven  ,Cities,New Jersey,6141,4,0,24,,,,
Fair Haven Township,Cities,MICHIGAN,1051,14,5,9,,,,
Fair Lawn,Cities,NEW JERSEY,33646,21,0,7,,,,
Fair Oaks Ranch,Cities,TEXAS,7723,27,0,1,,,,
Fair Play,Cities,MISSOURI,464,27,0,1,,,,
Fairbanks,Cities,Alaska,32456,15,0,13,,,,
Fairborn,Cities,OHIO,33587,22,0,6,,,,
Fairburn,Cities,GEORGIA,14151,17,6,5,,,,
Fairbury,Cities,Illinois,3718,17,1,10,,,,
Fairchance,Cities,PENNSYLVANIA,1925,8,12,8,,,,
Fairfax,Cities,CALIFORNIA,1787,23,4,1,,,,
Fairfax City,Cities,VIRGINIA,24173,26,0,2,,,,
Fairfax County Police Department,Metropolitan Counties,VIRGINIA,No Data,0,0,28,,,,
Fairfield,Cities,CONNECTICUT,2905,27,0,1,,,,
Fairfield Bay,Cities,ARKANSAS,2254,26,0,2,,,,
Fairfield Township,Cities,OHIO,22417,25,0,3,,,,
"Fairfield Township, Essex County",Cities,NEW JERSEY,7561,26,0,2,,,,
Fairhaven,Cities,MASSACHUSETTS,16120,27,0,1,,,,
Fairhope,Cities,ALABAMA,19470,22,5,1,,,,
Fairlawn,Cities,OHIO,7442,8,0,20,,,,
Fairlee,Cities,Vermont,1000,3,0,25,,,,
Fairmont,Cities,WEST VIRGINIA,2703,27,0,1,,,,
Fairmont City,Cities,ILLINOIS,2478,27,0,1,,,,
Fairmount,Cities,GEORGIA,2832,26,1,1,,,,
Fairmount Heights,Cities,MARYLAND,1585,27,0,1,,,,
Fairplay,Cities,COLORADO,670,18,2,8,,,,
Fairport Harbor,Cities,Ohio,3094,4,4,20,,,,
Fairport Village,Cities,NEW YORK,5350,27,0,1,,,,
Fairview,Cities,ILLINOIS,1265,26,1,1,,,,
Fairview Heights,Cities,ILLINOIS,16773,21,2,5,,,,
Fairview Park,Cities,Ohio,16318,3,0,25,,,,
"Fairview Township, Luzerne County",Cities,PENNSYLVANIA,4486,22,5,1,,,,
"Fairview Township, York County",Cities,PENNSYLVANIA,17312,26,1,1,,,,
Fairway,Cities,KANSAS,3987,27,0,1,,,,
Faith,Cities,SOUTH DAKOTA,414,27,0,1,,,,
Falcon Heights,Cities,Minnesota,5619,5,2,21,,,,
Falfurrias,Cities,TEXAS,4962,26,1,1,,,,
Falkville,Cities,ALABAMA,1229,3,1,24,,,,
Fall Creek,Cities,WISCONSIN,1315,27,0,1,,,,
Fall River,Cities,MASSACHUSETTS,1675,27,0,1,,,,
Fallon,Cities,NEVADA,8433,27,0,1,,,,
Fallowfield Township,Cities,PENNSYLVANIA,4200,4,0,24,,,,
Falls,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Falls Church,Cities,VIRGINIA,14124,26,0,2,,,,
Falls City,Cities,Nebraska,4173,11,0,17,,,,
"Falls Township, Bucks County",Cities,PENNSYLVANIA,33823,26,1,1,,,,
"Falls Township, Wyoming County",Cities,PENNSYLVANIA,1967,1,3,24,,,,
Fallsburg Town,Cities,NEW YORK,11966,26,0,2,,,,
Falmouth,Cities,KENTUCKY,31382,27,0,1,,,,
Fannin,Nonmetropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Fanwood,Cities,NEW JERSEY,7677,26,0,2,,,,
Far Hills,Cities,NEW JERSEY,930,26,1,1,,,,
Farber,Cities,MISSOURI,318,14,2,12,,,,
Fargo,Cities,NORTH DAKOTA,121217,8,0,20,,,,
Faribault,Cities,Minnesota,No Data,14,1,13,,,,
Farmers Branch,Cities,TEXAS,33571,27,0,1,,,,
Farmersville,Cities,CALIFORNIA,3474,27,0,1,,,,
Farmerville,Cities,LOUISIANA,3849,17,10,1,,,,
Farmington,Cities,NEW HAMPSHIRE,18564,24,3,1,,,,
Farmington Hills,Cities,MICHIGAN,81649,18,0,10,,,,
Farmville,Cities,NORTH CAROLINA,8159,27,0,1,,,,
Farrell,Cities,Pennsylvania,4762,0,3,25,,,,
Farwell,Cities,TEXAS,1301,27,0,1,,,,
Faulk,Nonmetropolitan Counties,SOUTH DAKOTA,No Data,27,0,1,,,,
Faulkner,Metropolitan Counties,ARKANSAS,No Data,23,2,3,,,,
Fauquier,Metropolitan Counties,VIRGINIA,No Data,25,0,3,,,,
Fawn Township,Cities,PENNSYLVANIA,2348,25,2,1,,,,
Fayette,Nonmetropolitan Counties,OHIO,No Data,27,0,1,,,,
Fayette City,Cities,PENNSYLVANIA,583,22,5,1,,,,
Fayetteville,Cities,ARKANSAS,7182,21,6,1,,,,
Federal Heights,Cities,COLORADO,12563,27,0,1,,,,
Federal Way,Cities,WASHINGTON,96338,11,0,17,,,,
Federalsburg,Cities,MARYLAND,2646,27,0,1,,,,
Felicity,Cities,Ohio,830,13,2,13,,,,
Fellsmere,Cities,FLORIDA,5370,20,0,8,,,,
Felton,Cities,DELAWARE,1423,27,0,1,,,,
Fennimore,Cities,WISCONSIN,2485,26,0,2,,,,
Fennville,Cities,Michigan,1401,15,0,13,,,,
Fenton,Cities,MICHIGAN,11383,25,0,3,,,,
Fentress,Nonmetropolitan Counties,TENNESSEE,No Data,27,0,1,,,,
Fenwick Island,Cities,DELAWARE,425,27,0,1,,,,
Fergus,Nonmetropolitan Counties,MONTANA,No Data,27,0,1,,,,
Fergus Falls,Cities,MINNESOTA,13312,24,3,1,,,,
Ferguson,Cities,KENTUCKY,21032,27,0,1,,,,
Ferguson Township,Cities,PENNSYLVANIA,19222,23,1,4,,,,
Fernandina Beach,Cities,FLORIDA,12062,20,0,8,,,,
Ferndale,Cities,MICHIGAN,13338,27,0,1,,,,
Ferrelview,Cities,MISSOURI,464,26,1,1,,,,
Ferriday,Cities,Louisiana,3348,12,7,9,,,,
Ferris,Cities,TEXAS,2552,27,0,1,,,,
Ferry,Nonmetropolitan Counties,WASHINGTON,No Data,27,0,1,,,,
Fessenden,Cities,NORTH DAKOTA,471,27,0,1,,,,
Festus,Cities,MISSOURI,12157,27,0,1,,,,
Fife,Cities,WASHINGTON,10134,21,0,7,,,,
Filer,Cities,IDAHO,2724,27,0,1,,,,
Fillmore,Cities,CALIFORNIA,15298,26,1,1,,,,
Findlay,Cities,OHIO,647,22,2,4,,,,
Findlay Township,Cities,PENNSYLVANIA,5637,24,3,1,,,,
Finney,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,,,,
Fircrest,Cities,WASHINGTON,6728,25,0,3,,,,
Firebaugh,Cities,CALIFORNIA,8484,26,0,2,,,,
Firestone,Cities,COLORADO,12375,27,0,1,,,,
Fisher,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Fishers,Cities,INDIANA,88724,23,0,5,,,,
Fishkill Town,Cities,NEW YORK,21620,22,3,3,,,,
Fishkill Village,Cities,NEW YORK,2125,24,3,1,,,,
Fitchburg,Cities,MASSACHUSETTS,28588,27,0,1,,,,
Fithian,Cities,ILLINOIS,468,24,3,1,,,,
Fitzgerald,Cities,Georgia,9001,17,2,9,,,,
Fitzwilliam,Cities,NEW HAMPSHIRE,2328,16,3,9,,,,
Flagler,Metropolitan Counties,FLORIDA,No Data,14,0,14,,,,
Flagler Beach,Cities,FLORIDA,4694,20,0,8,,,,
Flagstaff,Cities,ARIZONA,71179,19,0,9,,,,
Flandreau,Cities,SOUTH DAKOTA,2296,26,0,2,,,,
Flat Rock,Cities,MICHIGAN,9917,18,2,8,,,,
Flathead,Nonmetropolitan Counties,MONTANA,No Data,23,0,5,,,,
Flatonia,Cities,TEXAS,1404,27,0,1,,,,
Flatwoods,Cities,KENTUCKY,7307,24,0,4,,,,
Fleetwood,Cities,PENNSYLVANIA,4086,11,5,12,,,,
Fleming,Nonmetropolitan Counties,KENTUCKY,123,27,0,1,,,,
Fleming-Neon,Cities,Kentucky,720,17,2,9,,,,
Flemingsburg,Cities,KENTUCKY,2902,25,0,3,,,,
Flemington,Cities,NEW JERSEY,4654,26,1,1,,,,
Fletcher,Cities,NORTH CAROLINA,7660,25,2,1,,,,
Flint,Cities,MICHIGAN,97548,12,0,16,,,,
Flint Township,Cities,MICHIGAN,30460,18,0,10,,,,
Flippin,Cities,ARKANSAS,1331,27,0,1,,,,
Flomaton,Cities,ALABAMA,1547,4,0,24,,,,
Floodwood,Cities,Minnesota,521,15,4,9,,,,
Flora,Cities,Illinois,4919,23,0,5,,,,
Floral Park Village,Cities,NEW YORK,15986,26,0,2,,,,
Florala,Cities,ALABAMA,1878,4,0,24,,,,
Flordell Hills,Cities,MISSOURI,812,25,2,1,,,,
Florence,Cities,COLORADO,1209,27,0,1,,,,
Florence Township,Cities,NEW JERSEY,12805,25,0,3,,,,
Floresville,Cities,TEXAS,7499,27,0,1,,,,
Florham Park,Cities,NEW JERSEY,11794,25,1,2,,,,
Florida City,Cities,FLORIDA,12158,20,0,8,,,,
Florida Village,Cities,NEW YORK,2912,21,2,5,,,,
Florien,Cities,Louisiana,628,7,0,21,,,,
Florissant,Cities,MISSOURI,52266,26,1,1,,,,
Flossmoor,Cities,Illinois,9479,18,0,10,,,,
Flower Mound,Cities,TEXAS,72600,27,0,1,,,,
Flowery Branch,Cities,GEORGIA,6895,26,1,1,,,,
Floyd,Metropolitan Counties,GEORGIA,No Data,27,0,1,,,,
Floyd County Police Department,Metropolitan Counties,Georgia,No Data,2,1,25,,,,
Floydada,Cities,TEXAS,2729,26,0,2,,,,
Flushing,Cities,MICHIGAN,860,17,7,4,,,,
Flushing Township,Cities,MICHIGAN,10235,23,3,2,,,,
Fluvanna,Metropolitan Counties,VIRGINIA,No Data,24,0,4,,,,
Foard,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Folcroft,Cities,PENNSYLVANIA,6643,23,4,1,,,,
Foley,Cities,ALABAMA,17639,26,0,2,,,,
Folkston,Cities,GEORGIA,5349,26,1,1,,,,
Follansbee,Cities,WEST VIRGINIA,2939,11,5,12,,,,
Folly Beach,Cities,SOUTH CAROLINA,2806,24,0,4,,,,
Folsom,Cities,CALIFORNIA,808,20,5,3,,,,
Fond du Lac,Cities,WISCONSIN,42907,24,0,4,,,,
Fontana,Cities,CALIFORNIA,1702,27,0,1,,,,
Ford,Nonmetropolitan Counties,KANSAS,No Data,27,0,1,,,,
Ford City,Cities,PENNSYLVANIA,2857,25,2,1,,,,
Fordland,Cities,MISSOURI,818,27,0,1,,,,
Fordyce,Cities,ARKANSAS,3979,27,0,1,,,,
Forest,Cities,OHIO,No Data,27,0,1,,,,
Forest Acres,Cities,SOUTH CAROLINA,10654,23,0,5,,,,
Forest City,Cities,IOWA,1789,26,1,1,,,,
Forest Grove,Cities,OREGON,24433,7,0,21,,,,
Forest Heights,Cities,MARYLAND,2598,27,0,1,,,,
Forest Hill,Cities,TEXAS,12984,24,3,1,,,,
Forest Hills,Cities,PENNSYLVANIA,6428,24,3,1,,,,
Forest Lake,Cities,Minnesota,19867,21,2,5,,,,
Forest Park,Cities,GEORGIA,1089,27,0,1,,,,
Forest View,Cities,Illinois,691,16,3,9,,,,
Foristell,Cities,MISSOURI,523,27,0,1,,,,
Forks,Cities,WASHINGTON,3787,25,0,3,,,,
Forks Township,Cities,PENNSYLVANIA,15390,26,1,1,,,,
Forney,Cities,TEXAS,19252,25,0,3,,,,
Forrest,Metropolitan Counties,MISSISSIPPI,No Data,4,0,24,,,,
Forrest City,Cities,ARKANSAS,14544,19,0,9,,,,
Forsyth,Metropolitan Counties,NORTH CAROLINA,2446,27,0,1,,,,
Forsyth Township,Cities,MICHIGAN,6196,20,3,5,,,,
Fort Atkinson,Cities,WISCONSIN,12433,27,0,1,,,,
Fort Bend,Metropolitan Counties,TEXAS,No Data,26,0,2,,,,
Fort Benton,Cities,MONTANA,1459,27,0,1,,,,
Fort Bragg,Cities,CALIFORNIA,7292,20,0,8,,,,
Fort Collins,Cities,COLORADO,164670,12,0,16,,,,
Fort Deposit,Cities,ALABAMA,1154,4,0,24,,,,
Fort Dodge,Cities,IOWA,24557,26,0,2,,,,
Fort Edward Village,Cities,NEW YORK,3258,23,4,1,,,,
Fort Fairfield,Cities,MAINE,3330,27,0,1,,,,
Fort Gaines,Cities,GEORGIA,1122,8,0,20,,,,
Fort Gibson,Cities,OKLAHOMA,4068,26,0,2,,,,
Fort Jones,Cities,CALIFORNIA,684,27,0,1,,,,
Fort Kent,Cities,MAINE,3940,26,0,2,,,,
Fort Lauderdale,Cities,FLORIDA,174056,17,0,11,,,,
Fort Lawn,Cities,SOUTH CAROLINA,862,27,0,1,,,,
Fort Lee,Cities,NEW JERSEY,36739,12,0,16,,,,
Fort Loramie,Cities,Ohio,1493,8,3,17,,,,
Fort Lupton,Cities,COLORADO,7903,25,0,3,,,,
Fort Madison,Cities,IOWA,10654,27,0,1,,,,
Fort Mill,Cities,SOUTH CAROLINA,14150,26,0,2,,,,
Fort Mitchell,Cities,KENTUCKY,8334,25,0,3,,,,
Fort Morgan,Cities,COLORADO,11313,25,0,3,,,,
Fort Myers,Cities,FLORIDA,76579,18,4,6,,,,
Fort Oglethorpe,Cities,GEORGIA,9911,21,6,1,,,,
Fort Payne,Cities,ALABAMA,14079,3,4,21,,,,
Fort Pierce,Cities,FLORIDA,43347,19,0,9,,,,
Fort Plain Village,Cities,NEW YORK,2232,27,0,1,,,,
Fort Recovery,Cities,OHIO,1430,27,0,1,,,,
Fort Scott,Cities,KANSAS,7792,25,0,3,,,,
Fort Shawnee,Cities,OHIO,3716,12,0,16,,,,
Fort Smith,Cities,ARKANSAS,88573,19,0,9,,,,
Fort Stockton,Cities,TEXAS,8721,27,0,1,,,,
Fort Supply,Cities,Oklahoma,334,4,0,24,,,,
Fort Thomas,Cities,KENTUCKY,16436,24,0,4,,,,
Fort Valley,Cities,Georgia,8374,4,3,21,,,,
Fort Walton Beach,Cities,FLORIDA,20881,18,0,10,,,,
Fort Wayne,Cities,INDIANA,261642,18,0,10,,,,
Fort Worth,Cities,TEXAS,851849,4,0,24,,,,
Fort Wright,Cities,KENTUCKY,5801,27,0,1,,,,
Fortuna,Cities,CALIFORNIA,12013,27,0,1,,,,
Forty Fort,Cities,PENNSYLVANIA,4109,22,5,1,,,,
Forward Township,Cities,PENNSYLVANIA,3336,22,5,1,,,,
Foster,Cities,RHODE ISLAND,4713,27,0,1,,,,
Foster City,Cities,CALIFORNIA,34081,24,0,4,,,,
Foster Township,Cities,PENNSYLVANIA,4330,8,0,20,,,,
"Foster Township, McKean County",Cities,Pennsylvania,4191,18,1,9,,,,
"Foster Township, Schuykill County",Cities,Pennsylvania,253,7,0,21,,,,
"Foster Township, Schuylkill",Cities,Pennsylvania,250,3,1,24,,,,
"Foster Township, Schuylkill County",Cities,Pennsylvania,253,7,1,20,,,,
Fostoria,Cities,OHIO,13119,15,1,12,,,,
Fountain,Cities,COLORADO,408,20,3,5,,,,
Fountain City,Cities,WISCONSIN,846,27,0,1,,,,
Fountain Green,Cities,Utah,1085,13,2,13,,,,
Fountain Hill,Cities,PENNSYLVANIA,4635,26,1,1,,,,
Fountain Inn,Cities,SOUTH CAROLINA,8450,27,0,1,,,,
Fountain Valley,Cities,CALIFORNIA,57291,24,0,4,,,,
Four Oaks,Cities,NORTH CAROLINA,2075,27,0,1,,,,
Fowler,Cities,CALIFORNIA,1141,25,2,1,,,,
Fowlerville,Cities,MICHIGAN,2898,27,0,1,,,,
Fox Chapel,Cities,PENNSYLVANIA,5381,26,1,1,,,,
Fox Lake,Cities,ILLINOIS,1470,27,0,1,,,,
Fox Point,Cities,WISCONSIN,6754,27,0,1,,,,
Fox River Grove,Cities,ILLINOIS,4665,25,2,1,,,,
Fox Valley Metro,Cities,WISCONSIN,21515,25,0,3,,,,
Foxborough,Cities,Massachusetts,17195,3,5,20,,,,
Foxfire Village,Cities,NORTH CAROLINA,984,27,0,1,,,,
Frackville,Cities,PENNSYLVANIA,3715,24,3,1,,,,
Framingham,Cities,MASSACHUSETTS,71422,17,3,8,,,,
Franconia,Cities,NEW HAMPSHIRE,1120,27,0,1,,,,
Franconia Township,Cities,PENNSYLVANIA,13272,24,3,1,,,,
Frankenmuth,Cities,MICHIGAN,5037,27,0,1,,,,
Frankford,Cities,DELAWARE,950,27,0,1,,,,
Frankfort,Cities,INDIANA,1283,27,0,1,,,,
Frankfort Town,Cities,NEW YORK,4925,27,0,1,,,,
Frankfort Village,Cities,NEW YORK,2490,20,6,2,,,,
Franklin,Nonmetropolitan Counties,KENTUCKY,36313,27,0,1,,,,
Franklin Grove,Cities,ILLINOIS,957,24,3,1,,,,
Franklin Lakes,Cities,NEW JERSEY,10902,22,0,6,,,,
Franklin Park,Cities,ILLINOIS,14600,26,1,1,,,,
Franklin Springs,Cities,GEORGIA,1195,26,1,1,,,,
Franklin Township,Cities,Ohio,9822,8,4,16,,,,
"Franklin Township, Beaver County",Cities,PENNSYLVANIA,3970,8,11,9,,,,
"Franklin Township, Carbon County",Cities,PENNSYLVANIA,4134,22,5,1,,,,
"Franklin Township, Columbia County",Cities,Pennsylvania,588,7,0,21,,,,
"Franklin Township, Gloucester County",Cities,NEW JERSEY,16551,23,1,4,,,,
"Franklin Township, Hunterdon County",Cities,NEW JERSEY,3237,26,1,1,,,,
"Franklin Township, Somerset County",Cities,NEW JERSEY,66791,24,1,3,,,,
Franklinton,Cities,NORTH CAROLINA,2156,27,0,1,,,,
Franklinville Village,Cities,NEW YORK,1670,25,2,1,,,,
Frankston,Cities,TEXAS,1163,26,0,2,,,,
Fraser,Cities,MICHIGAN,14667,19,0,9,,,,
Fraser-Winter Park,Cities,COLORADO,1825,4,0,24,,,,
Fraser/Winter Park,Cities,Colorado,2205,15,0,13,,,,
Frazer Township,Cities,PENNSYLVANIA,1159,26,1,1,,,,
Frazeysburg,Cities,OHIO,1321,19,4,5,,,,
Frederic,Cities,WISCONSIN,1099,27,0,1,,,,
Frederica,Cities,Delaware,836,15,0,13,,,,
Frederick,Cities,COLORADO,3645,27,0,1,,,,
Fredericksburg,Cities,VIRGINIA,28823,27,0,1,,,,
Fredericktown,Cities,MISSOURI,2486,27,0,1,,,,
Fredonia,Cities,ARIZONA,2296,24,3,1,,,,
Fredonia Village,Cities,NEW YORK,10604,23,0,5,,,,
Freeborn,Nonmetropolitan Counties,Minnesota,No Data,19,4,5,,,,
Freeburg,Cities,Illinois,4218,19,0,9,,,,
Freedom,Cities,NEW HAMPSHIRE,6098,27,0,1,,,,
Freedom Township,Cities,PENNSYLVANIA,3418,23,4,1,,,,
Freehold,Cities,NEW JERSEY,11950,12,0,16,,,,
Freehold Borough,Cities,New Jersey,11941,2,1,25,,,,
Freehold Township,Cities,NEW JERSEY,35736,14,1,13,,,,
Freeland,Cities,PENNSYLVANIA,3446,17,10,1,,,,
Freeman,Cities,SOUTH DAKOTA,1284,27,0,1,,,,
Freemansburg,Cities,PENNSYLVANIA,2611,25,2,1,,,,
Freeport,Cities,MAINE,12175,27,0,1,,,,
Freeport Village,Cities,NEW YORK,43419,21,1,6,,,,
Freer,Cities,TEXAS,2718,26,0,2,,,,
Freestone,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Freetown,Cities,MASSACHUSETTS,9199,26,0,2,,,,
Fremont,Cities,CALIFORNIA,No Data,27,0,1,,,,
French Settlement,Cities,LOUISIANA,1132,13,2,13,,,,
Frenchtown,Cities,NEW JERSEY,1389,26,1,1,,,,
Fresno,Cities,CALIFORNIA,No Data,25,0,3,,,,
Fridley,Cities,MINNESOTA,27811,13,6,9,,,,
Friendship,Cities,TENNESSEE,668,27,0,1,,,,
Friendship Town,Cities,NEW YORK,1914,26,1,1,,,,
Friendswood,Cities,TEXAS,39402,27,0,1,,,,
Fries,Cities,VIRGINIA,537,4,0,24,,,,
Frio,Nonmetropolitan Counties,TEXAS,No Data,27,0,1,,,,
Friona,Cities,TEXAS,3849,26,1,1,,,,
Frisco,Cities,COLORADO,162917,27,0,1,,,,
Fromberg,Cities,Montana,445,1,2,25,,,,
Front Royal,Cities,VIRGINIA,15193,17,0,11,,,,
Frontenac,Cities,KANSAS,3872,27,0,1,,,,
Frost Township,Cities,MICHIGAN,1023,20,0,8,,,,
Frostburg,Cities,MARYLAND,8601,27,0,1,,,,
Fruita,Cities,COLORADO,12825,23,3,2,,,,
Fruitland,Cities,IDAHO,5287,27,0,1,,,,
Fruitland Park,Cities,FLORIDA,4289,20,0,8,,,,
Fruitport,Cities,MICHIGAN,1107,23,0,5,,,,
Fruitport Township,Cities,Michigan,13879,2,0,26,,,,
Fryeburg,Cities,MAINE,3385,27,0,1,,,,
Fulda,Cities,Minnesota,1229,0,3,25,,,,
Fullerton,Cities,CALIFORNIA,141968,19,0,9,,,,
Fulshear,Cities,Texas,8237,3,0,25,,,,
Fulton,Nonmetropolitan Counties,KENTUCKY,1580,27,0,1,,,,
Fulton City,Cities,NEW YORK,11483,25,2,1,,,,
Fulton County Police Department,Metropolitan Counties,GEORGIA,No Data,6,4,18,,,,
Fultondale,Cities,ALABAMA,8420,4,3,21,,,,
Fuquay-Varina,Cities,NORTH CAROLINA,25249,27,0,1,,,,
Furnas,Nonmetropolitan Counties,Nebraska,No Data,7,0,21,,,,
Fyffe,Cities,ALABAMA,1023,4,3,21,,,,
Gadsden,Cities,ALABAMA,469,27,0,1,,,,
Gaffney,Cities,SOUTH CAROLINA,12568,27,0,1,,,,
Gage,Nonmetropolitan Counties,NEBRASKA,No Data,27,0,1,,,,
Gagetown,Cities,Michigan,378,4,0,24,,,,
Gahanna,Cities,Ohio,34859,17,0,11,,,,
Gahanna4,Cities,OHIO,34335,3,0,25,,,,
Gaines,Cities,MICHIGAN,No Data,27,0,1,,,,
Gaines Township,Cities,PENNSYLVANIA,547,24,3,1,,,,
Gainesboro,Cities,TENNESSEE,954,27,0,1,,,,
Gainesville,Cities,FLORIDA,16349,27,0,1,,,,
Galax,Cities,VIRGINIA,6858,24,0,4,,,,
Galena,Cities,ILLINOIS,2901,27,0,1,,,,
Galena Park,Cities,TEXAS,11209,27,0,1,,,,
Galesburg,Cities,ILLINOIS,31093,20,4,4,,,,
Galesville,Cities,Wisconsin,1565,3,0,25,,,,
Galeton,Cities,PENNSYLVANIA,1119,18,9,1,,,,
Galien,Cities,Michigan,529,3,0,25,,,,
Galion,Cities,OHIO,10053,27,0,1,,,,
Gallatin,Cities,TENNESSEE,35154,27,0,1,,,,
Gallaway,Cities,TENNESSEE,654,26,0,2,,,,
Gallia,Nonmetropolitan Counties,OHIO,No Data,25,0,3,,,,
Gallipolis,Cities,OHIO,3435,27,0,1,,,,
Gallitzin,Cities,PENNSYLVANIA,1828,24,3,1,,,,
Gallitzin Township,Cities,PENNSYLVANIA,1281,26,1,1,,,,
Galloway Township,Cities,NEW JERSEY,37280,14,0,14,,,,
Gallup,Cities,NEW MEXICO,22192,14,2,12,,,,
Galt,Cities,CALIFORNIA,25638,21,0,7,,,,
Galveston,Cities,TEXAS,No Data,23,2,3,,,,
Gamaliel,Cities,KENTUCKY,364,25,2,1,,,,
Ganado,Cities,TEXAS,2116,27,0,1,,,,
Gantt,Cities,ALABAMA,239,4,0,24,,,,
Garden,Nonmetropolitan Counties,Nebraska,No Data,2,2,24,,,,
Garden City,Cities,GEORGIA,1621,27,0,1,,,,
Garden City Village,Cities,NEW YORK,22656,25,1,2,,,,
Garden Grove,Cities,CALIFORNIA,176230,13,1,14,,,,
Garden Plain,Cities,KANSAS,907,27,0,1,,,,
Garden Ridge,Cities,Texas,3971,23,0,5,,,,
Gardena,Cities,CALIFORNIA,60770,25,0,3,,,,
Gardiner,Cities,MAINE,5558,27,0,1,,,,
Gardner,Cities,KANSAS,20277,27,0,1,,,,
Garfield,Nonmetropolitan Counties,MONTANA,596,24,3,1,,,,
Garfield Heights,Cities,OHIO,27938,12,9,7,,,,
Garfield Township,Cities,MICHIGAN,811,13,2,13,,,,
Garland,Metropolitan Counties,ARKANSAS,2449,22,3,3,,,,
Garner,Cities,NORTH CAROLINA,28508,27,0,1,,,,
Garnett,Cities,KANSAS,3229,27,0,1,,,,
Garrard,Nonmetropolitan Counties,KENTUCKY,No Data,27,0,1,,,,
Garrett,Nonmetropolitan Counties,MARYLAND,432,24,3,1,,,,
Garrettsville,Cities,Ohio,2326,7,0,21,,,,
Garvin,Nonmetropolitan Counties,OKLAHOMA,No Data,26,0,2,,,,
Garwood,Cities,NEW JERSEY,4352,26,0,2,,,,
Gary,Cities,Indiana,78013,4,0,24,,,,
Garysburg,Cities,NORTH CAROLINA,963,27,0,1,,,,
Garza,Nonmetropolitan Counties,TEXAS,No Data,26,1,1,,,,
Gas City,Cities,Indiana,5999,8,4,16,,,,
Gasconade,Nonmetropolitan Counties,MISSOURI,No Data,27,0,1,,,,
Gassaway,Cities,West Virginia,901,4,3,21,,,,
Gassville,Cities,ARKANSAS,2144,27,0,1,,,,
Gaston,Cities,NORTH CAROLINA,1662,25,2,1,,,,
Gaston County Police Department,Metropolitan Counties,NORTH CAROLINA,No Data,18,0,10,,,,
Gastonia,Cities,NORTH CAROLINA,75118,19,0,9,,,,
Gate City,Cities,VIRGINIA,1937,27,0,1,,,,
Gates,Nonmetropolitan Counties,NORTH CAROLINA,623,27,0,1,,,,
Gates Mills,Cities,OHIO,2256,12,4,12,,,,
Gates Town,Cities,NEW YORK,28669,27,0,1,,,,
Gatesville,Cities,TEXAS,15717,27,0,1,,,,
Gatlinburg,Cities,TENNESSEE,4229,26,0,2,,,,
Gauley Bridge,Cities,West Virginia,609,4,0,24,,,,
Gautier,Cities,MISSISSIPPI,18643,12,0,16,,,,
