state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Pennsylvania,Cities,"Bethel Township, Delaware County",0,0,0,DNR,8819,2011
Pennsylvania,Cities,Bethlehem,0,0,0,0,75221,2011
Pennsylvania,Cities,Bethlehem Township,0,0,0,0,23806,2011
Pennsylvania,Cities,Biglerville,0,0,0,0,1204,2011
Pennsylvania,Cities,Birdsboro,0,0,0,0,5179,2011
Pennsylvania,Cities,Birmingham Township,0,0,0,0,4221,2011
Pennsylvania,Cities,Blacklick Township,0,0,0,0,2019,2011
Pennsylvania,Cities,Blairsville,0,0,0,0,3423,2011
Pennsylvania,Cities,Blair Township,0,0,DNR,DNR,4508,2011
Pennsylvania,Cities,Blakely,0,0,0,0,6585,2011
Pennsylvania,Cities,Blawnox,0,0,0,0,1437,2011
Pennsylvania,Cities,Bloomsburg Town,0,0,0,0,14902,2011
Pennsylvania,Cities,Blythe Township,0,0,0,0,927,2011
Pennsylvania,Cities,Bolivar,0,0,0,0,466,2011
Pennsylvania,Cities,Boswell,0,0,DNR,DNR,1281,2011
Pennsylvania,Cities,Brackenridge,0,0,0,0,3270,2011
Pennsylvania,Cities,Braddock,DNR,0,DNR,DNR,2166,2011
Pennsylvania,Cities,Braddock Hills,0,0,0,0,1886,2011
Pennsylvania,Cities,Bradford,0,0,0,0,8798,2011
Pennsylvania,Cities,Bradford Township,0,0,0,0,4820,2011
Pennsylvania,Cities,Branch Township,0,0,0,0,1846,2011
Pennsylvania,Cities,"Brecknock Township, Berks County",0,0,0,0,4600,2011
Pennsylvania,Cities,Brentwood,0,0,0,0,9674,2011
Pennsylvania,Cities,Briar Creek Township,0,0,0,DNR,3026,2011
Pennsylvania,Cities,Bridgeport,0,0,0,0,4569,2011
Pennsylvania,Cities,Bridgeville,0,0,0,0,5164,2011
Pennsylvania,Cities,Bridgewater,0,0,0,DNR,706,2011
Pennsylvania,Cities,Brighton Township,0,0,0,0,8253,2011
Pennsylvania,Cities,Bristol,0,0,0,0,9757,2011
Pennsylvania,Cities,Bristol Township,0,0,0,0,54756,2011
Pennsylvania,Cities,Brockway,0,0,0,0,2079,2011
Pennsylvania,Cities,Brookhaven,0,0,0,0,8032,2011
Pennsylvania,Cities,Brookville,0,0,0,0,3937,2011
Pennsylvania,Cities,Brownsville,0,0,0,0,2338,2011
Pennsylvania,Cities,Bryn Athyn,0,0,0,DNR,1379,2011
Pennsylvania,Cities,Buckingham Township,0,0,0,0,20139,2011
Pennsylvania,Cities,Buffalo Township,0,0,DNR,0,7330,2011
Pennsylvania,Cities,Burgettstown,DNR,0,0,0,1392,2011
Pennsylvania,Cities,Bushkill Township,0,0,0,DNR,8204,2011
Pennsylvania,Cities,Butler,0,0,0,DNR,13801,2011
Pennsylvania,Cities,"Butler Township, Butler County",0,0,0,0,17303,2011
Pennsylvania,Cities,"Butler Township, Luzerne County",0,0,0,0,9250,2011
Pennsylvania,Cities,"Butler Township, Schuykill County",0,0,0,0,6006,2011
Pennsylvania,Cities,"Caernarvon Township, Berks County",0,0,0,0,4019,2011
Pennsylvania,Cities,California,0,0,0,0,6817,2011
Pennsylvania,Cities,Caln Township,0,0,0,0,13861,2011
Pennsylvania,Cities,Cambria Township,0,0,0,0,6118,2011
Pennsylvania,Cities,Cambridge Springs,0,0,0,0,2603,2011
Pennsylvania,Cities,Camp Hill,0,0,0,0,7913,2011
Pennsylvania,Cities,Canonsburg,0,DNR,DNR,DNR,9021,2011
Pennsylvania,Cities,Canton,0,0,0,0,1982,2011
Pennsylvania,Cities,Carbondale,0,0,0,0,8919,2011
Pennsylvania,Cities,Carmichaels,0,0,0,0,485,2011
Pennsylvania,Cities,Carnegie,0,0,0,DNR,7997,2011
Pennsylvania,Cities,Carrolltown,0,0,0,0,856,2011
Pennsylvania,Cities,"Carroll Township, Washington County",0,0,0,0,5658,2011
Pennsylvania,Cities,"Carroll Township, York County",0,0,0,0,5958,2011
Pennsylvania,Cities,Carroll Valley,0,0,0,DNR,3888,2011
Pennsylvania,Cities,Cass Township,0,0,0,DNR,1964,2011
Pennsylvania,Cities,Castle Shannon,0,0,0,0,8343,2011
Pennsylvania,Cities,Catasauqua,0,0,0,0,6457,2011
Pennsylvania,Cities,Catawissa,0,0,0,0,1557,2011
Pennsylvania,Cities,Cecil Township,0,0,0,0,11307,2011
Pennsylvania,Cities,Center Township,0,0,DNR,DNR,11833,2011
Pennsylvania,Cities,Centerville,0,0,0,0,3273,2011
Pennsylvania,Cities,Central Berks Regional,0,0,0,0,9420,2011
Pennsylvania,Cities,Chalfont,0,0,0,0,4022,2011
Pennsylvania,Cities,Chambersburg,0,0,0,DNR,20333,2011
Pennsylvania,Cities,Charleroi,0,0,0,0,5291,2011
Pennsylvania,Cities,Chartiers Township,0,0,0,0,7843,2011
Pennsylvania,Cities,Cherry Tree,0,0,0,0,365,2011
Pennsylvania,Cities,Chester,0,0,0,0,34080,2011
Pennsylvania,Cities,Chester Township,0,0,0,0,3953,2011
Pennsylvania,Cities,Cheswick,0,0,0,0,1752,2011
Pennsylvania,Cities,Chippewa Township,0,0,0,0,8024,2011
Pennsylvania,Cities,Churchill,0,0,0,0,3021,2011
Pennsylvania,Cities,Clairton,0,0,0,DNR,6818,2011
Pennsylvania,Cities,Clarion,0,0,0,0,5293,2011
Pennsylvania,Cities,Clarks Summit,0,0,DNR,DNR,6613,2011
Pennsylvania,Cities,Claysville,0,0,0,0,832,2011
Pennsylvania,Cities,Clay Township,0,0,0,DNR,6328,2011
Pennsylvania,Cities,Clearfield,0,0,0,0,6235,2011
Pennsylvania,Cities,Cleona,0,0,0,DNR,2087,2011
Pennsylvania,Cities,Clifford Township,0,0,DNR,DNR,2416,2011
Pennsylvania,Cities,Coaldale,0,0,0,0,2288,2011
Pennsylvania,Cities,Coal Township,0,0,0,0,10416,2011
Pennsylvania,Cities,Coatesville,0,0,0,0,13142,2011
Pennsylvania,Cities,Cochranton,0,0,0,0,1140,2011
Pennsylvania,Cities,Colebrookdale District,0,0,0,0,6039,2011
Pennsylvania,Cities,Collegeville,0,0,0,0,5105,2011
Pennsylvania,Cities,Collier Township,0,0,0,0,7103,2011
Pennsylvania,Cities,Collingdale,0,0,0,0,8814,2011
Pennsylvania,Cities,Colonial Regional,0,0,0,0,19495,2011
Pennsylvania,Cities,Columbia,0,0,0,0,10433,2011
Pennsylvania,Cities,Colwyn,0,0,0,0,2554,2011
Pennsylvania,Cities,"Conemaugh Township, Cambria County",0,0,0,DNR,2018,2011
Pennsylvania,Cities,"Conemaugh Township, Somerset County",0,0,0,DNR,7302,2011
Pennsylvania,Cities,"Conewago Township, Adams County",0,0,0,0,7108,2011
Pennsylvania,Cities,Conewango Township,0,0,0,0,3605,2011
Pennsylvania,Cities,Conneaut Lake Regional,0,0,0,0,3597,2011
Pennsylvania,Cities,Connellsville,0,0,0,0,7661,2011
Pennsylvania,Cities,Conoy Township,0,0,0,DNR,3204,2011
Pennsylvania,Cities,Conshohocken,0,0,0,0,7858,2011
Pennsylvania,Cities,Conway,0,0,DNR,DNR,2183,2011
Pennsylvania,Cities,Conyngham,0,0,0,0,1920,2011
Pennsylvania,Cities,Coopersburg,0,0,0,0,2394,2011
Pennsylvania,Cities,Coplay,0,0,0,0,3202,2011
Pennsylvania,Cities,Coraopolis,0,0,0,0,5695,2011
Pennsylvania,Cities,Cornwall,0,0,0,0,4125,2011
Pennsylvania,Cities,Corry,0,0,0,0,6626,2011
Pennsylvania,Cities,Covington Township,0,0,DNR,DNR,2291,2011
Pennsylvania,Cities,Crafton,0,0,0,0,6426,2011
Pennsylvania,Cities,Cranberry Township,0,0,0,0,28188,2011
Pennsylvania,Cities,Crescent Township,0,0,0,0,2648,2011
Pennsylvania,Cities,Cresson,0,0,0,0,1716,2011
Pennsylvania,Cities,Cresson Township,0,0,0,0,4350,2011
Pennsylvania,Cities,Croyle Township,0,0,0,0,2346,2011
Pennsylvania,Cities,"Cumberland Township, Adams County",0,0,0,0,6182,2011
Pennsylvania,Cities,"Cumberland Township, Greene County",0,0,0,0,6644,2011
Pennsylvania,Cities,Cumru Township,0,0,0,0,15195,2011
Pennsylvania,Cities,Curwensville,0,0,0,DNR,2550,2011
Pennsylvania,Cities,Dale,0,0,0,0,1238,2011
Pennsylvania,Cities,Dallas,0,0,0,0,2813,2011
Pennsylvania,Cities,Dallas Township,0,0,0,0,9023,2011
Pennsylvania,Cities,Dalton,0,DNR,0,0,1238,2011
Pennsylvania,Cities,Danville,0,DNR,DNR,0,4714,2011
Pennsylvania,Cities,Darby,0,0,0,0,10721,2011
Pennsylvania,Cities,Darby Township,0,0,0,0,9294,2011
Pennsylvania,Cities,Darlington Township,0,DNR,DNR,DNR,1968,2011
Pennsylvania,Cities,Decatur Township,0,0,0,DNR,4563,2011
Pennsylvania,Cities,Delano Township,0,0,0,0,446,2011
Pennsylvania,Cities,Delaware Water Gap,0,0,0,0,748,2011
Pennsylvania,Cities,Delmont,0,0,0,0,2695,2011
Pennsylvania,Cities,Denver,0,0,0,0,3873,2011
Pennsylvania,Cities,Derry,0,0,0,0,2697,2011
Pennsylvania,Cities,"Derry Township, Dauphin County",0,0,0,0,24758,2011
Pennsylvania,Cities,Dickson City,0,0,0,DNR,6089,2011
Pennsylvania,Cities,Donegal Township,0,0,0,0,2473,2011
Pennsylvania,Cities,Donora,0,0,0,DNR,4796,2011
Pennsylvania,Cities,Dormont,0,0,0,0,8620,2011
Pennsylvania,Cities,"Douglass Township, Berks County",0,0,0,0,3317,2011
Pennsylvania,Cities,"Douglass Township, Montgomery County",0,0,0,0,10228,2011
Pennsylvania,Cities,Downingtown,0,0,0,0,7916,2011
Pennsylvania,Cities,Doylestown,0,0,0,0,8407,2011
Pennsylvania,Cities,Doylestown Township,0,0,0,0,17621,2011
Pennsylvania,Cities,Dublin Borough,0,0,0,0,2165,2011
Pennsylvania,Cities,Du Bois,0,0,0,DNR,7819,2011
Pennsylvania,Cities,Duboistown,0,0,0,DNR,1209,2011
Pennsylvania,Cities,Duncansville,DNR,0,DNR,DNR,1237,2011
Pennsylvania,Cities,Dunmore,0,0,0,0,14102,2011
Pennsylvania,Cities,Dunnstable Township,0,0,0,0,1011,2011
Pennsylvania,Cities,Duquesne,0,0,0,0,5583,2011
Pennsylvania,Cities,Duryea,0,0,0,0,4933,2011
Pennsylvania,Cities,Earl Township,0,0,0,0,7046,2011
Pennsylvania,Cities,East Bangor,0,0,0,0,1176,2011
Pennsylvania,Cities,East Berlin,0,0,0,DNR,1526,2011
Pennsylvania,Cities,East Bethlehem Township,0,0,0,0,2362,2011
Pennsylvania,Cities,East Brandywine Township,0,0,0,0,6763,2011
Pennsylvania,Cities,East Buffalo Township,0,0,0,0,6434,2011
Pennsylvania,Cities,East Cocalico Township,0,0,0,0,10343,2011
Pennsylvania,Cities,East Conemaugh,0,0,0,0,1548,2011
Pennsylvania,Cities,East Coventry Township,0,0,0,0,6657,2011
Pennsylvania,Cities,East Deer Township,0,0,DNR,DNR,1505,2011
Pennsylvania,Cities,East Earl Township,0,0,0,0,6528,2011
Pennsylvania,Cities,Eastern Adams Regional,0,0,0,0,10735,2011
Pennsylvania,Cities,Eastern Pike Regional,0,0,0,0,4807,2011
Pennsylvania,Cities,East Fallowfield Township,0,0,0,DNR,7473,2011
Pennsylvania,Cities,East Franklin Township,0,DNR,DNR,DNR,4095,2011
Pennsylvania,Cities,East Hempfield Township,0,0,0,0,23597,2011
Pennsylvania,Cities,East Lampeter Township,0,0,0,0,16476,2011
Pennsylvania,Cities,East Lansdowne,0,0,0,0,2677,2011
Pennsylvania,Cities,East Marlborough Township,0,0,0,0,7048,2011
Pennsylvania,Cities,East McKeesport,0,0,0,0,2715,2011
Pennsylvania,Cities,East Norriton Township,0,0,0,0,13633,2011
Pennsylvania,Cities,East Norwegian Township,0,0,0,0,866,2011
Pennsylvania,Cities,Easton,0,0,0,0,26885,2011
Pennsylvania,Cities,East Pennsboro Township,0,0,0,0,20293,2011
Pennsylvania,Cities,East Penn Township,0,0,0,0,2890,2011
Pennsylvania,Cities,East Petersburg,0,0,0,0,4520,2011
Pennsylvania,Cities,East Pikeland Township,0,0,0,0,7102,2011
Pennsylvania,Cities,East Rochester,0,0,0,DNR,569,2011
Pennsylvania,Cities,East Taylor Township,0,0,0,DNR,2735,2011
Pennsylvania,Cities,Easttown Township,0,0,0,0,10510,2011
Pennsylvania,Cities,East Vincent Township,0,0,0,0,6843,2011
Pennsylvania,Cities,East Washington,0,0,0,0,2241,2011
Pennsylvania,Cities,East Whiteland Township,0,0,0,0,10684,2011
Pennsylvania,Cities,Ebensburg,0,0,0,0,3362,2011
Pennsylvania,Cities,Eddystone,0,0,0,0,2418,2011
Pennsylvania,Cities,Edgewood,0,0,0,DNR,3128,2011
Pennsylvania,Cities,Edgeworth,0,0,0,0,1685,2011
Pennsylvania,Cities,Edinboro,0,0,0,0,6459,2011
Pennsylvania,Cities,Edwardsville,0,0,0,0,4831,2011
Pennsylvania,Cities,Elizabethtown,0,0,0,0,11582,2011
Pennsylvania,Cities,Elizabeth Township,0,0,0,0,13313,2011
Pennsylvania,Cities,Elk Lick Township,0,DNR,DNR,DNR,2248,2011
Pennsylvania,Cities,Ellwood City,0,0,0,0,7946,2011
Pennsylvania,Cities,Emlenton Borough,0,DNR,DNR,DNR,627,2011
Pennsylvania,Cities,Emmaus,0,0,0,0,11247,2011
Pennsylvania,Cities,Emporium,0,0,0,0,2080,2011
Pennsylvania,Cities,Emsworth,0,0,0,0,2457,2011
Pennsylvania,Cities,Ephrata,0,0,0,0,13437,2011
Pennsylvania,Cities,Ephrata Township,0,0,0,0,9430,2011
Pennsylvania,Cities,Erie,0,0,0,0,102111,2011
Pennsylvania,Cities,Etna,0,0,0,0,3462,2011
Pennsylvania,Cities,Evans City,0,0,0,0,1839,2011
Pennsylvania,Cities,Everett,0,0,0,0,1840,2011
Pennsylvania,Cities,Everson,0,0,0,0,796,2011
Pennsylvania,Cities,Exeter,0,DNR,DNR,DNR,5670,2011
Pennsylvania,Cities,"Exeter Township, Berks County",0,0,0,0,25631,2011
Pennsylvania,Cities,"Exeter Township, Luzerne County",0,0,DNR,0,2386,2011
Pennsylvania,Cities,Fairchance,0,0,DNR,DNR,1981,2011
Pennsylvania,Cities,"Fairview Township, Luzerne County",0,0,0,DNR,4534,2011
Pennsylvania,Cities,"Fairview Township, York County",0,0,0,0,16721,2011
Pennsylvania,Cities,"Falls Township, Bucks County",0,0,0,0,34409,2011
Pennsylvania,Cities,Fawn Township,0,0,0,0,2384,2011
Pennsylvania,Cities,Fayette City,0,0,0,0,598,2011
Pennsylvania,Cities,Ferguson Township,0,0,0,0,17746,2011
Pennsylvania,Cities,Ferndale,0,0,0,0,1641,2011
Pennsylvania,Cities,Findlay Township,0,0,DNR,DNR,5076,2011
Pennsylvania,Cities,Fleetwood,0,0,DNR,DNR,4098,2011
Pennsylvania,Cities,Folcroft,0,0,0,0,6627,2011
Pennsylvania,Cities,Ford City,0,0,0,0,3001,2011
Pennsylvania,Cities,Forest City,0,0,0,0,1917,2011
Pennsylvania,Cities,Forest Hills,0,0,0,0,6539,2011
Pennsylvania,Cities,Forks Township,0,0,0,0,14768,2011
Pennsylvania,Cities,Forty Fort,0,0,0,0,4227,2011
Pennsylvania,Cities,Forward Township,0,0,0,0,3387,2011
Pennsylvania,Cities,Foster Township,0,0,0,0,4330,2011
Pennsylvania,Cities,Fountain Hill,0,0,0,0,4612,2011
Pennsylvania,Cities,Fox Chapel,0,0,0,0,5405,2011
Pennsylvania,Cities,Frackville,0,0,0,DNR,3817,2011
Pennsylvania,Cities,Franconia Township,0,0,0,0,13106,2011
Pennsylvania,Cities,Franklin,0,0,0,0,6566,2011
Pennsylvania,Cities,Franklin Park,0,0,0,0,13513,2011
Pennsylvania,Cities,"Franklin Township, Beaver County",0,DNR,DNR,DNR,4065,2011
Pennsylvania,Cities,"Franklin Township, Carbon County",0,0,0,0,4276,2011
Pennsylvania,Cities,Frazer Township,0,0,0,0,1161,2011
Pennsylvania,Cities,Freedom,0,0,DNR,DNR,1574,2011
Pennsylvania,Cities,Freedom Township,0,0,0,0,3469,2011
Pennsylvania,Cities,Freeland,0,DNR,DNR,DNR,3542,2011
Pennsylvania,Cities,Freemansburg,0,0,0,0,2644,2011
Pennsylvania,Cities,Freeport,0,0,0,0,1819,2011
Pennsylvania,Cities,Gaines Township,0,0,0,0,544,2011
Pennsylvania,Cities,Galeton,0,0,DNR,DNR,1153,2011
Pennsylvania,Cities,Gallitzin,0,0,0,0,1919,2011
Pennsylvania,Cities,Gallitzin Township,0,0,0,0,1328,2011
Pennsylvania,Cities,Garrett,0,0,0,0,457,2011
Pennsylvania,Cities,Geistown,0,0,0,0,2475,2011
Pennsylvania,Cities,Gettysburg,0,0,0,0,7644,2011
Pennsylvania,Cities,Gilpin Township,0,0,0,0,2504,2011
Pennsylvania,Cities,Girard,0,0,0,0,3114,2011
Pennsylvania,Cities,Girardville,0,0,DNR,DNR,1524,2011
Pennsylvania,Cities,Glassport,0,0,0,0,4497,2011
Pennsylvania,Cities,Glenolden,0,0,0,0,7176,2011
Pennsylvania,Cities,Granville Township,0,0,0,0,5120,2011
Pennsylvania,Cities,Greencastle,0,0,0,0,4009,2011
Pennsylvania,Cities,"Greenfield Township, Blair County",0,0,0,0,4186,2011
Pennsylvania,Cities,Greensburg,0,0,0,0,14939,2011
Pennsylvania,Cities,Green Tree,0,0,DNR,DNR,4446,2011
Pennsylvania,Cities,Greenville,0,0,0,0,5938,2011
Pennsylvania,Cities,Greenwood Township,0,0,0,0,1958,2011
Pennsylvania,Cities,Grove City,0,0,0,0,8349,2011
Pennsylvania,Cities,Halifax,0,0,0,DNR,844,2011
Pennsylvania,Cities,Hamburg,0,0,0,0,4303,2011
Pennsylvania,Cities,Hamiltonban Township,0,0,0,0,2380,2011
Pennsylvania,Cities,Hampden Township,0,0,0,0,28133,2011
Pennsylvania,Cities,Hampton Township,0,0,0,0,18422,2011
Pennsylvania,Cities,Hanover,0,0,0,0,15338,2011
Pennsylvania,Cities,"Hanover Township, Luzerne County",0,0,0,0,11111,2011
Pennsylvania,Cities,"Hanover Township, Washington County",0,0,DNR,DNR,2682,2011
Pennsylvania,Cities,Harleton,0,0,0,0,284,2011
Pennsylvania,Cities,Harmar Township,0,0,0,0,2930,2011
Pennsylvania,Cities,Harmony Township,0,0,0,0,3207,2011
Pennsylvania,Cities,Harrison Township,0,0,DNR,DNR,10494,2011
Pennsylvania,Cities,Harrisville,0,0,0,0,900,2011
Pennsylvania,Cities,Harveys Lake,0,0,0,0,2800,2011
Pennsylvania,Cities,Hastings,0,0,0,0,1282,2011
Pennsylvania,Cities,Hatboro,0,0,0,0,7383,2011
Pennsylvania,Cities,Hatfield Township,0,0,0,0,20604,2011
Pennsylvania,Cities,Haverford Township,0,0,0,0,48646,2011
Pennsylvania,Cities,Hawley,0,0,0,0,1215,2011
Pennsylvania,Cities,Hazleton,0,0,0,0,25421,2011
Pennsylvania,Cities,Heidelberg,0,0,0,DNR,1248,2011
Pennsylvania,Cities,"Heidelberg Township, Berks County",0,0,0,0,1729,2011
Pennsylvania,Cities,Hellam Township,0,0,0,DNR,8744,2011
Pennsylvania,Cities,Hellertown,0,0,DNR,DNR,5917,2011
Pennsylvania,Cities,Hemlock Township,0,0,0,0,2256,2011
Pennsylvania,Cities,"Hempfield Township, Mercer County",0,0,0,DNR,3753,2011
Pennsylvania,Cities,Hermitage,0,0,0,0,16272,2011
Pennsylvania,Cities,Highspire,0,0,0,0,2407,2011
Pennsylvania,Cities,Hilltown Township,0,0,0,0,15077,2011
Pennsylvania,Cities,Hollidaysburg,0,0,0,DNR,5809,2011
Pennsylvania,Cities,Homer City,0,0,0,0,1712,2011
Pennsylvania,Cities,Homestead,0,0,0,0,3175,2011
Pennsylvania,Cities,Honesdale,0,0,0,0,4494,2011
Pennsylvania,Cities,Honey Brook,0,0,0,0,1718,2011
Pennsylvania,Cities,Hooversville,0,0,0,0,647,2011
Pennsylvania,Cities,Hop Bottom Borough,0,0,0,0,338,2011
Pennsylvania,Cities,Hopewell Township,0,0,0,DNR,12633,2011
Pennsylvania,Cities,Horsham Township,0,0,0,0,26230,2011
Pennsylvania,Cities,Houston,0,0,0,0,1300,2011
Pennsylvania,Cities,Hughesville,0,0,0,0,2135,2011
Pennsylvania,Cities,Hulmeville,0,0,0,0,1006,2011
Pennsylvania,Cities,Hummelstown,0,0,0,DNR,4552,2011
Pennsylvania,Cities,Huntingdon,0,DNR,DNR,DNR,7116,2011
Pennsylvania,Cities,"Independence Township, Beaver County",0,0,0,0,2511,2011
Pennsylvania,Cities,Indiana,0,0,0,0,14020,2011
Pennsylvania,Cities,Indiana Township,0,0,0,0,7276,2011
Pennsylvania,Cities,Industry,0,0,0,0,1841,2011
Pennsylvania,Cities,Ingram,0,0,0,0,3341,2011
Pennsylvania,Cities,Irwin,0,DNR,DNR,DNR,3986,2011
Pennsylvania,Cities,Ivyland,0,0,0,0,1044,2011
Pennsylvania,Cities,"Jackson Township, Butler County",0,0,0,0,3669,2011
Pennsylvania,Cities,"Jackson Township, Cambria County",0,0,0,0,4406,2011
Pennsylvania,Cities,"Jackson Township, Luzerne County",0,0,0,0,4661,2011
Pennsylvania,Cities,Jamestown,0,0,0,0,619,2011
Pennsylvania,Cities,Jeannette,0,0,0,0,9685,2011
Pennsylvania,Cities,Jefferson Hills Borough,0,0,0,0,10653,2011
Pennsylvania,Cities,"Jefferson Township, Mercer County",0,0,0,0,1886,2011
Pennsylvania,Cities,Jenkins Township,0,0,0,DNR,4456,2011
Pennsylvania,Cities,Jenkintown,0,0,0,0,4436,2011
Pennsylvania,Cities,Jennerstown,0,0,0,0,697,2011
Pennsylvania,Cities,Jermyn,0,DNR,DNR,DNR,2176,2011
Pennsylvania,Cities,Jim Thorpe,0,0,0,0,4796,2011
Pennsylvania,Cities,Johnsonburg,0,0,0,0,2491,2011
Pennsylvania,Cities,Juniata Valley Regional,0,0,0,0,2803,2011
Pennsylvania,Cities,Kane,0,DNR,0,DNR,3742,2011
Pennsylvania,Cities,Kenhorst,DNR,0,0,DNR,2886,2011
Pennsylvania,Cities,Kennedy Township,0,0,0,DNR,7696,2011
Pennsylvania,Cities,Kennett Square,0,0,0,0,6091,2011
Pennsylvania,Cities,Kennett Township,0,0,DNR,DNR,7589,2011
Pennsylvania,Cities,Kidder Township,0,0,0,0,1941,2011
Pennsylvania,Cities,Kilbuck Township,0,0,0,0,699,2011
Pennsylvania,Cities,Kingston,0,DNR,DNR,DNR,13224,2011
Pennsylvania,Cities,Kingston Township,0,0,0,0,7021,2011
Pennsylvania,Cities,Kiskiminetas Township,0,0,0,0,4815,2011
Pennsylvania,Cities,Kittanning,0,0,0,0,4057,2011
Pennsylvania,Cities,Kline Township,0,0,0,0,1443,2011
Pennsylvania,Cities,Knox,0,0,0,0,1150,2011
Pennsylvania,Cities,Koppel,0,0,0,0,764,2011
Pennsylvania,Cities,Kulpmont,0,0,0,0,2933,2011
Pennsylvania,Cities,Kutztown,0,0,0,0,5028,2011
Pennsylvania,Cities,Laflin Borough,0,0,0,0,1492,2011
Pennsylvania,Cities,Lake City,0,0,0,0,3041,2011
Pennsylvania,Cities,Lamar Township,0,0,0,0,2525,2011
Pennsylvania,Cities,Lancaster,0,0,0,0,59511,2011
Pennsylvania,Cities,"Lancaster Township, Butler County",0,0,0,0,2540,2011
Pennsylvania,Cities,"Lancaster Township, Lancaster County",0,0,0,0,16200,2011
Pennsylvania,Cities,Lanesboro,0,0,0,DNR,508,2011
Pennsylvania,Cities,Langhorne Borough,0,0,0,0,1627,2011
Pennsylvania,Cities,Langhorne Manor,0,0,0,0,1447,2011
Pennsylvania,Cities,Lansdale,0,0,0,0,16321,2011
Pennsylvania,Cities,Lansdowne,0,0,0,0,10654,2011
Pennsylvania,Cities,Lansford,0,0,0,0,3954,2011
Pennsylvania,Cities,Larksville,0,0,0,0,4494,2011
Pennsylvania,Cities,Latimore Township,0,0,0,0,2588,2011
Pennsylvania,Cities,Latrobe,0,0,0,DNR,8365,2011
Pennsylvania,Cities,Laureldale,0,0,0,0,3923,2011
Pennsylvania,Cities,Lawrence Park Township,0,0,0,DNR,3995,2011
Pennsylvania,Cities,"Lawrence Township, Clearfield County",0,0,0,0,7705,2011
Pennsylvania,Cities,"Lawrence Township, Tioga County",0,0,0,0,1723,2011
Pennsylvania,Cities,Lebanon,0,0,0,0,25558,2011
Pennsylvania,Cities,Leechburg,0,0,DNR,DNR,2163,2011
Pennsylvania,Cities,Leetsdale,0,0,0,0,1222,2011
Pennsylvania,Cities,Leet Township,0,0,0,DNR,1639,2011
Pennsylvania,Cities,Lehighton,0,0,0,0,5518,2011
Pennsylvania,Cities,"Lehigh Township, Northampton County",0,0,0,0,10560,2011
Pennsylvania,Cities,"Lehigh Township, Wayne County",0,DNR,DNR,DNR,1887,2011
Pennsylvania,Cities,Lehman Township,0,0,0,0,3519,2011
Pennsylvania,Cities,Lewisburg,0,0,0,DNR,5810,2011
Pennsylvania,Cities,Liberty,0,DNR,0,0,2559,2011
Pennsylvania,Cities,"Liberty Township, Adams County",0,0,0,0,1241,2011
Pennsylvania,Cities,Ligonier,0,0,0,0,1578,2011
Pennsylvania,Cities,Ligonier Township,0,0,0,0,6624,2011
Pennsylvania,Cities,Limerick Township,0,0,0,0,18132,2011
Pennsylvania,Cities,Lincoln,0,0,0,0,1075,2011
Pennsylvania,Cities,Linesville,0,0,0,0,1043,2011
Pennsylvania,Cities,Lititz,0,0,0,0,9399,2011
Pennsylvania,Cities,Little Beaver Township,0,0,0,0,1415,2011
Pennsylvania,Cities,Littlestown,0,DNR,DNR,0,4448,2011
Pennsylvania,Cities,Lock Haven,0,0,0,0,9803,2011
Pennsylvania,Cities,Logan Township,0,0,0,DNR,12328,2011
Pennsylvania,Cities,Loretto,0,0,0,0,1306,2011
Pennsylvania,Cities,Lower Allen Township,0,0,0,0,18037,2011
Pennsylvania,Cities,Lower Burrell,0,0,0,0,11799,2011
Pennsylvania,Cities,Lower Chichester Township,0,0,0,DNR,3480,2011
Pennsylvania,Cities,Lower Frederick Township,0,0,0,0,4855,2011
Pennsylvania,Cities,Lower Gwynedd Township,0,0,0,0,11441,2011
Pennsylvania,Cities,Lower Heidelberg Township,0,0,0,0,5531,2011
Pennsylvania,Cities,Lower Mahanoy Township,DNR,DNR,0,0,1714,2011
Pennsylvania,Cities,Lower Makefield Township,0,0,0,0,32663,2011
Pennsylvania,Cities,Lower Merion Township,0,0,0,0,58009,2011
Pennsylvania,Cities,Lower Milford Township,0,0,DNR,DNR,3787,2011
Pennsylvania,Cities,Lower Moreland Township,0,0,0,0,13023,2011
Pennsylvania,Cities,Lower Paxton Township,0,0,0,0,47511,2011
Pennsylvania,Cities,Lower Pottsgrove Township,0,0,0,0,12097,2011
Pennsylvania,Cities,Lower Providence Township,0,0,0,0,25517,2011
Pennsylvania,Cities,Lower Salford Township,0,0,0,0,15007,2011
Pennsylvania,Cities,Lower Saucon Township,0,0,0,0,10806,2011
Pennsylvania,Cities,Lower Southampton Township,0,0,0,DNR,18969,2011
Pennsylvania,Cities,Lower Swatara Township,0,0,0,DNR,8294,2011
Pennsylvania,Cities,Lower Windsor Township,0,0,0,0,7406,2011
Pennsylvania,Cities,Luzerne,0,0,0,0,2854,2011
Pennsylvania,Cities,Luzerne Township,0,0,0,0,5984,2011
Pennsylvania,Cities,Lykens,0,0,0,0,1785,2011
Pennsylvania,Cities,Macungie,0,0,0,0,3084,2011
Pennsylvania,Cities,Madison Township,0,0,0,DNR,1610,2011
Pennsylvania,Cities,Mahanoy City,0,DNR,DNR,DNR,4175,2011
