state,agencyType,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
Pennsylvania,Cities,Coaldale,0,0,0,0,"2,206",2015
Pennsylvania,Cities,Coal Township,0,,,0,"10,556",2015
Pennsylvania,Cities,Coatesville,0,0,,0,"13,179",2015
Pennsylvania,Cities,Cochranton,0,0,,0,"1,114",2015
Pennsylvania,Cities,Colebrookdale District,0,0,,,"6,012",2015
Pennsylvania,Cities,Collegeville,0,0,0,0,"5,381",2015
Pennsylvania,Cities,Collier Township,0,0,,0,"8,004",2015
Pennsylvania,Cities,Collingdale,0,0,0,0,"8,801",2015
Pennsylvania,Cities,Colonial Regional,0,0,,0,"20,152",2015
Pennsylvania,Cities,Colwyn,0,0,,0,"2,555",2015
Pennsylvania,Cities,Conemaugh Township: Cambria County,0,0,0,0,"1,928",2015
Pennsylvania,Cities,Conemaugh Township: Somerset County,0,,,0,"7,044",2015
Pennsylvania,Cities,Conewago Township: Adams County,0,0,,0,"7,136",2015
Pennsylvania,Cities,Conewango Township,0,0,,0,"3,476",2015
Pennsylvania,Cities,Confluence,0,,,,749,2015
Pennsylvania,Cities,Conneaut Lake Regional,0,0,,0,"3,524",2015
Pennsylvania,Cities,Connellsville,0,0,,0,"7,485",2015
Pennsylvania,Cities,Conoy Township,0,,,,"3,446",2015
Pennsylvania,Cities,Conshohocken,0,0,,0,"7,908",2015
Pennsylvania,Cities,Conway,0,0,,0,"2,150",2015
Pennsylvania,Cities,Conyngham,0,0,0,0,"1,882",2015
Pennsylvania,Cities,Coopersburg,0,0,,0,"2,411",2015
Pennsylvania,Cities,Coplay,0,0,,0,"3,230",2015
Pennsylvania,Cities,Coraopolis,0,0,,0,"5,611",2015
Pennsylvania,Cities,Cornwall,0,0,,0,"4,219",2015
Pennsylvania,Cities,Corry,0,0,,0,"6,421",2015
Pennsylvania,Cities,Coudersport,0,0,,0,"2,484",2015
Pennsylvania,Cities,Courtdale,0,,,0,731,2015
Pennsylvania,Cities,Covington Township,0,0,,0,"2,322",2015
Pennsylvania,Cities,Crafton,0,0,0,0,"6,354",2015
Pennsylvania,Cities,Cranberry Township,0,0,,0,"30,697",2015
Pennsylvania,Cities,Crescent Township,0,0,,0,"2,618",2015
Pennsylvania,Cities,Cresson,0,0,,0,"1,636",2015
Pennsylvania,Cities,Cresson Township,0,0,,0,"2,537",2015
Pennsylvania,Cities,Croyle Township,0,0,0,0,"2,291",2015
Pennsylvania,Cities,Cumberland Township: Adams County,0,0,,0,"6,199",2015
Pennsylvania,Cities,Cumberland Township: Greene County,0,0,,0,"6,425",2015
Pennsylvania,Cities,Cumru Township,0,0,,0,"15,200",2015
Pennsylvania,Cities,Curwensville,0,0,,0,"2,473",2015
Pennsylvania,Cities,Dale,0,,,,"1,176",2015
Pennsylvania,Cities,Dallas,0,0,,0,"2,784",2015
Pennsylvania,Cities,Dallas Township,0,0,0,0,"9,294",2015
Pennsylvania,Cities,Dalton,,,,0,"1,234",2015
Pennsylvania,Cities,Danville,0,0,,0,"4,731",2015
Pennsylvania,Cities,Darby,0,0,,0,"10,697",2015
Pennsylvania,Cities,Darby Township,0,,,0,"9,328",2015
Pennsylvania,Cities,Darlington Township,0,0,,0,"1,933",2015
Pennsylvania,Cities,Decatur Township,0,0,,,"4,881",2015
Pennsylvania,Cities,Delano Township,0,0,,0,429,2015
Pennsylvania,Cities,Delaware Water Gap,0,0,0,,711,2015
Pennsylvania,Cities,Delmont,0,0,,0,"2,643",2015
Pennsylvania,Cities,Denver,0,0,,0,"3,870",2015
Pennsylvania,Cities,Derry,0,0,0,0,"2,595",2015
Pennsylvania,Cities,Derry Township: Dauphin County,0,0,,0,"24,930",2015
Pennsylvania,Cities,Donegal Township,0,0,0,0,"2,436",2015
Pennsylvania,Cities,Donora,0,0,0,0,"4,661",2015
Pennsylvania,Cities,Dormont,0,0,,0,"8,496",2015
Pennsylvania,Cities,Douglass Township: Berks County,0,0,,0,"3,534",2015
Pennsylvania,Cities,Douglass Township: Montgomery County,0,0,,0,"10,449",2015
Pennsylvania,Cities,Downingtown,0,0,,0,"7,947",2015
Pennsylvania,Cities,Doylestown Township,0,0,,0,"17,463",2015
Pennsylvania,Cities,Dublin Borough,0,0,,0,"2,146",2015
Pennsylvania,Cities,Du Bois,0,,0,0,"7,596",2015
Pennsylvania,Cities,Duboistown,,,0,,"1,215",2015
Pennsylvania,Cities,Dunbar,0,0,,0,"1,014",2015
Pennsylvania,Cities,Dunmore,0,,,,"13,725",2015
Pennsylvania,Cities,Dunnstable Township,0,0,,0,"1,021",2015
Pennsylvania,Cities,Dupont,0,,0,,"2,702",2015
Pennsylvania,Cities,Duquesne,0,0,,0,"5,509",2015
Pennsylvania,Cities,Duryea,0,0,,0,"4,912",2015
Pennsylvania,Cities,Earl Township,0,0,,0,"7,178",2015
Pennsylvania,Cities,East Bangor,0,0,,,"1,613",2015
Pennsylvania,Cities,East Bethlehem Township,0,0,,0,"2,301",2015
Pennsylvania,Cities,East Brandywine Township,0,,,,"8,387",2015
Pennsylvania,Cities,East Cocalico Township,0,0,,0,"10,465",2015
Pennsylvania,Cities,East Conemaugh,0,0,0,,"1,465",2015
Pennsylvania,Cities,East Coventry Township,0,0,,0,"6,771",2015
Pennsylvania,Cities,East Deer Township,0,,,,"1,485",2015
Pennsylvania,Cities,East Earl Township,0,0,0,0,"6,800",2015
Pennsylvania,Cities,Eastern Adams Regional,0,0,0,0,"7,347",2015
Pennsylvania,Cities,Eastern Pike Regional,0,,,0,"4,642",2015
Pennsylvania,Cities,East Fallowfield Township,0,0,,0,"7,591",2015
Pennsylvania,Cities,East Hempfield Township,0,0,,0,"24,287",2015
Pennsylvania,Cities,East Lampeter Township,0,0,,0,"17,019",2015
Pennsylvania,Cities,East Lansdowne,0,0,,0,"2,668",2015
Pennsylvania,Cities,East Marlborough Township,0,0,,0,"7,302",2015
Pennsylvania,Cities,East McKeesport,,,,0,"2,690",2015
Pennsylvania,Cities,East Norriton Township,0,0,,0,"14,219",2015
Pennsylvania,Cities,Easton,0,0,,0,"27,116",2015
Pennsylvania,Cities,East Pennsboro Township,0,0,0,0,"21,570",2015
Pennsylvania,Cities,East Penn Township,0,0,,,"2,812",2015
Pennsylvania,Cities,East Petersburg,0,0,,0,"4,520",2015
Pennsylvania,Cities,East Pikeland Township,0,0,,0,"7,423",2015
Pennsylvania,Cities,East Rochester,0,0,,0,550,2015
Pennsylvania,Cities,East Taylor Township,0,0,0,0,"2,606",2015
Pennsylvania,Cities,Easttown Township,0,0,,0,"10,635",2015
Pennsylvania,Cities,East Vincent Township,0,0,0,0,"6,867",2015
Pennsylvania,Cities,East Washington,0,0,,0,"1,965",2015
Pennsylvania,Cities,East Whiteland Township,0,0,,0,"10,773",2015
Pennsylvania,Cities,Ebensburg,0,0,,0,"3,211",2015
Pennsylvania,Cities,Eddystone,0,0,,0,"2,409",2015
Pennsylvania,Cities,Edgewood,0,0,,0,"3,080",2015
Pennsylvania,Cities,Edgeworth,0,0,,0,"1,672",2015
Pennsylvania,Cities,Edinboro,0,0,,0,"6,438",2015
Pennsylvania,Cities,Edwardsville,0,0,,,"4,734",2015
Pennsylvania,Cities,Elderton,0,0,,,350,2015
Pennsylvania,Cities,Elizabeth,0,0,0,0,"2,007",2015
Pennsylvania,Cities,Elizabethtown,0,0,,0,"11,625",2015
Pennsylvania,Cities,Elizabeth Township,0,,0,0,"13,278",2015
Pennsylvania,Cities,Elkland,0,,,,"1,795",2015
Pennsylvania,Cities,Ellwood City,0,0,,0,"7,627",2015
Pennsylvania,Cities,Emlenton Borough,0,,0,,600,2015
Pennsylvania,Cities,Emmaus,0,0,,0,"11,364",2015
Pennsylvania,Cities,Emporium,0,0,,0,"1,938",2015
Pennsylvania,Cities,Emsworth,0,0,,0,"2,428",2015
Pennsylvania,Cities,Ephrata,0,0,,0,"13,949",2015
Pennsylvania,Cities,Ephrata Township,0,0,,0,"10,285",2015
Pennsylvania,Cities,Erie,0,0,,0,"98,887",2015
Pennsylvania,Cities,Etna,0,0,,0,"3,414",2015
Pennsylvania,Cities,Evans City-Seven Fields Regional,0,,,,"4,622",2015
Pennsylvania,Cities,Everett,0,,,0,"1,762",2015
Pennsylvania,Cities,Exeter,,,0,0,"5,592",2015
Pennsylvania,Cities,Exeter Township: Berks County,0,0,,0,"25,812",2015
Pennsylvania,Cities,Fairchance,0,,,,"1,925",2015
Pennsylvania,Cities,Fairfield,0,0,0,0,506,2015
Pennsylvania,Cities,Fairview Township: Luzerne County,0,0,,0,"4,487",2015
Pennsylvania,Cities,Fairview Township: York County,0,0,,0,"17,122",2015
Pennsylvania,Cities,Falls Township: Bucks County,0,0,0,,"33,889",2015
Pennsylvania,Cities,Fawn Township,0,0,,,"2,359",2015
Pennsylvania,Cities,Fayette City,,,0,0,584,2015
Pennsylvania,Cities,Ferguson Township,0,0,,0,"18,462",2015
Pennsylvania,Cities,Ferndale,,,,0,"1,561",2015
Pennsylvania,Cities,Findlay Township,0,0,,0,"5,513",2015
Pennsylvania,Cities,Folcroft,0,,,0,"6,643",2015
Pennsylvania,Cities,Ford City,0,0,0,0,"2,897",2015
Pennsylvania,Cities,Forest City,0,0,,0,"1,803",2015
Pennsylvania,Cities,Forest Hills,0,0,,0,"6,467",2015
Pennsylvania,Cities,Forks Township,0,0,,0,"15,334",2015
Pennsylvania,Cities,Forty Fort,0,0,0,,"4,127",2015
Pennsylvania,Cities,Forward Township,0,0,0,,"3,357",2015
Pennsylvania,Cities,Foster Township: McKean County,0,0,,0,"4,211",2015
Pennsylvania,Cities,Foster Township: Schuylkill County,0,0,0,,253,2015
Pennsylvania,Cities,Fountain Hill,0,0,,0,"4,628",2015
Pennsylvania,Cities,Fox Chapel,0,0,,0,"5,404",2015
Pennsylvania,Cities,Frackville,0,0,,,"3,723",2015
Pennsylvania,Cities,Franconia Township,0,0,,,"13,304",2015
Pennsylvania,Cities,Franklin,0,0,,0,"6,304",2015
Pennsylvania,Cities,Franklin Park,0,0,,0,"14,462",2015
Pennsylvania,Cities,Franklin Township: Beaver County,0,,,0,"3,987",2015
Pennsylvania,Cities,Franklin Township: Carbon County,0,,,0,"4,176",2015
Pennsylvania,Cities,Franklin Township: Columbia County,0,0,0,0,586,2015
Pennsylvania,Cities,Frazer Township,0,0,,0,"1,156",2015
Pennsylvania,Cities,Freedom,0,0,,,"1,530",2015
Pennsylvania,Cities,Freedom Township,0,0,,0,"3,432",2015
Pennsylvania,Cities,Freeland,0,,,,"3,458",2015
Pennsylvania,Cities,Freemansburg,0,0,,0,"2,620",2015
Pennsylvania,Cities,Freeport,0,,,0,"1,756",2015
Pennsylvania,Cities,Gaines Township,0,,,0,551,2015
Pennsylvania,Cities,Galeton,,,0,,"1,129",2015
Pennsylvania,Cities,Gallitzin,0,0,,0,"1,849",2015
Pennsylvania,Cities,Gallitzin Township,0,0,,0,"1,290",2015
Pennsylvania,Cities,Garrett,0,0,0,,437,2015
Pennsylvania,Cities,Geistown,0,0,0,0,"2,372",2015
Pennsylvania,Cities,Gettysburg,0,,,0,"7,640",2015
Pennsylvania,Cities,Gilpin Township,0,,0,,"2,454",2015
Pennsylvania,Cities,Girard,0,0,,0,"3,025",2015
Pennsylvania,Cities,Girardville,0,0,,0,"1,483",2015
Pennsylvania,Cities,Glassport,0,0,,0,"4,435",2015
Pennsylvania,Cities,Glenolden,0,0,,0,"7,180",2015
Pennsylvania,Cities,Granville Township,0,0,,0,"5,062",2015
Pennsylvania,Cities,Great Bend,0,0,,0,692,2015
Pennsylvania,Cities,Greencastle,0,0,0,0,"4,052",2015
Pennsylvania,Cities,Greenfield Township: Blair County,0,0,,0,"4,094",2015
Pennsylvania,Cities,Greensburg,0,0,,0,"14,495",2015
Pennsylvania,Cities,Green Tree,0,,,,"5,148",2015
Pennsylvania,Cities,Greenville,0,0,,0,"5,851",2015
Pennsylvania,Cities,Grove City,0,0,,0,"8,192",2015
Pennsylvania,Cities,Halifax,0,0,,0,831,2015
Pennsylvania,Cities,Hamburg,0,0,,0,"4,350",2015
Pennsylvania,Cities,Hampden Township,0,0,0,0,"29,250",2015
Pennsylvania,Cities,Hampton Township,0,0,0,,"18,505",2015
Pennsylvania,Cities,Hanover,0,0,,0,"15,494",2015
Pennsylvania,Cities,Hanover Township: Luzerne County,0,0,,0,"10,948",2015
Pennsylvania,Cities,Hartleton,0,0,,0,285,2015
Pennsylvania,Cities,Harmar Township,0,,,,"3,124",2015
Pennsylvania,Cities,Harmony Township,0,0,0,,"3,114",2015
Pennsylvania,Cities,Harrison Township,0,0,,,"10,475",2015
Pennsylvania,Cities,Harrisville,0,0,,0,882,2015
Pennsylvania,Cities,Harveys Lake,0,0,,0,"2,773",2015
Pennsylvania,Cities,Hastings,0,0,0,,"2,230",2015
Pennsylvania,Cities,Hatboro,0,0,,0,"7,441",2015
Pennsylvania,Cities,Hatfield Township,0,0,,0,"20,990",2015
Pennsylvania,Cities,Haverford Township,0,0,0,0,"49,011",2015
Pennsylvania,Cities,Hawley,0,0,0,0,"1,151",2015
Pennsylvania,Cities,Hazleton,0,,0,,"24,834",2015
Pennsylvania,Cities,Heidelberg,0,0,,0,"1,237",2015
Pennsylvania,Cities,Heidelberg Township: Berks County,0,0,,0,"1,732",2015
Pennsylvania,Cities,Hellam Township,,,0,,"8,656",2015
Pennsylvania,Cities,Hellertown,0,0,,0,"5,848",2015
Pennsylvania,Cities,Hemlock Township,0,0,,0,"2,277",2015
Pennsylvania,Cities,Hempfield Township: Mercer County,0,0,,0,"3,729",2015
Pennsylvania,Cities,Hermitage,0,0,,0,"16,054",2015
Pennsylvania,Cities,Hickory Township,0,0,,0,"2,431",2015
Pennsylvania,Cities,Highland Township,0,0,0,0,"1,289",2015
Pennsylvania,Cities,Highspire,0,0,,0,"2,373",2015
Pennsylvania,Cities,Hilltown Township,0,0,,0,"15,230",2015
Pennsylvania,Cities,Hollidaysburg,0,,0,0,"5,776",2015
Pennsylvania,Cities,Homer City,0,0,0,,"1,645",2015
Pennsylvania,Cities,Homestead,0,0,,0,"3,125",2015
Pennsylvania,Cities,Honesdale,0,0,,0,"4,219",2015
Pennsylvania,Cities,Honey Brook,0,,,,"1,772",2015
Pennsylvania,Cities,Hop Bottom Borough,0,0,0,0,311,2015
Pennsylvania,Cities,Hopewell Township,0,0,,0,"12,511",2015
Pennsylvania,Cities,Horsham Township,0,0,,0,"26,652",2015
Pennsylvania,Cities,Houston,0,0,,,"1,268",2015
Pennsylvania,Cities,Hughestown,,,0,,"1,391",2015
Pennsylvania,Cities,Hughesville,0,0,,0,"2,115",2015
Pennsylvania,Cities,Hulmeville,0,0,,0,998,2015
Pennsylvania,Cities,Hummelstown,0,,,0,"4,558",2015
Pennsylvania,Cities,Huntingdon,0,,0,,"7,025",2015
Pennsylvania,Cities,Independence Township: Beaver County,0,0,,0,"2,453",2015
Pennsylvania,Cities,Independence Township: Washington County,0,0,,0,"1,521",2015
Pennsylvania,Cities,Indiana,0,0,,0,"14,247",2015
Pennsylvania,Cities,Indiana Township,0,0,,0,"7,321",2015
Pennsylvania,Cities,Indian Lake,0,0,,0,392,2015
Pennsylvania,Cities,Ingram,0,,,,"3,293",2015
Pennsylvania,Cities,Irwin,0,0,,0,"3,862",2015
Pennsylvania,Cities,Ivyland,0,0,0,0,"1,054",2015
Pennsylvania,Cities,Jackson Township: Butler County,0,0,,0,"3,577",2015
Pennsylvania,Cities,Jackson Township: Cambria County,0,0,,0,"4,217",2015
Pennsylvania,Cities,Jackson Township: Luzerne County,0,0,,0,"4,637",2015
Pennsylvania,Cities,Jamestown,0,0,0,0,596,2015
Pennsylvania,Cities,Jeannette,0,0,,0,"9,340",2015
Pennsylvania,Cities,Jefferson Hills Borough,0,0,,0,"11,379",2015
Pennsylvania,Cities,Jefferson Township: Lackawanna County,0,0,,0,"3,769",2015
Pennsylvania,Cities,Jefferson Township: Mercer County,0,0,0,0,"1,884",2015
Pennsylvania,Cities,Jefferson Township: Washington County,0,0,0,0,"1,159",2015
Pennsylvania,Cities,Jenkins Township,0,0,,0,"4,456",2015
Pennsylvania,Cities,Jenkintown,0,0,,0,"4,450",2015
Pennsylvania,Cities,Jennerstown,0,,,,672,2015
Pennsylvania,Cities,Jermyn,,,0,0,"2,142",2015
Pennsylvania,Cities,Jessup,0,0,0,,"4,582",2015
Pennsylvania,Cities,Jim Thorpe,0,0,,0,"4,661",2015
Pennsylvania,Cities,Johnsonburg,0,,0,0,"2,388",2015
Pennsylvania,Cities,Kane,0,,0,,"3,610",2015
Pennsylvania,Cities,Kenhorst,0,0,,0,"2,861",2015
Pennsylvania,Cities,Kennedy Township,0,0,,0,"8,123",2015
Pennsylvania,Cities,Kennett Square,0,0,,0,"6,169",2015
Pennsylvania,Cities,Kennett Township,0,0,0,0,"8,087",2015
Pennsylvania,Cities,Kidder Township,0,0,,0,"1,941",2015
Pennsylvania,Cities,Kilbuck Township,0,0,,0,693,2015
Pennsylvania,Cities,Kingston,0,0,0,0,"12,949",2015
Pennsylvania,Cities,Kingston Township,0,0,,0,"6,971",2015
Pennsylvania,Cities,Kiskiminetas Township,,0,,0,"4,680",2015
Pennsylvania,Cities,Kline Township,0,0,,0,"1,401",2015
Pennsylvania,Cities,Knox,,,0,0,"1,116",2015
Pennsylvania,Cities,Koppel,0,0,,0,743,2015
Pennsylvania,Cities,Kulpmont,0,0,,0,"2,868",2015
Pennsylvania,Cities,Kutztown,0,0,0,0,"5,015",2015
Pennsylvania,Cities,Lake City,0,,,0,"2,960",2015
Pennsylvania,Cities,Lamar Township,0,0,,,"2,582",2015
Pennsylvania,Cities,Lancaster Township: Butler County,0,0,,0,"2,509",2015
Pennsylvania,Cities,Lancaster Township: Lancaster County,0,0,,0,"17,211",2015
Pennsylvania,Cities,Lanesboro,0,0,0,0,479,2015
Pennsylvania,Cities,Langhorne Borough,0,0,0,0,"1,598",2015
Pennsylvania,Cities,Langhorne Manor,,,,0,"1,432",2015
Pennsylvania,Cities,Lansdale,0,0,0,0,"16,539",2015
Pennsylvania,Cities,Lansdowne,0,0,,0,"10,647",2015
Pennsylvania,Cities,Larksville,0,0,0,,"4,418",2015
Pennsylvania,Cities,Latimore Township,0,0,,0,"2,589",2015
Pennsylvania,Cities,Latrobe,0,,,,"8,080",2015
Pennsylvania,Cities,Laureldale,,,,0,"3,891",2015
Pennsylvania,Cities,Lawrence Park Township,0,0,,0,"3,857",2015
Pennsylvania,Cities,Lawrence Township: Clearfield County,0,0,,0,"7,505",2015
Pennsylvania,Cities,Lawrence Township: Tioga County,0,0,,0,"1,724",2015
Pennsylvania,Cities,Lawrenceville,0,0,,,631,2015
Pennsylvania,Cities,Lebanon,0,0,,0,"25,599",2015
Pennsylvania,Cities,Leetsdale,0,0,,0,"1,203",2015
Pennsylvania,Cities,Leet Township,0,0,,0,"1,624",2015
Pennsylvania,Cities,Lehighton,0,0,,0,"5,334",2015
Pennsylvania,Cities,Lehigh Township: Northampton County,0,0,,0,"10,415",2015
Pennsylvania,Cities,Lehigh Township: Wayne County,0,0,0,0,"1,783",2015
Pennsylvania,Cities,Lehman Township,0,0,,0,"3,490",2015
Pennsylvania,Cities,Lewistown,0,0,,0,"8,289",2015
Pennsylvania,Cities,Liberty,0,0,0,,"2,528",2015
Pennsylvania,Cities,Liberty Township: Adams County,0,,,,"1,242",2015
Pennsylvania,Cities,Ligonier,0,0,,0,"1,544",2015
Pennsylvania,Cities,Ligonier Township,0,,,,"6,541",2015
Pennsylvania,Cities,Limerick Township,0,,0,0,"18,921",2015
Pennsylvania,Cities,Lincoln,0,0,,,"1,065",2015
Pennsylvania,Cities,Linesville,0,0,,0,"1,001",2015
Pennsylvania,Cities,Lititz,0,0,,0,"9,404",2015
Pennsylvania,Cities,Littlestown,0,,0,0,"4,451",2015
Pennsylvania,Cities,Lock Haven,0,0,,0,"9,887",2015
Pennsylvania,Cities,Locust Township,0,0,0,0,"1,421",2015
Pennsylvania,Cities,Logan Township,0,0,,,"12,323",2015
Pennsylvania,Cities,Loretto,0,,,0,"1,310",2015
Pennsylvania,Cities,Lower Allen Township,0,0,,0,"19,195",2015
Pennsylvania,Cities,Lower Burrell,0,0,,0,"11,475",2015
Pennsylvania,Cities,Lower Chichester Township,0,0,0,,"3,481",2015
Pennsylvania,Cities,Lower Frederick Township,0,0,,0,"4,908",2015
Pennsylvania,Cities,Lower Gwynedd Township,0,0,,0,"11,586",2015
Pennsylvania,Cities,Lower Heidelberg Township,0,0,,0,"5,927",2015
Pennsylvania,Cities,Lower Mahanoy Township,0,0,0,0,"1,692",2015
Pennsylvania,Cities,Lower Makefield Township,0,0,,0,"32,719",2015
Pennsylvania,Cities,Lower Merion Township,0,0,0,0,"58,369",2015
Pennsylvania,Cities,Lower Moreland Township,0,0,,0,"13,266",2015
Pennsylvania,Cities,Lower Paxton Township,0,0,,0,"48,265",2015
Pennsylvania,Cities,Lower Pottsgrove Township,0,0,,0,"12,222",2015
Pennsylvania,Cities,Lower Providence Township,0,,0,0,"25,750",2015
Pennsylvania,Cities,Lower Salford Township,0,0,,0,"15,438",2015
Pennsylvania,Cities,Lower Saucon Township,0,0,,0,"10,797",2015
Pennsylvania,Cities,Lower Southampton Township,0,0,,0,"19,031",2015
Pennsylvania,Cities,Lower Swatara Township,0,0,,0,"8,756",2015
Pennsylvania,Cities,Lower Windsor Township,0,0,,0,"7,444",2015
Pennsylvania,Cities,Luzerne,0,0,0,,"2,837",2015
Pennsylvania,Cities,Luzerne Township,0,0,0,0,"5,900",2015
Pennsylvania,Cities,Macungie,0,0,,0,"3,127",2015
Pennsylvania,Cities,Mahanoy City,0,0,,0,"4,064",2015
Pennsylvania,Cities,Mahanoy Township,0,0,0,,"3,390",2015
Pennsylvania,Cities,Mahoning Township: Carbon County,,,,0,"4,245",2015
Pennsylvania,Cities,Mahoning Township: Lawrence County,,,0,0,"2,969",2015
Pennsylvania,Cities,Mahoning Township: Montour County,0,0,,0,"4,281",2015
Pennsylvania,Cities,Main Township,0,0,,0,"1,311",2015
Pennsylvania,Cities,Malvern,0,0,,0,"3,557",2015
Pennsylvania,Cities,Manheim,0,0,,0,"4,871",2015
Pennsylvania,Cities,Manheim Township,0,0,,0,"39,614",2015
Pennsylvania,Cities,Manor,,,,0,"3,324",2015
Pennsylvania,Cities,Manor Township: Armstrong County,0,0,0,,"4,216",2015
Pennsylvania,Cities,Manor Township: Lancaster County,0,0,,0,"20,625",2015
Pennsylvania,Cities,Mansfield,0,0,,0,"3,493",2015
Pennsylvania,Cities,Marcus Hook,0,,0,0,"2,400",2015
Pennsylvania,Cities,Marietta,0,,,,"2,608",2015
Pennsylvania,Cities,Marion Township: Beaver County,0,,,0,901,2015
Pennsylvania,Cities,Marion Township: Berks County,0,0,0,,"1,850",2015
Pennsylvania,Cities,Marlborough Township,0,0,,0,"3,327",2015
Pennsylvania,Cities,Marple Township,0,0,,0,"23,777",2015
Pennsylvania,Cities,Mars,0,0,,0,"1,654",2015
Pennsylvania,Cities,Martinsburg,,,,0,"1,913",2015
Pennsylvania,Cities,Marysville,0,,0,0,"2,522",2015
Pennsylvania,Cities,Masontown,0,0,,0,"3,387",2015
Pennsylvania,Cities,Mayfield,,,,0,"1,771",2015
Pennsylvania,Cities,McAdoo,0,0,,,"2,214",2015
Pennsylvania,Cities,McCandless,0,0,,0,"29,014",2015
Pennsylvania,Cities,McDonald Borough,0,0,,0,"2,097",2015
Pennsylvania,Cities,McKeesport,0,,0,0,"21,290",2015
Pennsylvania,Cities,McKees Rocks,0,,,0,"6,032",2015
Pennsylvania,Cities,McSherrystown,0,0,,0,"3,050",2015
Pennsylvania,Cities,Meadville,0,0,,0,"13,204",2015
Pennsylvania,Cities,Mechanicsburg,0,0,,0,"8,967",2015
Pennsylvania,Cities,Media,0,,,0,"5,349",2015
Pennsylvania,Cities,Mercer,0,0,,0,"1,939",2015
Pennsylvania,Cities,Mercersburg,0,0,0,0,"1,560",2015
Pennsylvania,Cities,Meshoppen,0,0,0,0,"1,475",2015
Pennsylvania,Cities,Meyersdale,0,0,,0,"2,089",2015
Pennsylvania,Cities,Middleburg,0,0,,0,"1,305",2015
Pennsylvania,Cities,Middlesex Township: Butler County,0,0,,0,"5,533",2015
Pennsylvania,Cities,Middlesex Township: Cumberland County,0,0,,0,"7,328",2015
Pennsylvania,Cities,Middletown,0,0,,0,"8,852",2015
Pennsylvania,Cities,Middletown Township,0,0,,0,"45,306",2015
Pennsylvania,Cities,Midland,0,0,,0,"2,565",2015
Pennsylvania,Cities,Midway,0,0,,0,892,2015
Pennsylvania,Cities,Mifflinburg,0,0,,0,"3,529",2015
Pennsylvania,Cities,Mifflin County Regional,0,0,,0,"16,863",2015
Pennsylvania,Cities,Milford,0,0,,0,979,2015
Pennsylvania,Cities,Millbourne,0,0,,0,"1,163",2015
Pennsylvania,Cities,Millcreek Township: Erie County,0,,0,0,"54,123",2015
Pennsylvania,Cities,Millcreek Township: Lebanon County,0,0,0,0,"5,557",2015
Pennsylvania,Cities,Millersburg,0,0,,0,"2,529",2015
Pennsylvania,Cities,Millersville,,0,,0,"8,562",2015
Pennsylvania,Cities,Mill Hall,0,0,0,,"1,624",2015
Pennsylvania,Cities,Millville,0,0,,0,959,2015
Pennsylvania,Cities,Milton,0,,,,"6,970",2015
Pennsylvania,Cities,Minersville,0,0,,0,"4,239",2015
Pennsylvania,Cities,Mohnton,0,0,,0,"3,031",2015
Pennsylvania,Cities,Monaca,0,0,,0,"5,661",2015
Pennsylvania,Cities,Monessen,0,0,0,0,"7,484",2015
Pennsylvania,Cities,Monongahela,0,0,,0,"4,184",2015
Pennsylvania,Cities,Monroeville,0,0,,0,"28,270",2015
Pennsylvania,Cities,Montgomery,,,,0,"1,569",2015
Pennsylvania,Cities,Montgomery Township,0,0,,0,"26,234",2015
Pennsylvania,Cities,Montoursville,0,0,,0,"4,576",2015
Pennsylvania,Cities,Montour Township,,0,,,"1,327",2015
Pennsylvania,Cities,Moon Township,0,0,,0,"25,868",2015
Pennsylvania,Cities,Moore Township,0,0,,0,"9,258",2015
Pennsylvania,Cities,Moosic,0,0,,0,"5,672",2015
Pennsylvania,Cities,Morris-Cooper Regional,0,0,0,0,"5,586",2015
Pennsylvania,Cities,Morrisville,0,0,0,,"8,608",2015
Pennsylvania,Cities,Morton,0,0,0,0,"2,695",2015
Pennsylvania,Cities,Moscow,0,0,,0,"1,997",2015
Pennsylvania,Cities,Mount Carmel,0,0,,0,"5,762",2015
Pennsylvania,Cities,Mount Carmel Township,0,0,,0,"3,087",2015
Pennsylvania,Cities,Mount Gretna Borough,0,0,,0,196,2015
Pennsylvania,Cities,Mount Holly Springs,0,0,,0,"2,033",2015
Pennsylvania,Cities,Mount Joy,0,0,,0,"8,153",2015
Pennsylvania,Cities,Mount Lebanon,0,0,,0,"32,871",2015
Pennsylvania,Cities,Mount Oliver,0,,0,0,"3,366",2015
Pennsylvania,Cities,Mount Pleasant,0,0,,0,"4,376",2015
Pennsylvania,Cities,Mount Pleasant Township,0,0,,0,"3,511",2015
Pennsylvania,Cities,Mount Union,0,,,,"2,396",2015
Pennsylvania,Cities,Mountville,0,,0,,"2,858",2015
Pennsylvania,Cities,Muhlenberg Township,0,0,,0,"19,909",2015
Pennsylvania,Cities,Muncy,0,0,0,0,"2,448",2015
Pennsylvania,Cities,Muncy Township,0,0,,0,"1,103",2015
Pennsylvania,Cities,Munhall,0,0,0,0,"11,281",2015
Pennsylvania,Cities,Murrysville,0,0,,0,"20,180",2015
Pennsylvania,Cities,Nanticoke,0,0,,0,"10,262",2015
Pennsylvania,Cities,Narberth,0,0,,,"4,298",2015
Pennsylvania,Cities,Nazareth,0,0,,0,"5,706",2015
