state,agencyName,quarter01,quarter02,quarter03,quarter04,population,year
South Dakota,Alcester,DNR,DNR,DNR,0,809,2013
South Dakota,Alcester,0,0,0,0,799,2014
South Dakota,Alcester,0,0,0,0,783,2015
South Dakota,Alcester,0,0,0,0,752,2016
Tennessee,Alcoa,1,0,0,0,8775,2010
Tennessee,Alcoa,0,0,0,1,8525,2011
Tennessee,Alcoa,0,0,0,1,8587,2012
Tennessee,Alcoa,0,0,0,0,8605,2013
Tennessee,Alcoa,0,0,0,0,8689,2014
Tennessee,Alcoa,0,0,0,0,8831,2015
Tennessee,Alcoa,0,0,1,5,9503,2016
Pennsylvania,Aldan,0,0,0,0,4284,2010
Pennsylvania,Aldan,0,0,0,DNR,4165,2011
Pennsylvania,Aldan,0,0,0,0,4162,2012
Pennsylvania,Aldan,0,0,0,0,4150,2013
Pennsylvania,Aldan,0,0,0,DNR,4158,2014
Pennsylvania,Aldan,0,DNR,0,0,4170,2015
Pennsylvania,Aldan,0,0,0,DNR,4168,2016
West Virginia,Alderson,0,0,0,0,1186,2011
West Virginia,Alderson,0,0,0,0,1193,2012
West Virginia,Alderson,0,0,0,0,1184,2013
West Virginia,Alderson,0,0,0,0,1179,2014
West Virginia,Alderson,0,DNR,DNR,DNR,1184,2015
West Virginia,Alderson,0,0,0,0,1181,2016
Illinois,Aledo,0,0,0,0,3466,2010
Illinois,Aledo,0,0,0,0,3626,2012
Illinois,Aledo,0,DNR,DNR,DNR,3567,2013
Illinois,Aledo,0,0,0,0,3641,2014
Illinois,Aledo,0,0,0,0,3575,2015
Illinois,Aledo,0,0,0,0,3549,2016
Pennsylvania,Aleppo Township,0,0,0,0,1220,2010
Pennsylvania,Aleppo Township,0,0,0,0,1922,2011
Pennsylvania,Aleppo Township,0,0,0,0,1923,2012
Pennsylvania,Aleppo Township,0,0,0,0,1918,2013
Pennsylvania,Aleppo Township,0,0,0,0,1914,2014
Pennsylvania,Aleppo Township,0,0,DNR,0,1911,2015
Pennsylvania,Aleppo Township,0,0,0,0,1903,2016
Arkansas,Alexander,DNR,0,0,0,2853,2015
Arkansas,Alexander,0,0,0,0,2841,2016
Alabama,Alexander City,0,0,0,0,15229,2010
Indiana,Alexandria,0,0,0,0,5609,2010
Indiana,Alexandria,0,0,0,DNR,5171,2011
Indiana,Alexandria,DNR,0,DNR,DNR,5144,2012
Indiana,Alexandria,0,0,0,0,5075,2014
Kentucky,Alexandria,0,0,0,0,8509,2010
Kentucky,Alexandria,0,0,0,0,8536,2011
Kentucky,Alexandria,0,0,0,0,8557,2012
Kentucky,Alexandria,0,0,0,0,8683,2013
Kentucky,Alexandria,0,0,0,0,8768,2014
Kentucky,Alexandria,0,1,0,0,8860,2015
Kentucky,Alexandria,0,1,0,0,9112,2016
Louisiana,Alexandria,0,0,0,0,49283,2010
Louisiana,Alexandria,0,0,0,DNR,48159,2011
Louisiana,Alexandria,DNR,0,0,0,48449,2012
Louisiana,Alexandria,DNR,0,DNR,DNR,48488,2013
Louisiana,Alexandria,DNR,DNR,DNR,0,48305,2015
Louisiana,Alexandria,DNR,0,DNR,DNR,47936,2016
Minnesota,Alexandria,DNR,0,0,0,11155,2011
Minnesota,Alexandria,0,0,DNR,DNR,11192,2012
Minnesota,Alexandria,0,0,0,0,11716,2013
Minnesota,Alexandria,0,0,1,0,11713,2014
Minnesota,Alexandria,0,0,0,0,11839,2015
Minnesota,Alexandria,0,0,0,0,12006,2016
New Hampshire,Alexandria,0,0,0,0,1541,2010
New Hampshire,Alexandria,0,0,0,0,1615,2011
New Hampshire,Alexandria,0,0,0,0,1612,2012
New Hampshire,Alexandria,0,0,0,0,1604,2013
New Hampshire,Alexandria,0,0,0,0,1613,2014
New Hampshire,Alexandria,0,DNR,DNR,DNR,1633,2015
New Hampshire,Alexandria,0,0,0,0,1625,2016
Tennessee,Alexandria,0,0,0,0,957,2010
Tennessee,Alexandria,0,0,0,0,975,2011
Tennessee,Alexandria,0,0,0,0,981,2012
Tennessee,Alexandria,0,0,0,0,975,2013
Tennessee,Alexandria,0,0,0,0,992,2014
Tennessee,Alexandria,0,0,0,0,990,2015
Tennessee,Alexandria,0,0,2,0,978,2016
Virginia,Alexandria,0,3,1,0,152801,2010
Virginia,Alexandria,0,1,1,1,141638,2011
Virginia,Alexandria,0,0,0,0,145892,2012
Virginia,Alexandria,0,0,0,0,148519,2013
Virginia,Alexandria,0,0,1,0,151065,2014
Virginia,Alexandria,0,0,1,0,152710,2015
Virginia,Alexandria,0,1,1,0,155319,2016
New York,Alexandria Bay Village,0,0,0,0,1114,2010
New York,Alexandria Bay Village,0,0,0,0,1083,2011
New York,Alexandria Bay Village,DNR,0,0,0,1100,2012
New York,Alexandria Bay Village,0,DNR,0,DNR,1128,2013
New York,Alexandria Bay Village,0,0,0,0,1107,2014
New York,Alexandria Bay Village,0,0,0,DNR,1109,2015
New York,Alexandria Bay Village,0,0,0,0,1102,2016
Illinois,Alexis,0,0,0,0,815,2015
Illinois,Alexis,0,0,0,0,805,2016
New York,Alfred Village,0,0,0,0,4933,2010
New York,Alfred Village,0,0,0,0,4193,2011
New York,Alfred Village,0,0,0,0,4089,2013
New York,Alfred Village,0,0,0,0,4032,2014
New York,Alfred Village,0,0,0,0,3992,2015
New York,Alfred Village,0,0,0,0,4039,2016
Wisconsin,Algoma,0,0,0,0,3130,2010
Wisconsin,Algoma,0,0,0,0,3181,2011
Wisconsin,Algoma,0,0,0,0,3177,2012
Wisconsin,Algoma,0,0,2,0,3143,2013
Wisconsin,Algoma,0,0,0,0,3116,2014
Wisconsin,Algoma,0,0,0,0,3103,2015
Wisconsin,Algoma,0,0,0,0,3079,2016
Iowa,Algona,0,0,0,0,5229,2010
Iowa,Algona,0,0,0,0,5589,2011
Iowa,Algona,0,0,0,0,5529,2012
Iowa,Algona,0,0,0,0,5495,2013
Iowa,Algona,0,0,0,0,5504,2014
Iowa,Algona,0,0,0,0,5461,2015
Iowa,Algona,0,0,0,0,5453,2016
Washington,Algona,0,0,0,0,2838,2010
Washington,Algona,0,0,0,0,3061,2011
Washington,Algona,0,0,0,0,3104,2012
Washington,Algona,0,0,0,0,3123,2013
Washington,Algona,0,0,0,0,3116,2014
Washington,Algona,0,0,0,0,3158,2015
Washington,Algona,0,0,1,0,3166,2016
Michigan,Algonac,0,0,0,0,4445,2010
Michigan,Algonac,0,0,0,1,4107,2011
Illinois,Algonquin,0,1,0,0,30159,2012
Illinois,Algonquin,0,0,0,0,29980,2013
Illinois,Algonquin,0,0,0,0,30566,2014
Illinois,Algonquin,0,0,0,0,30497,2015
Illinois,Algonquin,0,1,1,0,30673,2016
Tennessee,Algood,0,0,0,0,3472,2010
Tennessee,Algood,0,0,0,0,3527,2011
Tennessee,Algood,0,0,0,0,3555,2012
Tennessee,Algood,0,0,0,0,3517,2013
Tennessee,Algood,0,0,0,0,3577,2014
Tennessee,Algood,0,0,0,0,3618,2015
Tennessee,Algood,0,0,0,0,3770,2016
California,Alhambra,0,0,0,0,84987,2010
California,Alhambra,0,0,1,0,84066,2011
California,Alhambra,0,0,0,0,84469,2012
California,Alhambra,0,0,0,1,84710,2013
California,Alhambra,0,0,1,0,84931,2014
California,Alhambra,0,0,1,0,86175,2015
California,Alhambra,0,0,0,1,86035,2016
Texas,Alice,0,0,0,0,19690,2010
Texas,Alice,0,0,0,0,19506,2011
Texas,Alice,0,0,0,0,19627,2012
Texas,Alice,0,0,0,0,19673,2013
Texas,Alice,0,0,0,0,19689,2014
Texas,Alice,0,0,0,0,19463,2015
Texas,Alice,0,0,0,0,19464,2016
Alabama,Aliceville,0,0,0,0,2423,2010
Pennsylvania,Aliquippa,0,0,0,0,10497,2010
Pennsylvania,Aliquippa,0,0,0,0,9468,2011
Pennsylvania,Aliquippa,0,0,0,DNR,9437,2012
Pennsylvania,Aliquippa,0,0,0,0,9323,2013
Pennsylvania,Aliquippa,0,0,0,0,9288,2014
Pennsylvania,Aliquippa,0,0,0,DNR,9197,2015
Pennsylvania,Aliquippa,0,0,0,DNR,9150,2016
California,Aliso Viejo,0,0,0,1,41989,2010
California,Aliso Viejo,1,0,0,0,48385,2011
California,Aliso Viejo,0,0,1,0,48999,2012
California,Aliso Viejo,0,0,0,0,50005,2013
California,Aliso Viejo,0,0,0,0,50671,2014
California,Aliso Viejo,0,0,0,0,50751,2015
California,Aliso Viejo,0,0,0,0,50604,2016
Michigan,Allegan,0,0,0,0,4770,2010
Michigan,Allegan,0,0,0,0,4994,2011
Michigan,Allegan,0,0,1,0,4994,2012
Michigan,Allegan,0,0,0,0,5055,2013
Michigan,Allegan,0,0,0,0,5059,2014
Michigan,Allegan,0,0,0,0,5088,2015
Michigan,Allegan,0,1,0,0,5086,2016
New York,Allegany Village,0,0,0,0,1715,2010
New York,Allegany Village,0,0,0,0,1824,2011
New York,Allegany Village,0,0,0,0,1814,2012
New York,Allegany Village,0,0,0,0,1781,2013
New York,Allegany Village,0,0,0,DNR,1769,2014
New York,Allegany Village,0,0,0,0,1756,2015
New York,Allegany Village,0,0,0,0,1726,2016
Pennsylvania,"Allegheny Township, Blair County",0,DNR,0,DNR,6759,2011
Pennsylvania,"Allegheny Township, Westmoreland County",0,0,0,0,8190,2011
Pennsylvania,Allegheny Township: Blair County,0,0,0,DNR,6967,2010
Pennsylvania,Allegheny Township: Blair County,0,0,0,0,6747,2012
Pennsylvania,Allegheny Township: Blair County,0,0,0,0,6726,2013
Pennsylvania,Allegheny Township: Blair County,0,0,0,0,6638,2014
Pennsylvania,Allegheny Township: Blair County,0,0,DNR,0,6643,2015
Pennsylvania,Allegheny Township: Blair County,0,0,0,0,6652,2016
Pennsylvania,Allegheny Township: Westmoreland County,0,0,0,0,8288,2010
Pennsylvania,Allegheny Township: Westmoreland County,0,0,0,0,8161,2012
Pennsylvania,Allegheny Township: Westmoreland County,0,0,0,0,8332,2013
Pennsylvania,Allegheny Township: Westmoreland County,0,0,0,0,8315,2014
Pennsylvania,Allegheny Township: Westmoreland County,0,0,DNR,0,8262,2015
Pennsylvania,Allegheny Township: Westmoreland County,0,0,0,0,8213,2016
Oklahoma,Allen,0,0,0,0,1015,2010
Oklahoma,Allen,0,0,0,0,942,2011
Oklahoma,Allen,0,0,0,0,941,2012
Oklahoma,Allen,0,0,0,0,937,2013
Oklahoma,Allen,0,0,0,0,932,2014
Oklahoma,Allen,0,0,0,0,936,2015
Oklahoma,Allen,0,0,0,0,935,2016
Texas,Allen,0,1,0,0,89459,2010
Texas,Allen,0,0,1,0,86019,2011
Texas,Allen,0,1,0,0,88783,2012
Texas,Allen,0,0,0,0,91289,2013
Texas,Allen,0,0,0,0,93889,2014
Texas,Allen,0,0,0,0,96642,2015
Texas,Allen,0,0,0,0,101020,2016
Michigan,Allen Park,0,0,0,0,24833,2010
Michigan,Allen Park,0,0,1,0,28189,2011
Michigan,Allen Park,0,0,0,0,27941,2012
Michigan,Allen Park,0,0,0,0,27601,2013
Michigan,Allen Park,0,0,0,0,27549,2014
Michigan,Allen Park,0,0,0,0,27422,2015
Michigan,Allen Park,0,0,0,0,27284,2016
New Jersey,Allendale,0,0,0,0,6641,2010
New Jersey,Allendale,0,0,0,0,6527,2011
New Jersey,Allendale,0,0,0,1,6580,2012
New Jersey,Allendale,0,0,0,0,6712,2013
New Jersey,Allendale,0,0,0,0,6760,2014
New Jersey,Allendale,0,0,0,0,6845,2015
New Jersey,Allendale,0,1,0,0,6849,2016
South Carolina,Allendale,0,0,0,0,3510,2010
South Carolina,Allendale,0,0,1,0,3523,2011
South Carolina,Allendale,0,0,0,0,3424,2012
South Carolina,Allendale,0,0,0,0,3272,2013
South Carolina,Allendale,0,0,0,0,3218,2014
South Carolina,Allendale,0,0,0,0,3133,2015
South Carolina,Allendale,0,0,0,0,3064,2016
New Jersey,Allenhurst,0,0,0,0,699,2010
New Jersey,Allenhurst,0,0,0,0,498,2011
New Jersey,Allenhurst,0,0,0,0,499,2012
New Jersey,Allenhurst,0,0,1,1,493,2013
New Jersey,Allenhurst,0,0,0,0,492,2014
New Jersey,Allenhurst,0,0,0,0,487,2015
New Jersey,Allenhurst,DNR,0,0,0,490,2016
New Jersey,Allentown,0,0,0,0,1847,2010
New Jersey,Allentown,0,0,0,0,1834,2011
New Jersey,Allentown,0,0,0,0,1840,2012
New Jersey,Allentown,0,0,0,0,1812,2013
New Jersey,Allentown,0,0,0,0,1812,2014
New Jersey,Allentown,0,0,0,0,1802,2015
New Jersey,Allentown,DNR,0,0,0,1824,2016
Pennsylvania,Allentown,0,0,0,0,108473,2010
Pennsylvania,Allentown,0,0,0,0,118408,2011
Pennsylvania,Allentown,0,0,0,0,119334,2012
Pennsylvania,Allentown,0,0,0,0,119277,2013
Pennsylvania,Allentown,0,1,0,0,118710,2014
Pennsylvania,Allentown,0,0,DNR,0,119335,2015
Pennsylvania,Allentown,0,0,0,0,120615,2016
Nebraska,Alliance,0,0,0,0,8005,2010
Nebraska,Alliance,0,0,0,0,8567,2011
Nebraska,Alliance,0,0,0,0,8510,2013
Nebraska,Alliance,0,0,0,0,8502,2014
Nebraska,Alliance,0,0,0,0,8529,2015
Nebraska,Alliance,0,0,0,0,8533,2016
Ohio,Alliance,DNR,DNR,DNR,1,22467,2010
Ohio,Alliance,DNR,1,DNR,DNR,22338,2011
Ohio,Alliance,0,0,0,0,22293,2012
Ohio,Alliance,0,DNR,1,DNR,22144,2013
Ohio,Alliance,0,0,0,0,22191,2014
Ohio,Alliance,0,0,0,0,22023,2015
Ohio,Alliance,0,0,0,0,22012,2016
Arkansas,Alma,0,0,0,0,5318,2010
Arkansas,Alma,0,0,0,0,5460,2011
Arkansas,Alma,0,0,0,0,5439,2012
Arkansas,Alma,0,0,0,0,5484,2013
Arkansas,Alma,0,0,0,0,5535,2014
Arkansas,Alma,0,0,0,0,5581,2015
Arkansas,Alma,0,0,0,0,5595,2016
Georgia,Alma,0,0,0,0,3435,2010
Georgia,Alma,0,DNR,DNR,0,3512,2011
Kansas,Alma,DNR,DNR,0,0,821,2013
Kansas,Alma,0,0,0,0,822,2014
Kansas,Alma,0,DNR,0,0,809,2015
Kansas,Alma,0,0,0,0,797,2016
Michigan,Alma,0,0,0,0,9107,2010
Michigan,Alma,0,0,DNR,DNR,9376,2011
Michigan,Alma,0,0,1,0,9319,2012
Michigan,Alma,0,0,0,0,9256,2013
Michigan,Alma,0,0,0,0,9260,2014
Michigan,Alma,0,0,0,0,9200,2015
Michigan,Alma,0,0,0,0,9159,2016
Missouri,Alma,0,0,0,0,355,2010
Missouri,Alma,0,0,0,0,403,2011
Missouri,Alma,0,0,0,0,401,2012
Missouri,Alma,0,0,0,0,391,2013
Missouri,Alma,0,0,0,0,391,2014
Missouri,Alma,0,0,0,0,392,2015
Missouri,Alma,0,0,0,0,392,2016
Wisconsin,Alma,0,0,0,0,759,2013
Wisconsin,Alma,0,0,0,0,758,2014
Wisconsin,Alma,0,0,0,0,745,2015
Wisconsin,Alma,0,0,0,0,742,2016
Michigan,Almont,0,0,0,0,2691,2010
Michigan,Almont,0,0,0,0,2672,2011
Michigan,Almont,0,0,0,0,2669,2012
Michigan,Almont,0,0,0,0,2678,2013
Michigan,Almont,0,0,0,0,2668,2014
Michigan,Almont,0,0,0,0,2700,2015
Michigan,Almont,0,0,0,0,2734,2016
Illinois,Alorton,0,0,0,0,2500,2010
Michigan,Alpena,0,2,1,0,10184,2010
Michigan,Alpena,0,0,0,0,10475,2011
Michigan,Alpena,2,0,0,0,10418,2012
Michigan,Alpena,2,0,0,0,10299,2013
Michigan,Alpena,0,0,0,0,10253,2014
Michigan,Alpena,0,0,0,0,10193,2015
Michigan,Alpena,0,0,0,0,10119,2016
New Jersey,Alpha,0,0,0,0,2382,2010
New Jersey,Alpha,0,0,0,0,2377,2011
New Jersey,Alpha,0,0,0,0,2374,2012
New Jersey,Alpha,0,0,0,0,2314,2013
New Jersey,Alpha,0,0,0,0,2316,2014
New Jersey,Alpha,0,0,0,0,2298,2015
New Jersey,Alpha,0,0,0,0,2291,2016
Georgia,Alpharetta,0,0,0,0,50392,2010
Georgia,Alpharetta,0,0,0,0,58309,2011
Georgia,Alpharetta,0,0,0,DNR,60031,2012
Georgia,Alpharetta,0,0,0,0,63442,2013
Georgia,Alpharetta,0,0,0,0,63478,2014
Georgia,Alpharetta,0,0,0,0,64419,2015
Georgia,Alpharetta,0,0,0,0,64943,2016
New Jersey,Alpine,0,0,0,0,2552,2010
New Jersey,Alpine,0,0,0,1,1855,2011
New Jersey,Alpine,0,0,0,0,1870,2012
New Jersey,Alpine,0,0,0,0,1958,2013
New Jersey,Alpine,0,0,0,0,1905,2014
New Jersey,Alpine,0,0,0,0,1898,2015
New Jersey,Alpine,0,0,0,0,1918,2016
Texas,Alpine,0,0,0,0,6490,2010
Texas,Alpine,0,0,0,0,6029,2011
Texas,Alpine,0,0,0,0,6091,2012
Texas,Alpine,0,0,0,0,5985,2013
Texas,Alpine,0,0,0,0,6058,2014
Texas,Alpine,0,0,0,0,5953,2015
Texas,Alpine,0,0,0,0,5939,2016
Wyoming,Alpine,0,0,0,0,882,2010
Wyoming,Alpine,0,0,0,0,835,2011
Illinois,Alsip,0,0,0,0,19335,2011
Illinois,Alsip,0,0,0,0,19371,2012
Illinois,Alsip,0,0,0,0,19461,2013
Illinois,Alsip,0,0,0,0,19493,2014
Illinois,Alsip,0,0,0,0,19462,2015
Illinois,Alsip,0,0,0,0,19357,2016
New Hampshire,Alstead,0,0,0,0,2090,2010
New Hampshire,Alstead,0,0,0,0,1940,2011
New Hampshire,Alstead,0,0,0,0,1936,2012
New Hampshire,Alstead,0,0,0,0,1938,2013
New Hampshire,Alstead,0,0,0,0,1930,2014
New Hampshire,Alstead,0,0,0,0,1924,2015
New Hampshire,Alstead,0,0,0,0,1911,2016
Illinois,Altamont,0,0,0,0,2224,2010
Illinois,Altamont,0,0,0,0,2326,2011
Illinois,Altamont,1,0,0,0,2323,2012
Illinois,Altamont,0,0,0,0,2309,2013
Illinois,Altamont,0,0,0,0,2301,2014
Illinois,Altamont,0,0,0,0,2301,2015
Illinois,Altamont,0,0,0,0,2306,2016
Kansas,Altamont,0,0,0,0,1054,2010
Kansas,Altamont,0,0,0,0,1087,2011
Kansas,Altamont,0,0,0,0,1081,2012
Kansas,Altamont,0,0,0,0,1066,2013
Kansas,Altamont,0,0,0,0,1042,2014
Kansas,Altamont,0,0,0,0,1042,2015
Kansas,Altamont,0,0,0,0,1041,2016
New York,Altamont Village,0,0,0,0,1676,2010
New York,Altamont Village,0,0,0,0,1728,2011
New York,Altamont Village,0,0,0,0,1725,2012
New York,Altamont Village,0,0,0,0,1720,2013
New York,Altamont Village,0,0,0,0,1723,2014
New York,Altamont Village,0,0,0,0,1727,2015
New York,Altamont Village,0,0,0,0,1721,2016
Florida,Altamonte Springs,0,0,0,0,39774,2010
Florida,Altamonte Springs,0,0,0,0,42062,2011
Florida,Altamonte Springs,0,0,0,0,42296,2012
Florida,Altamonte Springs,0,0,0,0,42040,2013
Florida,Altamonte Springs,0,0,0,0,42301,2014
Virginia,Altavista,0,0,0,0,3340,2010
Virginia,Altavista,0,0,0,0,3491,2011
Virginia,Altavista,0,0,0,0,3500,2012
Virginia,Altavista,0,0,0,0,3486,2013
Virginia,Altavista,0,0,0,0,3499,2014
Virginia,Altavista,0,0,1,0,3462,2015
Virginia,Altavista,0,0,0,0,3478,2016
Florida,Altha,0,0,0,0,514,2010
Florida,Altha,0,0,0,0,543,2011
Florida,Altha,0,0,0,0,548,2012
Florida,Altha,0,0,0,0,536,2013
Florida,Altha,0,0,0,0,538,2014
Georgia,Alto,0,0,0,0,911,2010
Georgia,Alto,0,0,0,0,1187,2011
Georgia,Alto,0,0,0,DNR,1185,2012
Georgia,Alto,DNR,0,DNR,DNR,1159,2013
Georgia,Alto,0,0,DNR,DNR,1163,2014
Texas,Alto,0,0,0,0,1157,2010
Illinois,Alton,0,0,0,0,28841,2010
Illinois,Alton,0,0,0,1,27949,2011
Illinois,Alton,0,0,0,0,27794,2012
Illinois,Alton,0,0,0,0,27277,2013
Illinois,Alton,0,0,0,0,27157,2014
Illinois,Alton,0,0,0,0,27003,2015
Illinois,Alton,0,0,0,0,26829,2016
Missouri,Alton,0,0,0,0,630,2010
Missouri,Alton,0,0,0,0,874,2011
Missouri,Alton,0,0,0,0,883,2012
Missouri,Alton,0,0,0,DNR,882,2013
Missouri,Alton,0,0,0,DNR,880,2014
Missouri,Alton,0,0,DNR,0,874,2015
Missouri,Alton,0,DNR,DNR,DNR,877,2016
New Hampshire,Alton,0,0,0,0,5114,2010
New Hampshire,Alton,0,0,0,0,5257,2011
New Hampshire,Alton,0,0,0,0,5274,2012
New Hampshire,Alton,0,0,0,0,5290,2013
New Hampshire,Alton,0,0,0,0,5295,2014
New Hampshire,Alton,0,0,0,0,5309,2015
New Hampshire,Alton,0,0,0,0,5338,2016
Texas,Alton,0,0,0,0,12349,2010
Texas,Alton,0,0,0,0,12601,2011
Texas,Alton,0,0,0,0,14178,2012
Texas,Alton,0,0,0,0,14756,2013
Texas,Alton,0,0,0,0,15311,2014
Texas,Alton,0,0,0,0,15895,2015
Texas,Alton,0,0,0,0,16137,2016
Iowa,Altoona,0,0,1,0,15012,2010
Iowa,Altoona,0,0,0,0,14617,2011
Iowa,Altoona,0,0,0,0,14830,2012
Iowa,Altoona,0,0,1,0,15683,2013
Iowa,Altoona,0,0,0,0,15924,2014
Iowa,Altoona,0,0,0,0,16502,2015
Iowa,Altoona,0,0,0,0,17503,2016
Pennsylvania,Altoona,0,0,0,0,46213,2010
Pennsylvania,Altoona,0,0,0,0,46468,2011
Pennsylvania,Altoona,0,0,0,0,46404,2012
Pennsylvania,Altoona,0,0,0,0,46103,2013
Pennsylvania,Altoona,0,0,0,0,45676,2014
Pennsylvania,Altoona,0,0,DNR,0,45379,2015
Pennsylvania,Altoona,0,0,0,0,45158,2016
Wisconsin,Altoona,0,0,0,0,6658,2010
Wisconsin,Altoona,0,0,0,0,6735,2011
Wisconsin,Altoona,0,0,0,0,6806,2012
Wisconsin,Altoona,0,0,0,0,7018,2013
Wisconsin,Altoona,0,0,0,0,7141,2014
Wisconsin,Altoona,0,0,0,0,7267,2015
Wisconsin,Altoona,0,0,0,0,7446,2016
California,Alturas,0,0,0,0,2733,2010
California,Alturas,0,0,0,0,2860,2011
California,Alturas,0,0,0,0,2802,2012
California,Alturas,0,0,0,0,2681,2013
California,Alturas,0,0,0,0,2615,2014
California,Alturas,0,0,0,0,2566,2015
California,Alturas,0,0,0,0,2549,2016
Arkansas,Altus,0,0,0,0,742,2014
Arkansas,Altus,0,0,0,0,731,2015
Arkansas,Altus,0,0,0,0,725,2016
Oklahoma,Altus,0,0,0,0,18983,2010
Oklahoma,Altus,0,0,0,0,20025,2011
Oklahoma,Altus,0,0,0,0,19936,2012
Oklahoma,Altus,0,1,0,0,19634,2013
Oklahoma,Altus,0,0,0,0,19531,2014
Oklahoma,Altus,0,0,0,0,19456,2015
Oklahoma,Altus,0,0,0,0,19093,2016
Oklahoma,Alva,0,0,0,0,4822,2010
Oklahoma,Alva,0,0,0,0,4998,2011
Oklahoma,Alva,0,0,0,0,4914,2012
Oklahoma,Alva,0,0,0,0,4901,2013
Oklahoma,Alva,0,0,0,0,5052,2014
Oklahoma,Alva,0,0,0,0,5232,2015
Oklahoma,Alva,0,0,0,0,5227,2016
Texas,Alvarado,0,0,0,0,4379,2010
Texas,Alvarado,0,0,0,0,3865,2011
Texas,Alvarado,0,0,0,0,3888,2012
Texas,Alvarado,0,0,0,0,3813,2013
Texas,Alvarado,0,0,0,0,3821,2014
Texas,Alvarado,0,0,0,0,3937,2015
Texas,Alvarado,0,0,0,0,4058,2016
Texas,Alvin,0,0,0,0,23399,2010
Texas,Alvin,1,0,0,0,24746,2011
Texas,Alvin,0,0,0,0,25145,2012
Texas,Alvin,0,0,0,DNR,25110,2013
Texas,Alvin,0,0,0,0,25252,2014
Texas,Alvin,0,0,0,0,25842,2015
Texas,Alvin,0,0,0,0,26100,2016
Texas,Amarillo,0,0,0,0,190393,2010
Texas,Amarillo,0,0,0,0,194708,2011
Texas,Amarillo,1,0,0,0,196576,2012
Texas,Amarillo,0,0,0,0,196577,2013
Texas,Amarillo,0,0,0,0,197724,2014
Texas,Amarillo,0,0,0,0,198770,2015
Texas,Amarillo,0,0,0,0,200141,2016
Ohio,Amberley Village,0,0,0,0,3563,2010
Ohio,Amberley Village,0,DNR,DNR,DNR,3588,2011
Ohio,Amberley Village,0,0,DNR,0,3585,2013
Ohio,Amberley Village,0,0,0,0,3600,2014
Ohio,Amberley Village,0,DNR,DNR,DNR,3602,2015
Pennsylvania,Ambler,1,0,0,0,6228,2010
Pennsylvania,Ambler,0,0,0,0,6437,2011
Pennsylvania,Ambler,0,0,0,0,6465,2012
Pennsylvania,Ambler,0,0,0,0,6514,2013
Pennsylvania,Ambler,0,0,0,0,6515,2014
Pennsylvania,Ambler,0,0,DNR,0,6522,2015
Pennsylvania,Ambler,0,0,0,0,6517,2016
Illinois,Amboy,0,0,0,0,2523,2010
Illinois,Amboy,0,0,0,0,2508,2011
Illinois,Amboy,0,0,0,0,2459,2012
Illinois,Amboy,0,0,0,0,2392,2013
Illinois,Amboy,0,0,0,0,2369,2014
Illinois,Amboy,0,0,0,0,2356,2015
Illinois,Amboy,0,0,0,0,2330,2016
Pennsylvania,Ambridge,0,DNR,0,0,6948,2010
Pennsylvania,Ambridge,0,0,0,0,7072,2011
Pennsylvania,Ambridge,0,0,0,0,7051,2012
Pennsylvania,Ambridge,0,0,0,0,6963,2013
Pennsylvania,Ambridge,0,0,0,0,6931,2014
Pennsylvania,Ambridge,0,0,0,0,6858,2015
Pennsylvania,Ambridge,0,0,0,0,6822,2016
Ohio,Amelia,0,0,0,0,3644,2010
Ohio,Amelia,0,0,0,0,4805,2011
Ohio,Amelia,0,0,0,0,4844,2012
Ohio,Amelia,0,0,0,0,4870,2013
Ohio,Amelia,0,0,0,0,4919,2014
Ohio,Amelia,0,0,0,0,4948,2015
Ohio,Amelia,0,0,0,0,4957,2016
California,American Canyon,0,0,0,0,17507,2010
California,American Canyon,0,0,0,0,19683,2011
California,American Canyon,0,0,0,0,19873,2012
California,American Canyon,0,0,0,0,20068,2013
California,American Canyon ,0,0,0,0,20379,2014
California,American Canyon ,0,0,0,0,20687,2015
California,American Canyon ,0,0,0,0,20746,2016
Idaho,American Falls,0,0,0,0,4075,2010
Idaho,American Falls,0,0,0,0,4506,2011
Idaho,American Falls,0,0,0,0,4458,2012
Idaho,American Falls,0,0,0,0,4404,2013
Idaho,American Falls,0,0,0,0,4351,2014
Idaho,American Falls,0,0,0,0,4275,2015
Idaho,American Falls,0,0,0,0,4291,2016
Utah,American Fork/Cedar Hills,0,0,0,0,38741,2010
Utah,American Fork/Cedar Hills,0,0,0,0,36755,2011
Utah,American Fork/Cedar Hills,0,0,0,0,37549,2012
Utah,American Fork/Cedar Hills,0,0,0,0,37544,2013
Utah,American Fork/Cedar Hills,0,0,0,0,38412,2014
Utah,American Fork/Cedar Hills,0,0,0,0,38945,2015
Utah,American Fork/Cedar Hills,0,0,0,0,39028,2016
Ohio,American Township,0,0,0,0,12206,2010
Ohio,American Township,0,0,0,0,12486,2011
Ohio,American Township,0,0,0,0,12444,2012
Ohio,American Township,0,0,0,0,12318,2013
Ohio,American Township,0,0,0,0,12351,2014
Ohio,American Township,0,0,0,0,12300,2015
Ohio,American Township,0,0,0,0,12254,2016
Georgia,Americus,0,0,0,0,15694,2010
Georgia,Americus,0,0,0,0,17265,2011
Georgia,Americus,0,0,0,DNR,16988,2012
Georgia,Americus,0,0,0,0,16190,2013
Georgia,Americus,0,0,0,DNR,16200,2014
