year,state,agencyType,agencyName,q01,q02,q03,q04,population,lookatMe,
2013,South Carolina,Cities,Aynor,0,0,0,0,613,0,
2013,South Carolina,Cities,Bamberg,0,0,0,0,3556,0,
2013,South Carolina,Cities,Barnwell,0,0,0,0,4657,0,
2013,South Carolina,Cities,Batesburg-Leesville,0,0,0,0,5408,0,
2013,South Carolina,Cities,Beaufort,0,0,0,0,12918,0,
2013,South Carolina,Cities,Bennettsville,0,0,0,0,8809,0,
2013,South Carolina,Cities,Bishopville,0,0,0,0,3336,0,
2013,South Carolina,Cities,Blacksburg,0,0,0,0,1866,0,
2013,South Carolina,Cities,Blackville,0,0,0,0,2344,0,
2013,South Carolina,Cities,Bluffton,0,0,0,0,13047,0,
2013,South Carolina,Cities,Bowman,0,0,0,DNR,954,0,
2013,South Carolina,Cities,Branchville,0,DNR,DNR,DNR,1009,0,
2013,South Carolina,Cities,Briarcliffe Acres,DNR,0,0,DNR,488,0,
2013,South Carolina,Cities,Burnettown,0,0,0,0,2734,0,
2013,South Carolina,Cities,Calhoun Falls,0,0,DNR,DNR,1972,0,
2013,South Carolina,Cities,Camden,0,0,0,0,6923,0,
2013,South Carolina,Cities,Cayce,0,0,0,0,12726,0,
2013,South Carolina,Cities,Central,0,0,0,0,5153,0,
2013,South Carolina,Cities,Cheraw,0,0,0,0,5767,0,
2013,South Carolina,Cities,Chesnee,0,0,0,0,886,0,
2013,South Carolina,Cities,Chester,0,0,0,0,5489,0,
2013,South Carolina,Cities,Chesterfield,0,0,0,0,1446,0,
2013,South Carolina,Cities,Clemson,0,0,0,0,14136,0,
2013,South Carolina,Cities,Clinton,0,0,0,0,8479,0,
2013,South Carolina,Cities,Clio,0,0,0,0,696,0,
2013,South Carolina,Cities,Conway,0,0,0,0,19121,0,
2013,South Carolina,Cities,Cottageville,0,0,0,0,746,0,
2013,South Carolina,Cities,Coward,0,0,0,0,752,0,
2013,South Carolina,Cities,Cowpens,0,0,0,0,2209,0,
2013,South Carolina,Cities,Darlington,0,0,0,0,6200,0,
2013,South Carolina,Cities,Denmark,0,0,0,0,3475,0,
2013,South Carolina,Cities,Due West,0,0,0,0,1237,0,
2013,South Carolina,Cities,Duncan,0,0,0,0,3253,0,
2013,South Carolina,Cities,Easley,0,0,0,0,20115,0,
2013,South Carolina,Cities,Edgefield,0,0,0,0,4670,0,
2013,South Carolina,Cities,Edisto Beach,0,0,0,0,411,0,
2013,South Carolina,Cities,Ehrhardt,0,0,0,0,538,0,
2013,South Carolina,Cities,Elgin,0,0,0,0,1350,0,
2013,South Carolina,Cities,Elloree,0,0,0,0,691,0,
2013,South Carolina,Cities,Estill,0,0,0,0,1996,0,
2013,South Carolina,Cities,Eutawville,0,DNR,DNR,DNR,313,0,
2013,South Carolina,Cities,Fairfax,0,DNR,DNR,DNR,1906,0,
2013,South Carolina,Cities,Florence,0,0,0,0,37611,0,
2013,South Carolina,Cities,Folly Beach,0,0,0,0,2702,0,
2013,South Carolina,Cities,Fort Lawn,0,0,0,0,871,0,
2013,South Carolina,Cities,Fort Mill,0,0,0,0,11530,0,
2013,South Carolina,Cities,Fountain Inn,0,0,0,0,7975,0,
2013,South Carolina,Cities,Gaffney,0,0,0,0,12675,0,
2013,South Carolina,Cities,Gaston,0,0,0,0,1662,0,
2013,South Carolina,Cities,Great Falls,0,0,0,0,1936,0,
2013,South Carolina,Cities,Greeleyville,0,0,0,0,421,0,
2013,South Carolina,Cities,Greenwood,0,0,0,0,23334,0,
2013,South Carolina,Cities,Greer,0,0,0,0,26955,0,
2013,South Carolina,Cities,Hampton,0,0,0,0,2740,0,
2013,South Carolina,Cities,Hanahan,0,0,0,0,19538,0,
2013,South Carolina,Cities,Harleyville,0,0,0,0,696,0,
2013,South Carolina,Cities,Hemingway,0,0,0,0,442,0,
2013,South Carolina,Cities,Inman,0,0,0,0,2392,0,
2013,South Carolina,Cities,Irmo,0,0,0,0,11616,0,
2013,South Carolina,Cities,Isle of Palms,0,0,0,0,4283,0,
2013,South Carolina,Cities,Jackson,0,0,0,0,1738,0,
2013,South Carolina,Cities,Jamestown,0,0,0,0,76,0,
2013,South Carolina,Cities,Johnsonville,0,0,0,0,1498,0,
2013,South Carolina,Cities,Johnston,0,0,0,0,2286,0,
2013,South Carolina,Cities,Jonesville,0,0,DNR,DNR,879,0,
2013,South Carolina,Cities,Kingstree,0,0,0,0,3239,0,
2013,South Carolina,Cities,Lake City,0,0,0,0,6726,0,
2013,South Carolina,Cities,Lake View,0,0,0,0,792,0,
2013,South Carolina,Cities,Lamar,0,0,0,0,978,0,
2013,South Carolina,Cities,Lancaster,0,0,0,0,8824,0,
2013,South Carolina,Cities,Landrum,0,0,0,0,2433,0,
2013,South Carolina,Cities,Lane,0,0,0,0,490,0,
2013,South Carolina,Cities,Laurens,0,0,0,0,9068,0,
2013,South Carolina,Cities,Liberty,0,0,0,0,3255,0,
2013,South Carolina,Cities,Loris,0,0,0,0,2486,0,
2013,South Carolina,Cities,Lyman,0,0,0,0,3318,0,
2013,South Carolina,Cities,Lynchburg,0,0,0,0,355,0,
2013,South Carolina,Cities,Marion,0,0,0,0,6813,0,
2013,South Carolina,Cities,Mayesville,0,0,0,0,733,0,
2013,South Carolina,Cities,McBee,0,0,0,0,857,0,
2013,South Carolina,Cities,McColl,0,0,0,0,2086,0,
2013,South Carolina,Cities,McCormick,0,0,0,0,2720,0,
2013,South Carolina,Cities,Moncks Corner,0,0,0,0,8913,0,
2013,South Carolina,Cities,Mount Pleasant,0,0,0,0,73198,0,
2013,South Carolina,Cities,Mullins,0,0,0,0,4574,0,
2013,South Carolina,Cities,Myrtle Beach,0,0,0,0,28663,0,
2013,South Carolina,Cities,Newberry,0,0,0,0,10246,0,
2013,South Carolina,Cities,New Ellenton,0,0,0,0,2094,0,
2013,South Carolina,Cities,Nichols,0,0,0,0,362,0,
2013,South Carolina,Cities,Ninety Six,0,0,0,0,2003,0,
2013,South Carolina,Cities,North,0,0,0,0,753,0,
2013,South Carolina,Cities,North Augusta,0,0,0,0,22033,0,
2013,South Carolina,Cities,North Charleston,0,0,0,0,103324,0,
2013,South Carolina,Cities,North Myrtle Beach,0,0,0,0,14672,0,
2013,South Carolina,Cities,Olanta,0,0,0,0,569,0,
2013,South Carolina,Cities,Pacolet,0,0,0,0,2279,0,
2013,South Carolina,Cities,Pageland,0,0,0,0,2716,0,
2013,South Carolina,Cities,Pelion,0,0,0,0,689,0,
2013,South Carolina,Cities,Perry,0,0,0,0,237,0,
2013,South Carolina,Cities,Pickens,0,0,0,0,3148,0,
2013,South Carolina,Cities,Pine Ridge,0,0,DNR,DNR,2147,0,
2013,South Carolina,Cities,Port Royal,0,0,0,0,11446,0,
2013,South Carolina,Cities,Prosperity,0,0,0,0,1185,0,
2013,South Carolina,Cities,Ridgeland,0,0,0,0,4072,0,
2013,South Carolina,Cities,Ridge Spring,0,0,0,DNR,739,0,
2013,South Carolina,Cities,Rock Hill,0,0,0,0,68617,0,
2013,South Carolina,Cities,Salem,0,0,0,0,135,0,
2013,South Carolina,Cities,Saluda,0,0,0,0,3565,0,
2013,South Carolina,Cities,Santee,0,0,0,0,952,0,
2013,South Carolina,Cities,Scranton,0,0,0,0,903,0,
2013,South Carolina,Cities,Seneca,0,0,0,0,8096,0,
2013,South Carolina,Cities,Simpsonville,0,0,0,0,19315,0,
2013,South Carolina,Cities,Society Hill,0,0,0,0,555,0,
2013,South Carolina,Cities,Spartanburg,0,0,0,0,37522,0,
2013,South Carolina,Cities,Springdale,0,0,0,0,2698,0,
2013,South Carolina,Cities,St. Matthews,0,0,0,0,1971,0,
2013,South Carolina,Cities,St. Stephen,0,0,0,0,1769,0,
2013,South Carolina,Cities,Sullivans Island,0,0,0,0,1858,0,
2013,South Carolina,Cities,Summerton,0,0,0,0,972,0,
2013,South Carolina,Cities,Sumter,0,0,0,0,40928,0,
2013,South Carolina,Cities,Surfside Beach,0,0,0,0,4061,0,
2013,South Carolina,Cities,Swansea,0,0,0,0,858,0,
2013,South Carolina,Cities,Tega Cay,0,0,0,0,8028,0,
2013,South Carolina,Cities,Travelers Rest,0,0,0,0,4803,0,
2013,South Carolina,Cities,Turbeville,0,0,0,0,816,0,
2013,South Carolina,Cities,Union,0,0,0,0,8124,0,
2013,South Carolina,Cities,Wagener,0,0,0,0,812,0,
2013,South Carolina,Cities,Walhalla,0,0,0,0,4243,0,
2013,South Carolina,Cities,Walterboro,0,0,0,0,5281,0,
2013,South Carolina,Cities,Ware Shoals,0,0,0,0,2162,0,
2013,South Carolina,Cities,Wellford,0,0,0,0,2427,0,
2013,South Carolina,Cities,West Columbia,0,0,0,0,15715,0,
2013,South Carolina,Cities,Westminster,0,0,0,0,2433,0,
2013,South Carolina,Cities,West Pelzer,0,0,0,0,883,0,
2013,South Carolina,Cities,West Union,0,0,0,0,292,0,
2013,South Carolina,Cities,Whitmire,0,0,0,0,1439,0,
2013,South Carolina,Cities,Williamston,0,0,0,0,4008,0,
2013,South Carolina,Cities,Williston,0,0,0,0,3067,0,
2013,South Carolina,Cities,Woodruff,0,0,0,0,4122,0,
2013,South Carolina,Cities,Yemassee,0,0,0,DNR,1008,0,
2013,South Carolina,Cities,York,0,0,0,0,7927,0,
2013,South Carolina,Universities and Colleges,Benedict College,0,0,0,0,2917,0,
2013,South Carolina,Universities and Colleges,Bob Jones University,0,0,0,0,3469,0,
2013,South Carolina,Universities and Colleges,Clemson University,0,0,0,0,20768,0,
2013,South Carolina,Universities and Colleges,Coastal Carolina University,0,0,0,0,9335,0,
2013,South Carolina,Universities and Colleges,College of Charleston,0,0,0,0,11723,0,
2013,South Carolina,Universities and Colleges,Columbia College,0,0,0,0,1257,0,
2013,South Carolina,Universities and Colleges,Denmark Technical College,0,0,0,0,2003,0,
2013,South Carolina,Universities and Colleges,Erskine College,0,0,0,0,751,0,
2013,South Carolina,Universities and Colleges,Francis Marion University,0,0,0,0,4093,0,
2013,South Carolina,Universities and Colleges,Greenville Technical College,0,0,0,0,13965,0,
2013,South Carolina,Universities and Colleges,Lander University,0,0,0,0,3049,0,
2013,South Carolina,Universities and Colleges,Medical University of South Carolina,0,0,0,0,2731,0,
2013,South Carolina,Universities and Colleges,Midlands Technical College,0,0,0,0,11949,0,
2013,South Carolina,Universities and Colleges,Orangeburg-Calhoun Technical College,DNR,0,0,0,3004,0,
2013,South Carolina,Universities and Colleges,Presbyterian College,0,0,0,0,1403,0,
2013,South Carolina,Universities and Colleges,South Carolina State University,0,0,0,0,3807,0,
2013,South Carolina,Universities and Colleges,Spartanburg Methodist College,0,0,0,0,811,0,
2013,South Carolina,Universities and Colleges,Trident Technical College,0,0,0,0,17224,0,
2013,South Carolina,Universities and Colleges,University of South Carolina:,DNR,DNR,DNR,DNR, Nan,1,
2013,South Carolina,Universities and Colleges,Aiken,0,0,0,0,3211,0,
2013,South Carolina,Universities and Colleges,Columbia,0,0,0,0,31288,0,
2013,South Carolina,Universities and Colleges,Winthrop University,0,0,0,0,6170,0,
2013,South Carolina,Metropolitan Counties,Aiken,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Anderson,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Beaufort,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Calhoun,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Charleston,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Chester,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Darlington,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Dorchester,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Edgefield,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Florence,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Greenville,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Horry,0,0,0,DNR, Nan,0,
2013,South Carolina,Metropolitan Counties,Jasper,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Metropolitan Counties,Kershaw,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Laurens,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Pickens,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Richland,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Saluda,0,0,0,0, Nan,0,
2013,South Carolina,Metropolitan Counties,Spartanburg,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Abbeville,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Allendale,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Bamberg,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Barnwell,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Cherokee,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Clarendon,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Dillon,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Greenwood,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Lee,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Marion,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,McCormick,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Newberry,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Oconee,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Orangeburg,0,0,0,0, Nan,0,
2013,South Carolina,Nonmetropolitan Counties,Williamsburg,0,0,0,DNR, Nan,0,
2013,South Carolina,State Police Agencies,Highway Patrol:,DNR,DNR,DNR,DNR, Nan,1,
2013,South Carolina,State Police Agencies,Abbeville County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Aiken County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Allendale County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Anderson County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Bamberg County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Barnwell County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Beaufort County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Berkeley County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Calhoun County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Charleston County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Cherokee County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Chester County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Chesterfield County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Clarendon County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Colleton County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Darlington County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Dillon County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Dorchester County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Edgefield County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Fairfield County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Florence County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Georgetown County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Greenville County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Greenwood County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Hampton County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Horry County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Jasper County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Kershaw County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Lancaster County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Laurens County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Lee County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Lexington County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Marion County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Marlboro County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,McCormick County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Newberry County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Oconee County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Orangeburg County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Pickens County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Richland County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Saluda County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Spartanburg County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Sumter County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Union County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,Williamsburg County,0,0,0,0, Nan,0,
2013,South Carolina,State Police Agencies,York County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,15th Circuit Drug Enforcement Unit,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Bureau of Protective Services,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Charleston County Aviation Authority,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Columbia Metropolitan Airport,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Department of Mental Health,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Department of Natural Resources:,DNR,DNR,DNR,DNR, Nan,1,
2013,South Carolina,Other Agencies,Abbeville County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Aiken County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Allendale County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Anderson County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Bamberg County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Barnwell County,DNR,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Beaufort County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Berkeley County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Calhoun County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Charleston County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Cherokee County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Chester County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Chesterfield County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Clarendon County,DNR,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Colleton County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Darlington County,DNR,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Dillon County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Dorchester County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Edgefield County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Fairfield County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Florence County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Georgetown County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Greenville County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Greenwood County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Hampton County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Horry County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Jasper County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Kershaw County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lancaster County,DNR,DNR,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Laurens County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lee County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lexington County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Marion County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Marlboro County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,McCormick County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Newberry County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Oconee County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Orangeburg County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Pickens County,DNR,DNR,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Richland County,DNR,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Saluda County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Spartanburg County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Sumter County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Union County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,Williamsburg County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,York County,DNR,DNR,0,0, Nan,0,
2013,South Carolina,Other Agencies,"Department of Public Safety, Illegal Immigration Enforcement Unit",0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Employment Security Commission,0,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Forestry Commission:,DNR,DNR,DNR,DNR, Nan,1,
2013,South Carolina,Other Agencies,Abbeville County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Aiken County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Allendale County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Bamberg County,0,0,DNR,0, Nan,0,
2013,South Carolina,Other Agencies,Barnwell County,0,DNR,DNR,0, Nan,0,
2013,South Carolina,Other Agencies,Beaufort County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Berkeley County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Calhoun County,0,0,DNR,0, Nan,0,
2013,South Carolina,Other Agencies,Cherokee County,DNR,DNR,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Chester County,DNR,0,DNR,0, Nan,0,
2013,South Carolina,Other Agencies,Chesterfield County,0,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Clarendon County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Colleton County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Darlington County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Dorchester County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Florence County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Georgetown County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Hampton County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Horry County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Jasper County,0,DNR,DNR,0, Nan,0,
2013,South Carolina,Other Agencies,Kershaw County,0,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Lancaster County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Laurens County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Lee County,0,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Lexington County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Marion County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Marlboro County,0,DNR,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Newberry County,DNR,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Orangeburg County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Richland County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Sumter County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Union County,DNR,0,DNR,DNR, Nan,0,
2013,South Carolina,Other Agencies,Williamsburg County,0,0,0,DNR, Nan,0,
2013,South Carolina,Other Agencies,Greenville Hospital,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Greenville-Spartanburg International Airport,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lexington County Medical Center,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,South Carolina Division of Public Railways,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,South Carolina School for the Deaf and Blind,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,State Museum,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,State Ports Authority,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,State Transport Police:,DNR,DNR,DNR,DNR, Nan,1,
2013,South Carolina,Other Agencies,Abbeville County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Aiken County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Allendale County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Anderson County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Bamberg County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Barnwell County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Beaufort County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Berkeley County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Charleston County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Cherokee County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Clarendon County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Colleton County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Darlington County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Dillon County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Dorchester County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Edgefield County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Fairfield County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Florence County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Georgetown County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Greenville County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Greenwood County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Horry County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Jasper County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Kershaw County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Laurens County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lee County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Lexington County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Marion County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Marlboro County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Newberry County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Oconee County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Orangeburg County,0,0,0,0, Nan,0,
2013,South Carolina,Other Agencies,Richland County,0,0,0,0, Nan,0,
